"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","Industry","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"4771","F&M CO LTD","20260130",2435.0,4.0,3416.33,1281.59,14.37,893.31,1898.4,"JPY",9.5,59.4,"",0,15.6,14.4,20.6,19.4,"","Commercial Services","Specialty Business Services","",14.79,"",2025,17066.0,3070.0,1774.0
"4772","SM ENTERTAINMENT JAPAN CO LTD","20260130",101.0,-12.0,35.55,11.62,1.86,63.65,137.4,"JPY",-527.5,50.0,2.0,0,2.6,3.9,-4.9,-7.7,"","Consumer Services","Entertainment","",115.9,"",2024,9716.0,131.0,94.0
"4776","CYBOZU INC","20260130",2384.0,4.0,3191.72,1043.38,42.3,251.49,4919.5,"JPY",19.8,90.0,40.0,0,33.0,54.8,1.8,8.3,"","Technology Services","Software - Application","",46.24,"",2024,29675.0,4160.0,2253.0
"4777","GALA INC","20260130",217.0,"","","",-34.49,34.55,-333.8,"JPY","",0.0,"",0,-26.7,40.7,-78.9,"","","Technology Services","Electronic Gaming & Multimedia","",28.02,"",2024,2350.0,303.0,175.0
"4783","NCD CO LTD","20260130",3200.0,9.0,6185.51,2022.05,21.66,951.71,1686.6,"JPY",10.5,53.7,"",0,30.0,28.7,20.3,15.7,"","Commercial Services","Information Technology Services","",8.18,"",2025,30106.0,3430.0,1932.0
"4784","GMO INTERNET INC","20260130",725.0,-15.0,199.84,65.33,35.13,18.96,1826.9,"JPY",217.3,41.6,14.62,0,0.6,0.7,8.3,5.7,"","Commercial Services","Software - Infrastructure","",274.25,"",2024,12997.0,3675.0,616.0
"4792","YAMADA CONSULTING GROUP CO LTD","20260130",1729.0,9.0,3311.75,1276.68,14.24,943.46,2569.7,"JPY",12.0,69.5,"",0,17.3,19.3,15.2,13.6,"","Commercial Services","Consulting Services","",19.12,"",2025,22761.0,1901.0,1425.0
"4800","ORICON INC","20260130",861.0,11.0,1943.27,724.31,16.31,440.5,922.6,"JPY",15.9,58.4,"",0,16.5,22.7,26.9,26.9,"","Technology Services","Internet Content & Information","",12.84,"",2025,4916.0,894.0,730.0
"4801","CENTRAL SPORTS","20260130",2435.0,7.0,4223.84,1380.78,6.1,2307.05,1576.9,"JPY",-21.1,63.7,"",0,7.4,6.1,3.8,7.8,"","Consumer Services","Leisure","",11.2,"",2025,46595.0,2620.0,2237.0
"4809","Paraca Inc.","20260130",2025.0,14.0,5858.3,1915.09,9.45,2066.4,1976.2,"JPY",149.5,31.7,"",0,10.5,10.0,10.8,8.7,6.3,"Commercial Services","Specialty Business Services","",10.12,"",2025,17630.0,2087.0,1597.0
"4811","DREAMARTS CORPORATION","20260130",1171.0,4.0,1536.95,502.43,25.77,198.79,594.8,"JPY",2.0,49.0,18.0,0,30.3,49.7,17.9,1.4,"","Technology Services","Packaged Software","",11.61,"",2024,5033.0,1615.0,628.6667
"4812","DENTSU SOKEN INC","20260130",2436.0,-2.0,2192.35,831.34,17.04,467.23,15536.0,"JPY",7.8,66.4,38.667,0,17.9,20.3,20.3,15.1,"","Technology Services","Information Technology Services","",195.18,"",2024,152642.0,2880.0,1823.3334
"4813","ACCESS CO LTD","20260130",621.0,"","","",-26.2,268.24,-2633.2,"JPY","",0.0,"",0,-15.0,-13.0,-5.1,-13.0,"","Technology Services","Information Technology Services","",37.47,"",2025,15930.0,989.0,488.0
"4814","NEXTWARE","20260130",241.0,"","","",-5.86,96.14,-71.7,"JPY","",0.0,"",0,-6.2,-9.4,0.7,-14.8,"","Technology Services","Information Technology Services","",12.71,"",2025,3009.0,314.0,123.0
"4816","TOEI ANIMATION","20260130",2565.0,3.0,3273.47,1189.38,15.12,749.57,23159.3,"JPY",35.7,47.3,"",0,18.2,16.2,21.8,15.3,"","Consumer Services","Entertainment","",204.38,"",2025,100836.0,3730.0,2489.0
"4819","DIGITAL GARAGE","20260130",2518.0,3.0,3284.73,1073.78,6.66,1643.79,5023.5,"JPY",-68.2,54.2,"",0,-2.3,9.2,-3.0,30.8,"","Technology Services","Information Technology Services","",45.88,"",2025,32201.0,5220.0,2521.0
"4820","EM SYSTEMS CO LTD","20260130",727.0,6.0,1168.03,452.06,15.46,297.43,3181.9,"JPY",-58.7,72.4,39.0,0,19.1,10.7,10.1,10.4,"","Technology Services","Health Information Services","",69.22,"",2024,24837.0,847.0,644.0
"4824","Mediaseek Inc.","20241113",271.0,-30.0,15.67,5.12,1.16,44.93,36.1,"JPY",-278.6,57.0,"",0,0.8,2.3,1.8,1.8,"","Technology","Information Technology Services","",69.13,"",2024,941.33,"",""
"4825","WEATHERNEWS INC","20260130",4075.0,0.0,3387.53,1325.0,14.35,970.83,3089.3,"JPY",-3.1,75.3,"",0,15.8,13.3,14.2,14.8,"","Commercial Services","Internet Content & Information","",22.18,"",2025,23505.0,4870.0,2800.0
"4826","COMPUTER INSTITUTE OF JAPAN","20260130",523.0,5.0,764.15,249.8,9.92,256.74,1440.2,"JPY",-9.4,72.6,"",0,10.0,8.8,8.8,8.8,"","Technology Services","Software - Application","",56.54,"",2025,26899.0,605.0,369.0
"4827","BUSINESS ONE HOLDINGS INC","20260130",891.0,-6.0,533.09,175.33,14.67,102.93,854.0,"JPY",114.4,2.9,"",0,16.5,17.4,17.5,16.0,"","Finance","Real Estate Services","",56.56,"",2025,16094.0,943.0,683.0
"4828","BUSINESS ENGINEERING CORPORATION","20260130",1432.0,31.0,8335.09,2724.75,24.85,1118.05,3325.7,"JPY",3.2,64.9,"",0,30.4,28.3,31.1,25.7,"","Technology Services","Software - Application","",11.97,"",2025,20776.0,1758.0,621.0
"4829","NIHON ENTERPRISE CO","20260130",117.0,-16.0,29.0,9.48,0.79,122.97,37.3,"JPY",58.2,59.0,"",0,0.4,3.8,2.1,1.3,"","Technology Services","Software - Application","",38.53,"",2025,4442.0,130.0,98.0
"4832","JFE SYSTEMS INC","20260130",2267.0,9.0,4545.74,1681.73,15.49,1050.78,5112.0,"JPY",25.0,55.0,"",0,18.8,19.2,18.8,18.3,"","Technology Services","Information Technology Services","",31.41,"",2025,63971.0,2469.0,1287.0
"4834","CAREER BANK","20260130",1200.0,12.0,3060.61,1000.52,7.29,1400.0,101.0,"JPY",71.9,20.4,"",0,6.7,9.3,20.7,10.1,"","Commercial Services","Staffing & Employment Services","",0.99,"",2025,5126.0,1349.0,1140.0
"4838","SPACE SHOWER SKIYAKI HOLDINGS INC","20260130",796.0,7.0,1382.18,451.84,9.43,488.67,756.1,"JPY",8.8,55.0,"",0,15.5,12.1,10.1,15.1,"","Consumer Services","Broadcasting","",16.41,"",2025,20637.0,960.0,375.0
"4839","WOWOW INC","20260130",1449.0,9.0,2928.28,957.26,4.06,2402.3,2764.3,"JPY",9.3,74.4,"",0,4.1,2.0,3.7,6.8,"","Consumer Services","Broadcasting","",28.32,"",2025,76757.0,1920.0,973.0
"483A","Tera Technology,Inc.","20260130",2335.0,11.0,5445.36,1780.1,12.23,1504.91,300.0,"JPY","",0.0,"",0,17.6,"","","","","Technology Services","Information Technology Services","",1.63,"",2025,4387.0,2565.0,2358.0
"4840","TRIIS INCORPORATED","20260130",487.0,3.0,614.79,200.98,3.06,669.14,160.1,"JPY",-15922.6,50.0,"",0,3.6,3.1,-11.2,-6.4,"","Commercial Services","Conglomerates","",7.81,"",2024,961.0,559.0,260.0
"4845","SCALA INC","20260130",373.0,10.0,831.77,271.91,11.73,276.67,563.3,"JPY","",0.0,"",0,18.4,-14.4,-2.4,-0.9,"","Technology Services","Software - Application","",17.36,"",2025,8179.0,442.0,341.0
"4847","INTELLIGENT WAVE INC","20260130",951.0,6.0,1203.24,456.69,13.8,361.93,1307.6,"JPY",20.4,62.4,"",0,14.6,16.0,14.5,14.0,"","Technology Services","Software - Infrastructure","",26.18,"",2025,15596.13,1145.0,873.0
"4848","FULLCAST HOLDINGS","20260130",1683.0,12.0,4009.12,1472.61,16.85,826.98,4864.4,"JPY",25.1,53.4,63.0,0,16.3,23.0,33.5,30.2,"","Commercial Services","Staffing & Employment Services","",34.91,"",2024,68556.0,1864.0,1370.0
"4849","EN JAPAN INC","20260130",1435.0,8.0,2691.7,879.92,9.53,941.25,3584.5,"JPY",32.2,73.3,"",0,8.0,10.4,7.2,18.6,"","Commercial Services","Staffing & Employment Services","",39.95,"",2025,65678.0,1840.0,1316.0
"485A","PowerX, Inc.","20260130",1886.0,"","","",-288.5,58.34,-4815.0,"JPY","",0.0,"",0,-109.0,"","","","","Producer Manufacturing","Electrical Products","",32.11,"",2024,6161.0,2948.0,2080.0
"4875","MEDICINOVA INC","20260130",279.0,"","","",-21.86,1.07,-11.5,"USD","",0.0,"",0,-17.7,-12.2,-16.8,-14.2,"","Health Technology","Pharmaceuticals: Major","",49.05,"",2024,0.0,276.0,164.0
"4880","CellSource Co., Ltd.","20260130",403.0,9.0,771.54,252.22,8.47,303.48,509.7,"JPY","",2.7,"",0,1.1,"",23.2,"","","Health Technology","Biotechnology","",19.82,"",2025,3711.0,850.0,386.0
"4881","FUNPEP COMPANY LTD","20260130",87.0,"","","",-44.74,62.7,-1139.5,"JPY","",0.0,"",0,-38.6,-34.6,"","","","Health Technology","Biotechnology","",40.62,"",2024,6.0,143.0,75.0
"4882","PERSEUS PROTEOMICS INC","20260130",240.0,"","","",-54.97,97.08,-787.2,"JPY","",0.0,"",0,-59.5,-36.8,-21.9,-44.7,"","Health Technology","Drug Manufacturers - General","",14.75,"",2025,120.0,1113.0,203.0
"4883","MODALIS THERAPEUTICS CORP","20260130",60.0,"","","",-48.1,46.09,-1705.5,"JPY","",0.0,"",0,-94.6,-80.1,-35.9,-19.7,"","Health Technology","Drug Manufacturers - Specialty & Generic","",76.93,"",2024,0.0,119.0,52.0
"4884","Kringle Pharma, Inc.","20260130",391.0,"","","",-69.54,189.84,-909.6,"JPY","",0.0,"",0,-43.5,-37.4,-30.6,-13.2,-13.8,"Health Technology","Biotechnology","",6.89,"",2025,72.0,1125.0,374.0
"4886","ASKA PHARMACEUTICAL HOLDINGS CO LTD","20260130",2498.0,7.0,4188.53,1369.24,6.07,2301.27,3962.4,"JPY",87.7,13.1,"",0,6.7,7.7,8.5,6.8,"","Health Technology","Drug Manufacturers - Specialty & Generic","",28.38,"",2025,64139.0,2942.0,1920.0
"4887","SAWAI GROUP HOLDINGS CO LTD","20260130",2370.0,11.0,4109.34,1605.78,11.64,1505.75,20244.3,"JPY",-1.2,72.5,"",0,13.5,6.8,6.7,12.8,"","Health Technology","Drug Manufacturers - Specialty & Generic","",115.46,"",2025,189024.0,2447.0,1650.0
"4888","STELLA PHARMA CORPORATION","20260130",310.0,"","","",-6.86,94.27,-219.9,"JPY","",0.0,"",0,-5.9,-27.7,-25.3,-333.5,"","Health Technology","Biotechnology","",34.02,"",2025,961.0,478.0,200.0
"4889","RENASCIENCE INC","20260130",1480.0,"","","",-13.96,135.33,-240.1,"JPY","",0.0,"",0,-13.0,-13.6,-15.2,-43.3,"","Health Technology","Medical Devices","",12.71,"",2025,132.0,3310.0,868.0
"4890","TSUBOTA LABORATORY INCORPORATED","20260130",318.0,-22.0,44.33,14.49,2.4,61.56,38.1,"JPY","",0.0,"",0,15.0,-32.9,12.1,25.9,"","Commercial Services","Medical Devices","",25.78,"",2025,1357.0,460.0,284.0
"4891","TMS CO LTD","20260130",155.0,"","","",-23.17,64.6,-652.0,"JPY","",0.0,"",0,-18.3,-25.4,-35.1,95.6,"","Commercial Services","Biotechnology","",43.56,"",2025,0.0,211.0,120.0
"4892","CYFUSE BIOMEDICAL K K","20260130",642.0,"","","",-32.71,286.26,-831.6,"JPY","",0.0,"",0,-27.2,-15.6,-22.9,9.2,"","Health Technology","Drug Manufacturers - Specialty & Generic","",8.88,"",2024,54.0,1412.0,516.0
"4893","NOILE-IMMUNE BIOTECH INC","20260130",148.0,"","","",-18.31,109.1,-865.2,"JPY","",0.0,"",0,-17.0,-26.3,-9.2,-30.6,"","Health Technology","Pharmaceuticals: Major","",43.3,"",2024,7.0,214.0,120.0
"4894","CUORIPS INC","20260130",7910.0,"","","",-11.77,682.22,-650.3,"JPY","",0.0,"",0,-10.8,"","","","","Health Technology","Biotechnology","",8.1,"",2025,175.0,9710.0,5120.0
"4896","K PHARMA INC","20260130",690.0,"","","",-31.52,194.66,-711.7,"JPY","",0.0,"",0,-27.0,22.7,-202.8,"","","Commercial Services","Miscellaneous Commercial Services","",11.6,"",2024,0.0,1420.0,537.0
"4901","富士膠片","20260130",3087.0,9.0,6333.5,2070.43,7.59,2782.03,254102.3,"JPY",171.7,19.2,"",0,8.3,7.9,8.8,9.4,"","Health Technology","Conglomerates","",1203.61,"",2025,3195828.0,3787.0,2516.0
"4902","柯尼卡美能達","20260130",671.3,13.0,1805.28,590.15,6.42,937.26,29736.5,"JPY",-15.2,61.1,"",0,7.3,1.8,4.1,-2.6,"","Producer Manufacturing","Business Equipment & Supplies","",494.16,"",2025,1127882.0,735.9,366.4
"4911","資生堂","20260130",2629.0,"","","",-0.57,1583.05,-3611.8,"JPY",-161.8,90.0,40.0,0,-2.0,2.7,3.1,2.9,"","Consumer Non-Durables","Household & Personal Products","",399.53,"",2024,990586.0,2968.0,2135.0
"4912","LION CORP","20260130",1657.0,6.0,2586.43,845.51,8.12,1061.69,23851.2,"JPY",29.6,59.8,30.0,0,7.5,6.1,7.1,10.5,"","Consumer Non-Durables","Household & Personal Products","",276.65,"",2024,412943.0,1871.0,1437.5
"4914","TAKASAGO INTERNATIONAL CORP","20260130",1509.0,9.0,3093.54,1011.28,6.97,1479.3,10052.0,"JPY",84.6,17.8,"",0,8.5,2.1,6.3,8.1,"","Consumer Non-Durables","Specialty Chemicals","",97.48,"",2025,229207.0,1760.0,1058.0
"4917","MANDOM CORP","20260130",3165.0,-10.0,1315.57,430.06,2.83,1548.21,1979.5,"JPY",-54.6,90.0,"",0,2.6,2.6,2.5,-2.7,"","Consumer Non-Durables","Household & Personal Products","",45.14,"",2025,76183.0,3210.0,1214.0
"4919","MILBON CO LTD","20260130",2537.0,7.0,4219.42,1379.34,9.35,1504.81,4562.6,"JPY",9.5,70.3,88.0,0,10.9,9.4,13.9,14.1,"","Consumer Non-Durables","Household & Personal Products","",32.44,"",2024,51316.0,3120.0,2303.0
"4920","NIPPON SHIKIZAI","20260130",1200.0,7.0,2012.44,657.87,3.69,1819.62,140.2,"JPY",-13.4,50.0,"",0,6.0,17.3,7.0,-5.9,"","Consumer Non-Durables","Household & Personal Products","",2.09,"",2025,17632.0,1230.0,898.0
"4921","Fancl Corp.","20241227",2790.0,60.0,120888.57,39518.69,10.51,38348.1,8462.2,"JPY",-14.8,74.9,"",0,11.8,7.2,11.6,12.8,"","Consumer Defensive","Household & Personal Products","",2.1,"",2024,110881.0,"",""
"4922","KOSE CORPORATION","20260130",5509.0,-1.0,4933.23,1612.68,3.45,4771.25,9384.7,"JPY","",37.3,140.0,0,3.9,4.8,8.1,"","","Consumer Non-Durables","Household & Personal Products","",57.07,"",2024,322758.0,6967.0,4910.0
"4923","COTA CO LTD","20260130",1174.0,3.0,1145.02,421.64,11.82,403.86,1324.7,"JPY",31.8,48.1,"",0,11.8,13.3,16.0,18.1,"","Consumer Non-Durables","Household & Personal Products","",27.75,"",2025,9376.0,1520.0,1104.0
