"Symbol","COMPANY","收盤日","收盤價","預期報酬率","貴價","淑價","預期ROE","NAV","預期常利","財報幣別","盈再率","預期配息率","股息","股子","ROE1","ROE2","ROE3","ROE4","ROE5","SECTOR","交易所","Shares","財報","最近營收年度","營收","近12月最高價","近12月最低價"
"1477","聚陽實業股份有限公司","20260123.0",317.0,5.0,457.9,149.7,25.72,59.35,3765.9,"NTD",5.9,98.4854,10.1,0,25.5,24.8,24.9,26.2,22.1,"紡織纖維","TWSE",246.7,"2025/09",2024,35524,395.0,222.0
"1503","士林電機廠股份有限公司","20260123.0",226.0,-4.0,162.7,53.2,7.53,72.04,2825.6,"NTD",61.9,50.2842,4.5,0,9.1,7.6,7.2,6.0,6.1,"電機機械","TWSE",521.0,"2025/09",2024,35071,223.0,113.5
"1504","東元電機股份有限公司","20260123.0",89.4,-4.0,64.5,21.1,6.77,31.76,5112.1,"NTD",-25.9,88.5559,2.2,0,6.8,7.6,3.9,7.8,6.1,"電機機械","TWSE",2376.4,"2025/09",2024,55235,127.5,41.9
"1506","正道工業股份有限公司","20260123.0",12.5,"","","",1.13,9.04,30.6,"NTD",619.7,0.0,"",0,1.5,2.9,0.5,2.2,-34.7,"電機機械","TWSE",300.4,"2025/09",2024,1037,14.95,10.65
"1507","永大機電工業股份有限公司","","","",51.9,17.0,5.97,28.85,708.0,"NTD",-13.7,50.0,"",0,6.0,9.8,5.5,5.4,9.2,"電機機械","TWSE",410.8,"2021/12",2021,17709,"",""
"1512","瑞利企業股份有限公司","20260123.0",8.31,"","","",-7.66,6.63,-50.0,"NTD","",0.0,"",0,-18.9,-26.3,-192.9,-101.1,-66.3,"汽車工業","TWSE",98.2,"2025/09",2024,1063,10.2,5.66
"1513","中興電工機械股份有限公司","20260123.0",184.0,2.0,215.3,81.3,19.5,37.84,3712.0,"NTD",32.1,67.0962,4.6,0,23.4,27.3,19.7,18.9,18.6,"電機機械","TWSE",503.1,"2025/09",2024,25609,174.5,104.0
"1514","亞力電機股份有限公司","20260123.0",142.5,-9.0,70.4,27.2,13.48,21.1,776.9,"NTD",10.2,69.7352,1.7,0,16.9,19.2,14.0,10.6,9.9,"電機機械","TWSE",273.1,"2025/09",2024,8878,120.5889,75.8828
"1515","力山工業股份有限公司","20260123.0",28.1,-1.0,26.3,8.6,4.03,21.73,158.9,"NTD",-43.2,76.7436,1.0,0,7.9,8.1,-7.3,27.3,23.5,"電機機械","TWSE",181.5,"2025/09",2024,6099,37.5,23.6
"1516","川飛能源股份有限公司","20260123.0",22.05,"","","",-85.51,5.12,-175.3,"NTD","",14.0061,"",0,-54.4,2.9,10.5,15.2,7.6,"其他業","TWSE",40.0,"2025/09",2024,606,24.6,13.1
"1517","利奇機械工業股份有限公司","20260123.0",12.45,"","","",-4.92,16.42,-177.6,"NTD","",19.9931,0.2,0,-3.7,-5.4,13.9,11.4,4.1,"電機機械","TWSE",220.0,"2025/09",2024,2034,15.05,9.86
"1519","華城電機股份有限公司","20260123.0",1030.0,-13.0,340.2,111.2,41.25,27.48,3582.2,"NTD",11.0,86.0964,9.0,0,67.5,58.2,9.5,8.8,12.4,"電機機械","TWSE",315.9,"2025/09",2024,20203,992.0,290.9091
"1521","大億交通工業製造股份有限公司","20260123.0",28.75,-1.0,26.0,8.5,3.54,24.51,66.1,"NTD",-178.5,79.3077,1.0,0,4.8,1.2,5.2,5.1,7.0,"汽車工業","TWSE",76.2,"2025/09",2024,3696,31.4,21.4
"1522","堤維西交通工業股份有限公司","20260123.0",50.4,7.0,83.5,27.3,8.83,31.52,930.8,"NTD",96.7,58.0041,3.0,0,15.8,11.4,10.7,1.6,1.3,"汽車工業","TWSE",312.9,"2025/09",2024,20122,67.5,38.35
"1524","耿鼎企業股份有限公司","20260123.0",33.85,10.0,64.6,25.6,14.4,18.74,446.2,"NTD",-14.4,81.234,2.3,0,21.0,13.6,14.1,1.6,-0.1,"汽車工業","TWSE",165.3,"2025/09",2024,3016,45.75,26.3
"1525","江申工業股份有限公司","20260123.0",64.0,8.0,120.3,39.3,5.9,67.98,294.5,"NTD",-52.2,78.7575,3.1,0,6.2,8.7,6.0,7.2,7.8,"汽車工業","TWSE",73.4,"2025/09",2024,1459,72.0,54.1
"1526","日馳企業股份有限公司","20260123.0",21.2,"","","",-2.62,22.55,-35.5,"NTD",74.9,47.6883,"",0,-4.0,1.7,29.9,23.1,9.5,"電機機械","TWSE",60.0,"2025/09",2024,721,26.5,15.35
"1527","鑽全實業股份有限公司","20260123.0",36.6,10.0,76.1,24.9,7.18,35.33,351.4,"NTD",21.7,76.11,2.2,0,9.3,7.8,17.3,10.9,10.4,"電機機械","TWSE",138.6,"2025/09",2024,3130,44.6,31.15
"1528","恩德科技股份有限公司","20260123.0",28.95,"","","",-6.78,11.66,-151.4,"NTD","",0.0,0.1,0,-8.8,-2.8,5.9,-2.9,-8.6,"電機機械","TWSE",191.3,"2025/09",2024,3673,28.35,11.15
"1529","樂事綠能科技股份有限公司","20260123.0",27.1,"","","",-0.12,10.92,-2.0,"NTD",713.9,24.48,0.2,0,-1.1,8.5,2.8,9.3,6.5,"電機機械","TWSE",155.1,"2025/09",2024,696,31.1,18.1
"1530","亞崴機電股份有限公司","20260123.0",29.5,10.0,63.3,20.7,5.49,38.42,199.6,"NTD",1.9,92.6846,1.53,0,12.2,5.1,10.7,3.1,-7.5,"電機機械","TWSE",94.6,"2025/09",2024,1918,35.0,24.4
"1531","高林股份有限公司","20260123.0",12.35,-14.0,3.6,1.2,0.59,20.48,22.1,"NTD",-160.8,95.2535,0.4,0,1.6,-2.1,4.4,4.0,-2.6,"電機機械","TWSE",182.1,"2025/09",2024,1638,14.6,10.45
"1532","勤美股份有限公司","20260123.0",25.05,7.0,41.6,13.6,3.83,36.28,586.7,"NTD",79.0,57.2091,1.73,0,8.1,5.6,5.6,8.9,4.4,"電機機械","TWSE",422.6,"2025/09",2024,18020,33.3,23.25
"1533","車王電子股份有限公司","20260123.0",32.05,"","","",-1.7,22.72,-38.0,"NTD","",0.0,"",0,-5.7,-7.0,0.8,0.7,1.1,"汽車工業","TWSE",98.5,"2025/09",2024,3345,41.45,25.5
"1535","中宇環保工程股份有限公司","20260123.0",52.2,11.0,117.8,38.5,12.98,30.25,485.9,"NTD",9.3,82.9234,3.0,0,13.4,15.5,15.9,13.4,6.5,"電機機械","TWSE",123.7,"2025/09",2024,10859,62.5,48.85
"1536","和大工業股份有限公司","20260123.0",64.4,"","","",-2.33,31.63,-205.5,"NTD","",73.5795,0.8,0,-1.3,2.8,6.3,3.8,2.7,"汽車工業","TWSE",279.0,"2025/09",2024,5774,90.9,46.5
"1537","廣隆光電科技股份有限公司","20260123.0",124.5,11.0,280.2,91.6,16.24,57.51,766.7,"NTD",-2.8,97.2615,10.5,0,22.9,13.6,23.2,15.2,21.6,"電機機械","TWSE",82.1,"2025/09",2024,8138,157.5,120.0
"1538","正峰工業股份有限公司","20260122.0",26.35,"","","",-24.71,5.82,-46.5,"NTD","",0.0,"",0,-32.6,-75.4,-135.3,-82.7,-117.9,"電機機械","TWSE",32.3,"2025/09",2024,113,32.6,22.5
"1539","巨庭機械股份有限公司","20260123.0",19.6,3.0,25.5,8.3,3.4,25.03,55.7,"NTD",-25.6,80.618,0.85,0,5.3,3.4,19.9,7.6,-2.1,"電機機械","TWSE",65.4,"2025/09",2024,1339,26.75,15.8
"1540","喬福機械工業股份有限公司","20260123.0",26.6,7.0,44.4,14.5,8.33,17.77,126.6,"NTD",-4.5,73.75,1.6,0,12.6,8.1,8.4,-0.6,-5.1,"電機機械","TWSE",85.5,"2025/09",2024,498,42.8,20.8
"1541","錩泰工業股份有限公司","20260123.0",26.2,8.0,49.8,16.3,6.55,25.3,130.7,"NTD",-10.0,61.0986,0.5,0,2.9,12.9,20.1,16.4,33.4,"電機機械","TWSE",78.8,"2025/09",2024,2988,34.0,20.15
"1558","伸興工業股份有限公司","20260123.0",98.0,7.0,170.3,55.7,6.78,83.68,377.4,"NTD",95.0,77.6356,6.0,0,7.4,3.4,8.6,10.0,16.7,"電機機械","TWSE",66.5,"2025/09",2024,8337,113.5,88.7
"1560","中國砂輪企業股份有限公司","20260123.0",430.0,-12.0,168.5,65.6,14.4,48.56,1027.6,"NTD",18.3,73.359,3.99,0,16.4,14.1,25.0,13.9,11.3,"電機機械","TWSE",146.9,"2025/09",2024,7019,472.5,165.0
"1563","巧新科技工業股份有限公司","20260123.0",48.25,6.0,74.3,24.3,5.82,42.52,571.4,"NTD",-48.8,83.8095,2.27,0,9.7,8.0,7.4,4.1,1.3,"汽車工業","TWSE",230.8,"2025/09",2024,7474,70.5,39.55
"1565","精華光學股份有限公司","20260123.0",116.5,17.0,404.9,132.4,10.37,130.11,680.3,"NTD",-14.4,83.9182,9.5,0,12.1,8.5,16.8,16.7,12.8,"生技醫療業","OTC",50.4,"2025/09",2024,4550,202.0,113.0
"1566","捷邦國際科技股份有限公司","20190724.0",19.65,-3.0,16.1,5.3,3.01,17.73,46.2,"NTD",33.0,33.525,"",0,2.1,4.3,2.9,-6.4,1.3,"電機機械","",86.5,"2019/03",2018,5467,"",""
"1568","倉佑實業股份有限公司","20260123.0",24.95,6.0,38.8,12.7,7.15,18.06,133.2,"NTD",-12.6,91.6127,1.2,0,7.8,10.1,10.8,0.3,-1.4,"汽車工業","TWSE",103.1,"2025/09",2024,1049,28.8,19.85
"1569","濱川企業股份有限公司","20260123.0",56.4,"","","",-14.07,21.73,-405.2,"NTD","",33.2603,"",0,-10.7,-4.2,11.2,8.7,13.4,"電腦及週邊設備業","OTC",132.5,"2025/09",2024,3103,86.4,44.0
"1570","力肯實業股份有限公司","20260123.0",30.0,5.0,46.0,15.0,7.71,19.88,79.0,"NTD",17.5,80.8454,1.3,0,12.6,1.5,11.7,8.4,5.6,"電機機械","OTC",51.5,"2025/09",2024,730,37.15,19.6
"1580","新麥企業股份有限公司","20260123.0",131.5,14.0,303.6,122.3,19.62,64.34,622.3,"NTD",-2.1,88.8812,9.16,0,22.2,22.4,13.9,22.7,15.6,"電機機械","OTC",49.3,"2025/09",2024,4792,157.5,116.0
"1582","信錦企業股份有限公司","20260123.0",68.0,11.0,158.6,51.8,9.87,53.56,762.9,"NTD",0.9,96.5141,5.5,0,15.1,10.9,7.0,4.3,17.1,"電子零組件業","TWSE",144.3,"2025/09",2024,9404,107.5,62.3
"1583","程泰機械股份有限公司","20260123.0",49.0,17.0,177.7,58.1,9.85,60.11,648.1,"NTD",6.8,80.6416,3.03,0,20.5,12.4,12.7,5.9,-3.8,"電機機械","TWSE",109.4,"2025/09",2024,4423,67.0,41.65
"1584","精剛精密科技股份有限公司","20260123.0",24.15,-3.0,18.8,6.2,2.92,21.5,145.9,"NTD",402.4,89.7897,0.7,0,8.3,11.9,7.8,0.4,-0.4,"其他業","OTC",232.5,"2025/09",2024,2880,32.9,20.7
"1586","和勤精機股份有限公司","20260123.0",26.5,"","","",-1.65,14.33,-25.3,"NTD","",36.2324,0.3,0,0.5,-5.1,0.5,5.0,7.5,"電機機械","OTC",106.8,"2025/09",2024,2573,33.5,24.4
"1587","吉茂精密股份有限公司","20260123.0",50.8,"","","",-0.17,19.43,-2.7,"NTD",189.3,49.7903,0.5,0,-3.1,2.4,9.6,7.0,5.9,"汽車工業","TWSE",80.1,"2025/09",2024,2154,59.0,22.65
"1589","永冠能源科技集團有限公司","20260123.0",17.95,"","","",-14.59,58.66,-1310.1,"NTD","",0.0,"",0,-25.1,-3.8,-4.3,2.4,6.3,"電機機械","TWSE",153.1,"2025/09",2024,7202,41.6,16.1
"1590","亞德客國際集團","20260123.0",1020.0,-1.0,953.6,361.5,15.12,239.46,7240.4,"NTD",15.2,64.1516,19.55,0,17.3,17.4,17.2,27.9,25.9,"電機機械","TWSE",200.0,"2025/09",2024,30660,1040.0,675.0
"1591","英屬開曼群島商駿吉控股(股)公司","20260123.0",49.0,"","","",-11.37,13.0,-56.2,"NTD","",10.2353,"",0,-10.3,-9.7,20.7,11.7,2.8,"電機機械","OTC",38.0,"2025/09",2024,215,62.8,33.35
"1592","英瑞國際股份有限公司","","","","","",-138.92,8.25,-1272.6,"NTD","",0.0,"",0,-64.1,-14.5,-11.7,7.9,14.1,"電機機械","TWSE",111.0,"2021/03",2020,4678,"",""
"1593","祺驊股份有限公司","20260123.0",30.0,3.0,37.8,12.3,3.76,33.46,50.1,"NTD",18.0,110.8207,1.6,0,3.2,3.2,6.1,16.9,15.2,"運動休閒","OTC",39.8,"2025/09",2024,1119,39.0,26.85
"1595","川寶科技股份有限公司","20260123.0",39.4,"","","",-1.3,52.87,-37.3,"NTD",309.4,38.0009,0.5,0,-0.5,0.9,9.0,6.8,0.2,"電子零組件業","OTC",54.2,"2025/09",2024,916,51.8,29.45
"1597","直得科技股份有限公司","20260123.0",82.0,-14.0,25.7,8.4,3.19,26.78,76.4,"NTD",55.3,48.4511,0.7,0,3.5,3.7,15.0,14.1,9.2,"電機機械","TWSE",89.3,"2025/09",2024,1037,119.0,61.2
"1598","岱宇國際股份有限公司","20260123.0",20.05,-29.0,1.3,0.4,0.18,25.39,8.1,"NTD","",0.0,0.5,0,0.1,-4.1,-3.1,9.0,67.0,"運動休閒","TWSE",179.1,"2025/09",2024,7217,33.95,19.5
"1599","宏佳騰動力科技股份有限公司","20260123.0",27.2,"","","",-3.86,26.88,-77.3,"NTD","",24.5066,0.51,0,-1.6,-4.8,11.6,17.2,10.2,"電機機械","OTC",74.5,"2025/09",2024,2290,33.55,22.2
"1603","中華電線電纜股份有限公司","20260123.0",42.7,7.0,73.2,23.9,6.65,36.72,468.0,"NTD",-8.0,68.2224,1.5,0,6.5,7.1,5.6,4.9,2.8,"電器電纜","TWSE",191.7,"2025/09",2024,4538,42.2,25.75
"1604","聲寶股份有限公司","20260123.0",24.05,9.0,48.8,16.0,7.3,22.28,625.1,"NTD",166.2,77.0684,1.5,0,8.8,8.4,7.4,7.3,6.3,"電器電纜","TWSE",384.2,"2025/09",2024,9494,28.7,23.75
"1605","華新麗華股份有限公司","20260123.0",38.85,-17.0,9.1,3.0,0.98,30.97,1350.2,"NTD",435.9,36.2621,0.5,0,0.2,2.6,10.6,16.1,9.1,"電器電纜","TWSE",4431.3,"2025/09",2024,179318,46.05,17.8
"1608","華榮電線電纜股份有限公司","20260123.0",38.65,2.0,44.6,17.3,15.15,12.33,1183.1,"NTD",27.9,71.3788,1.0,0,7.7,12.8,-3.0,19.8,4.2,"電器電纜","TWSE",632.8,"2025/09",2024,11329,41.9,18.95
"1609","大亞電線電纜股份有限公司","20260123.0",42.95,0.0,41.6,13.6,6.9,20.11,1089.9,"NTD",316.4,26.1453,0.75,0,7.0,9.9,6.4,15.5,7.8,"電器電纜","TWSE",785.3,"2025/09",2024,30085,46.4532,28.5714
"1611","中國電器股份有限公司","20260123.0",14.0,-5.0,9.3,3.0,2.21,14.0,99.8,"NTD",60.0,77.2413,0.8,0,3.7,3.4,1.8,-0.1,1.3,"電器電纜","TWSE",322.7,"2025/09",2024,1161,16.95,11.05
"1612","宏泰電工股份有限公司","20260123.0",37.8,8.0,69.3,22.7,9.62,24.03,730.7,"NTD",54.4,97.8287,2.1,0,9.7,8.9,4.0,9.8,4.1,"電器電纜","TWSE",316.1,"2025/09",2024,6584,40.95,26.5
"1614","台灣三洋電機股份有限公司","20260123.0",33.7,-2.0,28.1,9.2,4.53,20.69,252.1,"NTD",-24.7,95.8297,0.58,0,3.8,5.8,5.2,6.8,6.6,"電器電纜","TWSE",269.1,"2025/09",2024,5690,40.8,33.7
"1615","大山電線電纜股份有限公司","20260123.0",50.1,11.0,104.8,39.9,19.73,18.22,707.2,"NTD",14.8,70.4404,2.0,0,25.0,20.3,16.3,22.1,18.0,"電器電纜","TWSE",196.7,"2025/09",2024,5870,58.5714,43.8095
"1616","億泰電線電纜股份有限公司","20260123.0",29.6,-13.0,9.4,3.1,2.75,11.38,60.9,"NTD",38.3,30.845,1.8,0,-5.4,12.0,-0.3,5.6,-0.6,"電器電纜","TWSE",194.1,"2025/09",2024,4593,44.85,17.4
"1617","榮星電線工業股份有限公司","20260123.0",17.15,-16.0,4.2,1.4,1.04,13.64,24.0,"NTD",-238.6,126.3037,0.5,0,3.6,0.4,1.6,10.8,7.6,"電器電纜","TWSE",169.5,"2025/09",2024,3396,21.7,13.55
"1618","合機電線電纜股份有限公司","20260123.0",50.1,7.0,84.9,30.6,10.85,31.43,657.4,"NTD",76.3,39.5959,1.5,0,13.8,9.9,5.5,4.7,6.0,"電器電纜","TWSE",192.7,"2025/09",2024,4675,54.8,31.4
"1626","艾美特(開曼)國際有限公司","20260123.0",10.95,"","","",-6.35,19.67,-187.0,"NTD","",0.0,"",0,-7.5,-1.2,-10.3,-11.5,3.8,"電器電纜","TWSE",149.8,"2025/09",2024,8131,14.4,10.5
"1701","中國化學製藥股份有限公司","20240820.0",21.15,6.0,33.0,10.8,4.41,24.93,328.0,"NTD",14.5,42.76,"",0,3.8,5.7,6.2,7.9,6.5,"生技醫療業","TWSE",298.1,"2024/06",2023,8575,"",""
"1702","南僑投資控股股份有限公司","20260123.0",38.0,7.0,66.2,21.6,5.5,40.11,649.3,"NTD",105.5,64.8461,2.5,0,8.6,9.5,4.7,13.6,13.5,"食品工業","TWSE",294.1,"2025/09",2024,23738,51.6,37.0
"1704","榮化","","","",98.4,35.1,11.84,31.7,3207.9,"NTD",27.8,36.08,"",0,13.9,15.9,9.2,-31.4,2.1,"","",854.4,"2018/09",2017,0,"",""
"1707","葡萄王生技股份有限公司","20260123.0",122.5,10.0,258.0,84.3,12.67,67.9,1273.7,"NTD",7.8,83.7785,6.9,0,13.5,14.2,15.1,18.1,19.2,"生技醫療業","TWSE",148.1,"2025/09",2024,11160,152.0,119.5
"1708","東南實業股份有限公司","20260123.0",33.25,13.0,87.6,28.6,10.02,29.12,726.9,"NTD",-23.7,82.0876,2.0,0,13.4,-0.5,19.3,10.6,2.5,"化學工業","TWSE",249.0,"2025/09",2024,6366,43.5,28.55
"1709","和益化學工業股份有限公司","20260123.0",17.15,10.0,37.8,12.4,6.63,19.01,601.5,"NTD",15.6,82.8199,0.8,0,8.8,4.9,13.9,12.2,8.1,"化學工業","TWSE",477.0,"2025/09",2024,10304,22.1,15.8
"1710","東聯化學股份有限公司","20260123.0",12.5,"","","",-3.54,12.18,-381.9,"NTD","",0.0,"",0,-0.6,-4.3,-8.4,7.3,-8.0,"化學工業","TWSE",885.7,"2025/09",2024,23785,17.95,11.1
"1711","臺灣永光化學工業股份有限公司","20260123.0",21.85,-17.0,4.9,1.6,1.04,15.58,89.0,"NTD",-146.2,85.5714,0.3,0,2.2,0.3,3.8,4.8,2.0,"化學工業","TWSE",547.8,"2025/09",2024,8168,25.25,14.25
"1712","興農股份有限公司","20260123.0",46.35,5.0,71.1,23.2,11.76,20.14,996.6,"NTD",-11.9,96.2088,2.5,0,11.5,11.3,22.2,11.6,6.8,"化學工業","TWSE",420.5,"2025/09",2024,18928,48.05,37.4
"1713","國泰化工廠股份有限公司","20260123.0",48.85,5.0,70.0,25.8,10.3,28.78,447.8,"NTD",76.4,46.0678,7.5,0,14.8,13.7,12.2,6.4,4.5,"化學工業","TWSE",151.0,"2025/09",2024,528,59.4,42.15
"1714","和桐化學股份有限公司","20260123.0",9.1,1.0,9.5,3.1,2.52,12.59,314.5,"NTD",-82.9,76.8995,0.21,0,3.8,4.7,2.8,4.4,15.6,"化學工業","TWSE",991.8,"2025/09",2024,20619,9.57,7.24
"1717","長興材料工業股份有限公司","20260123.0",63.8,-8.0,32.3,10.6,4.46,24.15,1261.6,"NTD",67.3,49.6709,1.2,0,5.6,4.9,10.3,14.8,10.9,"化學工業","TWSE",1172.2,"2025/09",2024,44191,70.3,23.55
"1718","中國人造纖維股份有限公司","20260123.0",7.1,"","","",-2.68,12.62,-570.5,"NTD",305.4,0.0,"",0,-2.5,-9.8,-8.5,-2.7,-9.9,"化學工業","TWSE",1685.9,"2025/09",2024,44746,7.74,5.55
"1720","生達化學製藥股份有限公司","20260123.0",61.3,10.0,121.5,45.5,14.29,33.04,843.7,"NTD",42.2,58.4906,2.8,0,16.1,17.1,18.4,16.0,12.2,"生技醫療業","TWSE",178.7,"2025/09",2024,6789,64.9,51.2
"1721","三晃股份有限公司","20260123.0",18.5,"","","",-11.23,10.48,-217.7,"NTD","",0.0,"",0,-8.9,-11.0,2.6,-5.1,-10.1,"化學工業","TWSE",184.9,"2025/09",2024,2287,20.6,9.9
"1722","台灣肥料股份有限公司","20260123.0",46.9,4.0,61.8,20.2,3.63,56.82,2020.4,"NTD",21.4,86.3039,2.0,0,3.6,7.3,5.0,5.5,2.8,"化學工業","TWSE",980.0,"2025/09",2024,11873,61.8,45.3
"1723","中鋼碳素化學股份有限公司","20260123.0",72.5,7.0,121.7,39.8,11.69,34.68,961.0,"NTD",6.9,83.2701,4.5,0,13.8,16.8,21.9,15.8,9.3,"化學工業","TWSE",236.9,"2025/09",2024,7647,101.0,66.0
"1724","台硝股份有限公司","","","",6.7,2.2,1.47,15.23,28.7,"NTD",-88.9,50.0,"",0,1.1,3.5,4.5,4.2,9.0,"化學工業","TWSE",127.8,"2021/06",2020,1746,"",""
"1725","元禎企業股份有限公司","20260123.0",28.8,8.0,51.5,16.8,5.61,30.57,311.8,"NTD",1.1,85.3789,1.25,0,7.5,4.7,5.8,9.3,7.0,"化學工業","TWSE",181.8,"2025/09",2024,8389,42.45,23.65
"1726","永記造漆工業股份有限公司","20260123.0",75.9,9.0,156.1,51.0,8.21,63.35,843.2,"NTD",-4.0,86.2532,3.6,0,8.4,8.2,8.2,9.6,9.3,"化學工業","TWSE",162.0,"2025/09",2024,9526,79.8,68.8
"1727","臺灣中華化學工業股份有限公司","20260123.0",45.25,-19.0,8.1,2.7,1.67,16.18,34.7,"NTD",701.7,116.426,0.5,0,3.2,0.4,2.3,9.3,-7.4,"化學工業","TWSE",128.0,"2025/09",2024,2083,52.0,19.65
"1730","花仙子企業股份有限公司","20260123.0",52.3,11.0,118.7,38.8,12.83,30.83,250.0,"NTD",3.1,87.4473,3.0,0,13.0,12.2,14.2,14.3,10.8,"化學工業","TWSE",63.2,"2025/09",2024,2525,59.9,49.5
"1731","美吾華股份有限公司","20260123.0",21.9,6.0,35.8,11.7,7.54,15.85,158.8,"NTD",102.4,88.174,1.2,0,7.8,7.8,7.4,7.4,6.8,"生技醫療業","TWSE",132.9,"2025/09",2024,1486,24.25,20.15
"1732","毛寶股份有限公司","20260123.0",27.2,-16.0,6.7,2.2,1.91,11.65,9.5,"NTD",88.2,5.88,0.5,0,1.5,-1.7,0.8,3.5,7.9,"化學工業","TWSE",42.4,"2025/09",2024,593,33.6,19.8
"1733","五鼎生物技術股份有限公司","20260123.0",29.35,5.0,42.7,14.0,7.8,18.23,142.3,"NTD",-17.4,89.1061,1.2,0,7.0,6.2,10.2,11.2,5.0,"生技醫療業","TWSE",100.0,"2025/09",2024,1852,38.7,26.4
"1734","杏輝藥品工業股份有限公司","20260123.0",31.1,5.0,47.1,15.4,9.15,17.15,298.7,"NTD",-2.4,74.8077,1.0,0,9.2,11.5,6.4,-2.4,-2.4,"生技醫療業","TWSE",190.2,"2025/09",2024,3151,32.6,25.9524
"1735","日勝化工股份有限公司","20260123.0",16.8,-1.0,15.7,5.1,3.32,15.82,52.2,"NTD",-15.2,90.0806,0.8,0,5.6,4.2,0.2,0.1,6.1,"化學工業","TWSE",99.4,"2025/09",2024,2646,21.35,13.65
"1736","喬山健康科技股份有限公司","20260123.0",147.5,9.0,279.2,102.2,20.31,39.67,2444.5,"NTD",14.2,56.7309,4.0,0,25.1,8.8,7.8,-0.8,4.2,"運動休閒","TWSE",303.4,"2025/09",2024,47785,226.5,138.0
"1737","臺鹽實業股份有限公司","20260123.0",31.6,7.0,52.6,17.2,5.26,33.32,350.8,"NTD",32.1,72.3132,1.3,0,5.5,4.6,6.2,6.3,5.9,"食品工業","TWSE",200.0,"2025/09",2024,3238,33.45,29.15
"1742","台灣蠟品股份有限公司","20260123.0",16.0,"","","",-1.61,14.97,-22.4,"NTD","",0.0,"",0,5.8,2.9,-8.9,-4.6,-1.0,"化學工業","OTC",92.7,"2025/09",2024,231,18.3,13.05
"1752","南光化學製藥股份有限公司","20260123.0",36.25,9.0,71.2,23.3,9.89,23.98,239.7,"NTD",35.9,75.5528,1.6,0,9.8,7.6,15.3,9.5,7.8,"生技醫療業","TWSE",101.0,"2025/09",2024,2200,43.95,30.0
"1760","寶齡富錦生技股份有限公司","20260123.0",66.1,-4.0,46.9,15.3,6.97,22.42,134.0,"NTD",24.2,129.6964,1.8,0,6.0,2.8,8.2,5.6,1.5,"生技醫療業","TWSE",85.7,"2025/09",2024,2030,89.9,56.0
"1762","中化合成生技股份有限公司","20260123.0",25.85,-2.0,21.2,6.9,1.62,43.65,54.3,"NTD",28.8,47.5996,0.19,0,1.3,8.1,15.8,15.3,8.7,"生技醫療業","TWSE",76.9,"2025/09",2024,1347,36.35,23.5
"1773","勝一化工股份有限公司","20260123.0",157.5,4.0,204.3,72.7,18.67,32.57,1824.5,"NTD",65.1,42.4667,2.5,0,20.3,19.2,26.5,27.7,23.5,"化學工業","TWSE",300.0,"2025/09",2024,11057,173.5,93.75
"1776","展宇科技材料股份有限公司","20260123.0",15.5,-4.0,12.7,6.5,3.5,15.29,32.2,"NTD",4.6,267.3625,0.8,0,6.2,2.1,0.3,2.4,5.1,"化學工業","TWSE",60.1,"2025/09",2024,1240,20.7,14.5
"1777","生泰合成工業股份有限公司","20260123.0",72.1,13.0,174.0,63.4,12.04,57.39,308.3,"NTD",62.1,44.6758,5.3,0,17.2,11.2,14.2,23.8,16.0,"生技醫療業","OTC",44.6,"2025/09",2024,1258,110.0,71.6
"1781","合世生醫科技股份有限公司","20260123.0",12.05,"","","",-4.69,8.29,-18.5,"NTD","",0.0,"",0,5.1,-9.6,-6.9,-12.2,-29.7,"生技醫療業","OTC",47.4,"2025/09",2024,706,17.6,10.75
"1783","和康生物科技股份有限公司","20260123.0",46.55,3.0,60.1,21.8,14.01,15.32,192.7,"NTD",40.1,45.4262,0.83,0,13.9,11.6,12.0,9.1,4.7,"生技醫療業","TWSE",89.7,"2025/09",2024,681,55.0,35.55
"1784","訊聯生物科技股份有限公司","20260123.0",100.0,-11.0,38.4,12.5,5.09,25.14,67.9,"NTD",77.6,62.0032,1.42,0,6.5,6.7,3.1,2.0,0.5,"生技醫療業","OTC",53.1,"2025/09",2024,1222,118.0,62.4
"1785","光洋應用材料科技股份有限公司","20260123.0",64.5,2.0,73.0,23.9,10.16,23.93,1449.9,"NTD",5.4,87.237,2.0,0,14.2,7.0,9.0,14.4,9.9,"其他電子業","OTC",596.0,"2025/09",2024,29770,70.6,46.3
"1786","科妍生物科技股份有限公司","20260123.0",80.6,-1.0,76.8,25.1,10.1,25.36,191.6,"NTD",-13.0,96.4568,3.24,0,14.8,11.6,7.7,7.2,8.7,"生技醫療業","TWSE",74.8,"2025/09",2024,883,129.5,71.5
"1787","福盈科技化學股份有限公司","20191120.0",26.15,9.0,50.8,16.6,10.48,16.18,115.2,"NTD",47.6,26.18,"",0,10.5,12.4,11.2,11.2,10.0,"化學工業","",67.9,"2019/09",2018,1930,"",""
"1788","杏昌生技股份有限公司","20260123.0",137.0,7.0,232.1,75.9,11.47,67.46,344.4,"NTD",25.1,78.1527,7.0,0,11.7,13.9,16.1,17.1,17.5,"生技醫療業","OTC",44.5,"2025/09",2024,4073,146.0,130.0
"1789","台灣神隆股份有限公司","20260123.0",25.5,-11.0,9.8,3.2,2.45,13.31,258.3,"NTD",103.5,75.5713,0.35,0,3.1,2.7,3.2,2.3,2.8,"生技醫療業","TWSE",790.7,"2025/09",2024,3406,26.65,16.25
