代號,名稱,年度,季別,出表日期,本期淨利（淨損）,淨利（損）歸屬於母公司業主,營業收入,營業成本,基本每股盈餘（元）
6456,GIS-KY,111,Q1,114/10/29,329605.0,339946.0,28135020.0,25995302.0,1.01
6456,GIS-KY,111,Q4,114/10/29,3365724.0,3443952.0,125461361.0,113711344.0,10.19
6461,益得,111,Q1,114/10/29,-69219.0,,11173.0,41715.0,-0.6
6461,益得,111,Q3,114/10/29,-228687.0,,19429.0,125482.0,-1.97
6461,益得,111,Q4,114/10/29,-327877.0,,23647.0,170909.0,-2.82
6461,益得,111,Q2,114/10/29,-153630.0,,16859.0,83138.0,-1.32
6462,神盾,111,Q2,114/10/29,-331808.0,-327045.0,1648253.0,1040511.0,-4.72
6462,神盾,111,Q3,114/10/29,-562199.0,-578970.0,2443356.0,1556652.0,-8.36
6462,神盾,111,Q1,114/10/29,-5316.0,-2978.0,917120.0,547800.0,-0.04
6462,神盾,111,Q4,114/10/29,-902338.0,-852837.0,3289300.0,2126936.0,-12.31
6464,台數科,111,Q1,114/10/29,269415.0,262579.0,1040862.0,478708.0,2.02
6464,台數科,111,Q3,114/10/29,739325.0,721677.0,3176817.0,1491774.0,5.48
6464,台數科,111,Q2,114/10/29,522348.0,509811.0,2124503.0,996045.0,3.87
6464,台數科,111,Q4,114/10/29,900353.0,873590.0,4358963.0,2098637.0,6.66
6465,威潤,111,Q4,114/10/29,-90857.0,-90857.0,190759.0,143039.0,-2.85
6465,威潤,111,Q1,114/10/29,-20315.0,-20315.0,58096.0,46708.0,-0.64
6465,威潤,111,Q2,114/10/29,-45378.0,-45378.0,108198.0,84344.0,-1.42
6465,威潤,111,Q3,114/10/29,-64535.0,-64535.0,158424.0,120727.0,-2.02
6469,大樹,111,Q2,114/10/29,362579.0,362395.0,7159008.0,5221400.0,4.07
6469,大樹,111,Q4,114/10/29,700503.0,700071.0,14564645.0,10553517.0,7.85
6469,大樹,111,Q3,114/10/29,532065.0,531733.0,10772573.0,7855068.0,5.97
6469,大樹,111,Q1,114/10/29,118055.0,117964.0,3193826.0,2352538.0,1.67
6470,宇智,111,Q3,114/10/29,190083.0,190083.0,1918529.0,1583822.0,5.82
6470,宇智,111,Q1,114/10/29,39383.0,39383.0,455221.0,375727.0,1.21
6470,宇智,111,Q4,114/10/29,201321.0,201321.0,2577809.0,2130831.0,6.17
6470,宇智,111,Q2,114/10/29,105361.0,105361.0,1210723.0,1004104.0,3.23
6472,保瑞,111,Q3,114/10/29,993291.0,988047.0,5196021.0,3376453.0,13.15
6472,保瑞,111,Q4,114/10/29,1401525.0,1391916.0,10494470.0,7581695.0,18.52
6472,保瑞,111,Q1,114/10/29,179178.0,179178.0,1117249.0,727793.0,2.62
6472,保瑞,111,Q2,114/10/29,419165.0,419165.0,2471885.0,1554301.0,6.13
6477,安集,111,Q1,114/10/29,21384.0,21414.0,761849.0,698707.0,0.19
6477,安集,111,Q4,114/10/29,228366.0,228903.0,3268549.0,2793654.0,1.93
6477,安集,111,Q2,114/10/29,48272.0,48220.0,1397064.0,1259004.0,0.41
6477,安集,111,Q3,114/10/29,145332.0,145358.0,2425989.0,2129483.0,1.24
6482,弘煜科,111,Q3,114/10/29,46298.0,45470.0,286969.0,1174.0,2.41
6482,弘煜科,111,Q2,114/10/29,23970.0,23535.0,184513.0,960.0,1.38
6482,弘煜科,111,Q1,114/10/29,13075.0,12895.0,89687.0,667.0,0.75
6482,弘煜科,111,Q4,114/10/29,58437.0,57695.0,383077.0,1380.0,3.06
6485,點序,111,Q4,114/10/29,426640.0,426640.0,1921551.0,781323.0,9.71
6485,點序,111,Q3,114/10/29,354722.0,354722.0,1490281.0,587233.0,8.08
6485,點序,111,Q1,114/10/29,141281.0,141281.0,544045.0,202094.0,3.25
6485,點序,111,Q2,114/10/29,271564.0,271564.0,1047057.0,391959.0,6.21
6486,互動,111,Q4,114/10/29,215007.0,215007.0,2048203.0,1197358.0,5.43
6486,互動,111,Q2,114/10/29,75661.0,75661.0,777389.0,418252.0,1.93
6486,互動,111,Q3,114/10/29,105185.0,105185.0,1163724.0,628470.0,2.67
6486,互動,111,Q1,114/10/29,24188.0,24188.0,342719.0,186429.0,0.62
6488,環球晶,111,Q2,114/10/29,4461905.0,4461905.0,33846308.0,19253752.0,10.25
6488,環球晶,111,Q4,114/10/29,15367386.0,15367386.0,70286871.0,39945282.0,35.31
6488,環球晶,111,Q1,114/10/29,1745836.0,1745836.0,16306525.0,9358700.0,4.01
6488,環球晶,111,Q3,114/10/29,9573043.0,9573043.0,51899099.0,29414974.0,22.0
6491,晶碩,111,Q1,114/10/29,358812.0,359964.0,1488385.0,694969.0,5.14
6491,晶碩,111,Q2,114/10/29,699942.0,701951.0,2903104.0,1350813.0,10.03
6491,晶碩,111,Q4,114/10/29,1545341.0,1542135.0,6321198.0,3005756.0,22.03
6491,晶碩,111,Q3,114/10/29,1121279.0,1123367.0,4544894.0,2154069.0,16.05
6492,生華科,111,Q3,114/10/29,-257805.0,-257805.0,750.0,316.0,-2.89
6492,生華科,111,Q1,114/10/29,-77626.0,-77626.0,250.0,116.0,-0.87
6492,生華科,111,Q4,114/10/29,-349632.0,-349632.0,1000.0,495.0,-3.92
6492,生華科,111,Q2,114/10/29,-175220.0,-175220.0,500.0,222.0,-1.96
6494,九齊,111,Q4,114/10/29,301146.0,301146.0,1776825.0,979580.0,9.54
6494,九齊,111,Q2,114/10/29,264321.0,264321.0,1075691.0,502503.0,8.38
6494,九齊,111,Q1,114/10/29,162677.0,162677.0,558794.0,252719.0,5.15
6494,九齊,111,Q3,114/10/29,320402.0,320402.0,1434164.0,707505.0,10.15
6496,科懋,111,Q4,114/10/29,-33757.0,-33757.0,671763.0,384589.0,-0.74
6496,科懋,111,Q2,114/10/29,-22572.0,-22572.0,328964.0,185185.0,-0.49
6496,科懋,111,Q3,114/10/29,-32624.0,-32624.0,504486.0,285768.0,-0.71
6496,科懋,111,Q1,114/10/29,-10126.0,-10126.0,173653.0,98937.0,-0.22
6498,久禾光,111,Q2,114/10/29,83715.0,83715.0,390125.0,237841.0,2.49
6498,久禾光,111,Q4,114/10/29,147464.0,147464.0,678003.0,402940.0,3.64
6499,益安,111,Q3,114/10/29,-297410.0,-249214.0,261414.0,81980.0,-2.84
6499,益安,111,Q2,114/10/29,-155334.0,-124574.0,219892.0,44085.0,-1.71
6499,益安,111,Q4,114/10/29,-496900.0,-433758.0,298317.0,111505.0,-4.95
6499,益安,111,Q1,114/10/29,49388.0,67168.0,190543.0,11917.0,0.92
6504,南六,111,Q1,114/10/29,11777.0,11777.0,1294987.0,1169857.0,0.16
6504,南六,111,Q2,114/10/29,48759.0,48759.0,2829799.0,2560435.0,0.67
6504,南六,111,Q4,114/10/29,57735.0,57735.0,5986346.0,5358782.0,0.8
6504,南六,111,Q3,114/10/29,84543.0,84543.0,4348711.0,3922926.0,1.16
6505,台塑化,111,Q4,114/10/29,14399662.0,14421560.0,848048496.0,831832945.0,1.51
6505,台塑化,111,Q3,114/10/29,24281793.0,24305970.0,653901824.0,627531075.0,2.55
6505,台塑化,111,Q1,114/10/29,13650822.0,13656651.0,185551424.0,166965748.0,1.43
6505,台塑化,111,Q2,114/10/29,30565762.0,30586707.0,424837198.0,385348731.0,3.21
6506,雙邦,111,Q1,114/10/29,211501.0,209291.0,605594.0,511516.0,2.54
6506,雙邦,111,Q3,114/10/29,277663.0,278748.0,1743009.0,1477611.0,3.38
6506,雙邦,111,Q4,114/10/29,256743.0,263739.0,2186641.0,1879287.0,3.2
6506,雙邦,111,Q2,114/10/29,259547.0,256923.0,1237291.0,1036268.0,3.12
6508,惠光,111,Q3,114/10/29,318728.0,318728.0,2224554.0,1683189.0,3.71
6508,惠光,111,Q2,114/10/29,197867.0,197867.0,1426038.0,1062400.0,2.3
6508,惠光,111,Q1,114/10/29,90969.0,90969.0,632748.0,468933.0,1.06
6508,惠光,111,Q4,114/10/29,314462.0,314462.0,2491218.0,1883395.0,3.66
6509,聚和,111,Q1,114/10/29,123886.0,123886.0,1428885.0,1084773.0,0.71
6509,聚和,111,Q2,114/10/29,272433.0,272433.0,2805358.0,2083099.0,1.57
6509,聚和,111,Q4,114/10/29,599351.0,599351.0,5460230.0,3946500.0,3.46
6509,聚和,111,Q3,114/10/29,467645.0,467645.0,4243480.0,3106653.0,2.7
6510,精測,111,Q3,114/10/29,584805.0,592632.0,3242701.0,1540292.0,18.07
6510,精測,111,Q1,114/10/29,112422.0,112422.0,829101.0,396305.0,3.43
6510,精測,111,Q2,114/10/29,361655.0,363381.0,2014564.0,938171.0,11.08
6510,精測,111,Q4,114/10/29,756566.0,770620.0,4388507.0,2100811.0,23.5
6512,啟發電,111,Q3,114/10/29,23167.0,23167.0,247478.0,194376.0,0.93
6512,啟發電,111,Q2,114/10/29,18863.0,18863.0,175759.0,137895.0,0.75
6512,啟發電,111,Q1,114/10/29,6246.0,6246.0,84457.0,68890.0,0.25
6512,啟發電,111,Q4,114/10/29,22498.0,22498.0,333972.0,260214.0,0.9
6515,穎崴,111,Q2,114/10/29,327659.0,327659.0,1857983.0,1099616.0,9.64
6515,穎崴,111,Q1,114/10/29,119224.0,119224.0,800819.0,501978.0,3.52
6515,穎崴,111,Q3,114/10/29,696504.0,696504.0,3413012.0,1924006.0,20.43
6515,穎崴,111,Q4,114/10/29,1100232.0,1100232.0,5122173.0,2800140.0,32.22
6516,勤崴國際,111,Q2,114/10/29,36393.0,,220083.0,104838.0,0.79
6516,勤崴國際,111,Q4,114/10/29,78927.0,,481109.0,232590.0,1.71
6516,勤崴國際,111,Q1,114/10/29,14597.0,,109121.0,53446.0,0.35
6516,勤崴國際,111,Q3,114/10/29,61696.0,,362846.0,180848.0,1.33
6517,保勝光學,111,Q3,114/10/29,85787.0,85787.0,395567.0,245178.0,3.07
6517,保勝光學,111,Q4,114/10/29,106739.0,106739.0,551335.0,346200.0,3.8
6517,保勝光學,111,Q1,114/10/29,23687.0,23687.0,115544.0,75759.0,0.85
6517,保勝光學,111,Q2,114/10/29,52246.0,52246.0,258533.0,164002.0,1.87
6523,達爾膚,111,Q3,114/10/29,245183.0,245183.0,648212.0,194630.0,5.44
6523,達爾膚,111,Q4,114/10/29,339981.0,339981.0,926791.0,268776.0,7.55
6523,達爾膚,111,Q1,114/10/29,110911.0,110911.0,257425.0,77409.0,2.46
6523,達爾膚,111,Q2,114/10/29,163452.0,163452.0,423224.0,129967.0,3.63
6525,捷敏-KY,111,Q1,114/10/29,252688.0,252688.0,1266157.0,927810.0,1.96
6525,捷敏-KY,111,Q3,114/10/29,813944.0,813944.0,4017034.0,3022077.0,6.31
6525,捷敏-KY,111,Q4,114/10/29,930323.0,930323.0,5221467.0,3970230.0,7.21
6525,捷敏-KY,111,Q2,114/10/29,520558.0,520558.0,2639712.0,2004607.0,4.03
6526,達發,111,Q4,114/10/29,2894333.0,2894333.0,18781046.0,9738883.0,19.9
6526,達發,111,Q2,114/10/29,2074571.0,2074571.0,11038031.0,5338016.0,14.27
6526,達發,111,Q3,114/10/29,2740615.0,2740615.0,15698071.0,7843893.0,18.85
6527,明達醫,111,Q1,114/10/29,22070.0,,137633.0,93344.0,0.92
6527,明達醫,111,Q3,114/10/29,84410.0,,563809.0,380867.0,3.54
6527,明達醫,111,Q4,114/10/29,115025.0,,795455.0,533714.0,4.82
6527,明達醫,111,Q2,114/10/29,48673.0,,354147.0,243404.0,2.04
6530,創威,111,Q3,114/10/29,39035.0,,204028.0,115946.0,1.16
6530,創威,111,Q1,114/10/29,10816.0,,66937.0,38894.0,0.32
6530,創威,111,Q2,114/10/29,25174.0,,137296.0,78931.0,0.75
6530,創威,111,Q4,114/10/29,53776.0,,274207.0,151727.0,1.59
6531,愛普*,111,Q1,114/10/29,557002.0,557002.0,1544730.0,823467.0,3.53
6531,愛普*,111,Q4,114/10/29,1941696.0,1941696.0,5094775.0,2873381.0,12.09
6531,愛普*,111,Q3,114/10/29,1877128.0,1877128.0,4269682.0,2400981.0,11.71
6531,愛普*,111,Q2,114/10/29,1179140.0,1179140.0,3083378.0,1731893.0,7.38
6532,瑞耘,111,Q4,114/10/29,180681.0,,662756.0,378216.0,5.0
6532,瑞耘,111,Q2,114/10/29,85424.0,,288260.0,157638.0,2.37
6532,瑞耘,111,Q1,114/10/29,37753.0,,131864.0,71950.0,1.05
6532,瑞耘,111,Q3,114/10/29,137637.0,,467662.0,263289.0,3.81
6533,晶心科,111,Q2,114/10/29,196317.0,196317.0,351167.0,425.0,3.88
6533,晶心科,111,Q3,114/10/29,488779.0,488779.0,622304.0,605.0,9.65
6533,晶心科,111,Q4,114/10/29,355937.0,355937.0,931821.0,731.0,7.03
6533,晶心科,111,Q1,114/10/29,124425.0,124425.0,211029.0,329.0,2.46
6534,正瀚-創,111,Q2,114/10/29,603437.0,603437.0,1287708.0,255084.0,6.22
6534,正瀚-創,111,Q4,114/10/29,465423.0,465423.0,1434115.0,299523.0,4.79
6535,順藥,111,Q2,114/10/29,-379645.0,-379645.0,7705.0,5219.0,-2.34
6535,順藥,111,Q1,114/10/29,-184545.0,-184545.0,2798.0,1777.0,-1.14
6535,順藥,111,Q3,114/10/29,-534298.0,-534298.0,12291.0,7339.0,-3.29
6535,順藥,111,Q4,114/10/29,-504481.0,-494661.0,26642.0,12081.0,-3.05
6538,倉和,111,Q3,114/10/29,137785.0,137785.0,1115639.0,687996.0,3.7
6538,倉和,111,Q1,114/10/29,48173.0,48173.0,347376.0,214538.0,1.29
6538,倉和,111,Q2,114/10/29,88435.0,88435.0,726639.0,450725.0,2.37
6538,倉和,111,Q4,114/10/29,170409.0,170409.0,1487757.0,923914.0,4.57
6541,泰福-KY,111,Q1,114/10/29,-331846.0,-331846.0,3125.0,21124.0,-0.94
6541,泰福-KY,111,Q4,114/10/29,-1641130.0,-1641130.0,22404.0,41752.0,-4.65
6541,泰福-KY,111,Q2,114/10/29,-758903.0,-758903.0,6169.0,23465.0,-2.15
6541,泰福-KY,111,Q3,114/10/29,-1163122.0,-1163122.0,14499.0,31009.0,-3.3
6542,隆中,111,Q4,114/10/29,107206.0,98838.0,780648.0,174384.0,2.35
6542,隆中,111,Q3,114/10/29,96487.0,88270.0,585277.0,131226.0,2.1
6542,隆中,111,Q1,114/10/29,33560.0,31927.0,200325.0,43859.0,0.76
6542,隆中,111,Q2,114/10/29,69953.0,64914.0,391929.0,88516.0,1.55
6546,正基,111,Q1,114/10/29,145580.0,145580.0,1056140.0,843259.0,2.42
6546,正基,111,Q4,114/10/29,496528.0,496528.0,3505991.0,2702220.0,7.77
6546,正基,111,Q2,114/10/29,317776.0,317776.0,2115129.0,1631601.0,5.16
6546,正基,111,Q3,114/10/29,478123.0,478123.0,2994144.0,2293294.0,7.57
6547,高端疫苗,111,Q4,114/10/29,-1474573.0,-1474573.0,365042.0,577644.0,-4.56
6547,高端疫苗,111,Q3,114/10/29,-757424.0,-757424.0,341311.0,134000.0,-2.35
6547,高端疫苗,111,Q2,114/10/29,-448166.0,-448166.0,339217.0,133959.0,-2.1
6547,高端疫苗,111,Q1,114/10/29,-140368.0,-140368.0,326634.0,116568.0,-0.66
6548,長科*,111,Q2,114/10/29,1502098.0,1486551.0,7409151.0,5121783.0,3.96
6548,長科*,111,Q4,114/10/29,2844969.0,2815901.0,14431284.0,10045698.0,3.01
6548,長科*,111,Q3,114/10/29,2447674.0,2425865.0,11093001.0,7644114.0,2.59
6548,長科*,111,Q1,114/10/29,707462.0,701732.0,3631410.0,2509636.0,1.87
6550,北極星藥業-KY,111,Q2,114/10/29,-555563.0,-555563.0,5170.0,4070.0,-0.77
6550,北極星藥業-KY,111,Q3,114/10/29,-861722.0,-861722.0,5519.0,4331.0,-1.18
6550,北極星藥業-KY,111,Q1,114/10/29,-262627.0,-262627.0,3402.0,2761.0,-0.37
6550,北極星藥業-KY,111,Q4,114/10/29,-1150433.0,-1150433.0,6439.0,5024.0,-1.57
6552,易華電,111,Q1,114/10/29,55100.0,,629011.0,527368.0,0.66
6552,易華電,111,Q2,114/10/29,127848.0,,1327959.0,1085914.0,1.54
6552,易華電,111,Q3,114/10/29,128017.0,,1692497.0,1470426.0,1.54
6552,易華電,111,Q4,114/10/29,73358.0,,2112837.0,1891927.0,0.88
6556,勝品,111,Q4,114/10/29,290822.0,284801.0,2252473.0,1575761.0,9.91
6556,勝品,111,Q3,114/10/29,213485.0,208714.0,1676916.0,1193331.0,7.26
6556,勝品,111,Q2,114/10/29,119946.0,117908.0,1099712.0,790909.0,4.1
6556,勝品,111,Q1,114/10/29,54640.0,53264.0,563163.0,410364.0,1.85
6558,興能高,111,Q3,114/10/29,-40560.0,-40560.0,894478.0,827759.0,-0.43
6558,興能高,111,Q2,114/10/29,-41472.0,-41472.0,587873.0,550815.0,-0.44
6558,興能高,111,Q4,114/10/29,-60973.0,-60973.0,1148415.0,1039796.0,-0.65
6558,興能高,111,Q1,114/10/29,3879.0,3879.0,304775.0,267226.0,0.04
6560,欣普羅,111,Q1,114/10/29,21683.0,,158431.0,114322.0,1.05
6560,欣普羅,111,Q3,114/10/29,41305.0,,301892.0,219169.0,1.6
6560,欣普羅,111,Q2,114/10/29,31793.0,,239246.0,170279.0,1.23
6560,欣普羅,111,Q4,114/10/29,33315.0,,364493.0,265370.0,1.29
6561,是方,111,Q3,114/10/29,604668.0,604304.0,2281697.0,1210020.0,8.56
6561,是方,111,Q2,114/10/29,398873.0,398685.0,1515452.0,804842.0,5.65
6561,是方,111,Q4,114/10/29,837253.0,836810.0,3080306.0,1611678.0,11.85
6561,是方,111,Q1,114/10/29,196518.0,196460.0,749752.0,398377.0,2.79
6568,宏觀,111,Q3,114/10/29,69566.0,69566.0,837358.0,463647.0,2.32
6568,宏觀,111,Q2,114/10/29,64888.0,64888.0,563211.0,285769.0,2.18
6568,宏觀,111,Q1,114/10/29,19852.0,19852.0,243124.0,127548.0,0.67
6568,宏觀,111,Q4,114/10/29,121647.0,121647.0,1303136.0,776172.0,4.05
6569,醫揚,111,Q2,114/10/29,73183.0,73822.0,776672.0,553998.0,2.32
6569,醫揚,111,Q3,114/10/29,126728.0,127431.0,1113022.0,801796.0,3.95
6569,醫揚,111,Q1,114/10/29,41558.0,41943.0,419208.0,299669.0,1.39
6569,醫揚,111,Q4,114/10/29,203138.0,202963.0,1600265.0,1127959.0,6.24
6570,維田,111,Q2,114/10/29,56249.0,56249.0,480780.0,313093.0,1.87
6570,維田,111,Q3,114/10/29,134210.0,134210.0,840640.0,528645.0,4.34
6570,維田,111,Q1,114/10/29,24976.0,24976.0,227570.0,153804.0,0.83
6570,維田,111,Q4,114/10/29,171637.0,171637.0,1136925.0,711949.0,5.35
6573,虹揚-KY,111,Q2,114/10/29,-85127.0,-75083.0,673715.0,660863.0,-0.93
6573,虹揚-KY,111,Q1,114/10/29,-50832.0,-43997.0,324374.0,310696.0,-0.55
6573,虹揚-KY,111,Q4,114/10/29,-237206.0,-208091.0,1220492.0,1197536.0,-2.59
6573,虹揚-KY,111,Q3,114/10/29,-138597.0,-118994.0,947559.0,900998.0,-1.48
6574,霈方,111,Q4,114/10/29,69418.0,68046.0,681247.0,155074.0,3.09
6574,霈方,111,Q1,114/10/29,17388.0,17624.0,192655.0,38680.0,0.79
6574,霈方,111,Q2,114/10/29,31543.0,30865.0,371485.0,78681.0,1.4
6574,霈方,111,Q3,114/10/29,43129.0,42196.0,512286.0,114626.0,1.92
6576,逸達,111,Q4,114/10/29,-472638.0,-472638.0,301506.0,25539.0,-4.0
6576,逸達,111,Q1,114/10/29,-122301.0,-122301.0,66978.0,2758.0,-1.04
6576,逸達,111,Q2,114/10/29,-100498.0,-100498.0,273645.0,5536.0,-0.85
6576,逸達,111,Q3,114/10/29,-264585.0,-264585.0,291750.0,22699.0,-2.24
6577,勁豐,111,Q4,114/10/29,194144.0,194144.0,1885962.0,1424433.0,5.08
6577,勁豐,111,Q2,114/10/29,92356.0,92356.0,901251.0,681228.0,2.41
6577,勁豐,111,Q3,114/10/29,153591.0,153591.0,1400647.0,1056547.0,4.01
6577,勁豐,111,Q1,114/10/29,56980.0,56980.0,516478.0,387073.0,1.49
6578,達邦蛋白,111,Q3,114/10/29,-32547.0,-32547.0,318618.0,308888.0,-0.85
6578,達邦蛋白,111,Q1,114/10/29,-10688.0,-10688.0,115380.0,114639.0,-0.28
6578,達邦蛋白,111,Q2,114/10/29,-25840.0,-25840.0,231521.0,226877.0,-0.68
6578,達邦蛋白,111,Q4,114/10/29,-44664.0,-44664.0,433630.0,414302.0,-1.15
6579,研揚,111,Q2,114/10/29,458627.0,421966.0,4037143.0,2725901.0,3.94
6579,研揚,111,Q3,114/10/29,842572.0,778695.0,6096534.0,4147976.0,7.27
6579,研揚,111,Q1,114/10/29,149924.0,129340.0,1951691.0,1398504.0,1.21
6579,研揚,111,Q4,114/10/29,1177836.0,1074460.0,8352076.0,5598941.0,10.03
6581,鋼聯,111,Q2,114/10/29,540576.0,540576.0,1278784.0,454844.0,4.86
6581,鋼聯,111,Q1,114/10/29,156028.0,156028.0,441671.0,172456.0,1.4
6581,鋼聯,111,Q4,114/10/29,984155.0,984155.0,2637583.0,1124910.0,8.84
6581,鋼聯,111,Q3,114/10/29,756064.0,756064.0,1928521.0,769286.0,6.79
6582,申豐,111,Q2,114/10/29,123194.0,123194.0,1105897.0,770870.0,1.16
6582,申豐,111,Q4,114/10/29,174993.0,174993.0,1702563.0,1273176.0,1.65
6582,申豐,111,Q1,114/10/29,131977.0,131977.0,725144.0,502363.0,1.24
6582,申豐,111,Q3,114/10/29,188366.0,188366.0,1421454.0,1030538.0,1.77
6584,南俊國際,111,Q2,114/10/29,96667.0,96667.0,1067539.0,874514.0,1.68
6584,南俊國際,111,Q3,114/10/29,158259.0,158259.0,1601359.0,1305747.0,2.74
6584,南俊國際,111,Q4,114/10/29,130657.0,130657.0,1998723.0,1636480.0,2.26
6585,鼎基,111,Q3,114/10/29,204510.0,204510.0,1997828.0,1491124.0,3.13
6585,鼎基,111,Q4,114/10/29,265652.0,265652.0,2607212.0,1929087.0,4.0
6585,鼎基,111,Q2,114/10/29,140271.0,140271.0,1330328.0,994325.0,2.21
6585,鼎基,111,Q1,114/10/29,51669.0,51669.0,596681.0,450732.0,0.84
6588,東典光電,111,Q3,114/10/29,10706.0,10706.0,147738.0,107235.0,0.4
6588,東典光電,111,Q2,114/10/29,7411.0,7411.0,115017.0,84810.0,0.28
6588,東典光電,111,Q4,114/10/29,-17618.0,-17618.0,170177.0,153830.0,-0.66
6588,東典光電,111,Q1,114/10/29,7083.0,7083.0,54820.0,37542.0,0.27
6589,台康生技,111,Q3,114/10/29,-7295.0,-7295.0,1059705.0,514735.0,-0.02
6589,台康生技,111,Q4,114/10/29,-115540.0,-115540.0,1481017.0,724565.0,-0.38
6589,台康生技,111,Q1,114/10/29,13852.0,13852.0,361546.0,115901.0,0.05
6589,台康生技,111,Q2,114/10/29,20270.0,20270.0,698138.0,306035.0,0.07
6590,普鴻,111,Q1,114/10/29,22762.0,18867.0,115895.0,61601.0,1.03
6590,普鴻,111,Q4,114/10/29,106804.0,92078.0,520522.0,261456.0,4.74
6590,普鴻,111,Q2,114/10/29,41326.0,35202.0,243569.0,125062.0,1.92
6590,普鴻,111,Q3,114/10/29,68529.0,58399.0,375350.0,193900.0,3.11
6591,動力-KY,111,Q2,114/10/29,176058.0,175851.0,1011129.0,675690.0,5.48
6591,動力-KY,111,Q3,114/10/29,192130.0,192048.0,1262299.0,883832.0,5.95
6591,動力-KY,111,Q1,114/10/29,124528.0,124430.0,656371.0,416904.0,3.88
6591,動力-KY,111,Q4,114/10/29,225947.0,226013.0,1658588.0,1143081.0,6.9
6592,和潤企業,111,Q2,114/10/29,1987450.0,1787167.0,10647469.0,3588407.0,3.47
6592,和潤企業,111,Q4,114/10/29,4069584.0,3623387.0,22787250.0,8174315.0,7.04
6592,和潤企業,111,Q3,114/10/29,3031862.0,2696421.0,16561651.0,5771211.0,5.24
6592,和潤企業,111,Q1,114/10/29,968299.0,868329.0,5184626.0,1665311.0,1.69
6593,台灣銘板,111,Q3,114/10/29,5682.0,,403919.0,316830.0,0.28
6593,台灣銘板,111,Q4,114/10/29,2492.0,,519718.0,410489.0,0.12
6593,台灣銘板,111,Q1,114/10/29,11502.0,,150734.0,109650.0,0.57
6593,台灣銘板,111,Q2,114/10/29,9847.0,,283848.0,217723.0,0.49
6596,寬宏藝術,111,Q1,114/10/29,11550.0,11550.0,410464.0,333552.0,0.39
6596,寬宏藝術,111,Q4,114/10/29,1586.0,1586.0,1283084.0,1058196.0,0.05
6596,寬宏藝術,111,Q3,114/10/29,6554.0,6554.0,988747.0,832217.0,0.22
6596,寬宏藝術,111,Q2,114/10/29,-11224.0,-11224.0,623856.0,524120.0,-0.37
6597,立誠,111,Q4,114/10/29,30070.0,,472944.0,386628.0,1.15
6597,立誠,111,Q2,114/10/29,15480.0,,227426.0,192008.0,0.59
6598,ABC-KY,111,Q3,114/10/29,-149522.0,-149522.0,269566.0,108770.0,-1.83
6598,ABC-KY,111,Q1,114/10/29,-73826.0,-73826.0,54050.0,30916.0,-0.9
6598,ABC-KY,111,Q2,114/10/29,-105410.0,-105410.0,161801.0,66906.0,-1.29
6598,ABC-KY,111,Q4,114/10/29,-184733.0,-184733.0,390302.0,156132.0,-2.26
6603,富強鑫,111,Q3,114/10/29,129607.0,128630.0,3422515.0,2506455.0,0.85
6603,富強鑫,111,Q1,114/10/29,34137.0,34805.0,1057368.0,785974.0,0.23
6603,富強鑫,111,Q2,114/10/29,97507.0,96140.0,2378843.0,1753327.0,0.65
6603,富強鑫,111,Q4,114/10/29,169977.0,159455.0,4605204.0,3374074.0,1.05
6605,帝寶,111,Q3,114/10/29,1449914.0,1455037.0,12696688.0,9048141.0,8.78
6605,帝寶,111,Q4,114/10/29,1810568.0,1800307.0,17172748.0,12084604.0,10.86
6605,帝寶,111,Q2,114/10/29,912201.0,921815.0,8174586.0,5814761.0,5.56
6605,帝寶,111,Q1,114/10/29,461279.0,467993.0,4021589.0,2965188.0,2.82
6606,建德工業,111,Q3,114/10/29,106844.0,106673.0,693941.0,388422.0,1.09
6606,建德工業,111,Q2,114/10/29,66355.0,66154.0,459948.0,260299.0,0.68
6606,建德工業,111,Q4,114/10/29,143999.0,143967.0,901150.0,516509.0,1.47
6609,瀧澤科,111,Q1,114/10/29,90045.0,90045.0,769586.0,589485.0,1.24
6609,瀧澤科,111,Q3,114/10/29,274084.0,274084.0,2545619.0,1921234.0,3.78
6609,瀧澤科,111,Q2,114/10/29,175233.0,175233.0,1694361.0,1286905.0,2.42
6609,瀧澤科,111,Q4,114/10/29,369715.0,369715.0,3602751.0,2736465.0,5.1
6612,奈米醫材,111,Q3,114/10/29,93017.0,105576.0,374338.0,62226.0,3.12
6612,奈米醫材,111,Q4,114/10/29,110392.0,128911.0,511853.0,94411.0,3.81
6612,奈米醫材,111,Q2,114/10/29,48731.0,57034.0,243367.0,47675.0,1.69
6612,奈米醫材,111,Q1,114/10/29,24505.0,29697.0,119124.0,18010.0,0.88
6613,朋億*,111,Q4,114/10/29,955557.0,796566.0,8592983.0,6670533.0,11.74
6613,朋億*,111,Q3,114/10/29,754637.0,623215.0,6068424.0,4750883.0,9.18
6613,朋億*,111,Q1,114/10/29,225573.0,175466.0,1678334.0,1264761.0,5.17
6613,朋億*,111,Q2,114/10/29,452028.0,359620.0,3539998.0,2698860.0,10.6
6615,慧智,111,Q2,114/10/29,19946.0,20234.0,255346.0,172906.0,0.95
6615,慧智,111,Q4,114/10/29,43153.0,42776.0,495775.0,346787.0,2.0
6615,慧智,111,Q3,114/10/29,22637.0,22782.0,375350.0,261570.0,1.07
