stock_code,stock_name,price,market,date,updated_at
2461,光群雷,15.9,TSE,2026-07-24,2026-07-25 19:05:03
2462,良得電,20.65,TSE,2026-07-24,2026-07-25 19:05:03
2464,盟立,146.5,TSE,2026-07-24,2026-07-25 19:05:03
2465,麗臺,80.5,TSE,2026-07-24,2026-07-25 19:05:03
2466,冠西電,95.0,TSE,2026-07-24,2026-07-25 19:05:03
2467,志聖,515.0,TSE,2026-07-24,2026-07-25 19:05:03
2468,華經,34.9,TSE,2026-07-24,2026-07-25 19:05:03
2471,資通,48.7,TSE,2026-07-24,2026-07-25 19:05:03
2472,立隆電,258.5,TSE,2026-07-24,2026-07-25 19:05:03
2474,可成,189.5,TSE,2026-07-24,2026-07-25 19:05:03
2476,鉅祥,119.0,TSE,2026-07-24,2026-07-25 19:05:03
2477,美隆電,21.3,TSE,2026-07-24,2026-07-25 19:05:03
2478,大毅,131.5,TSE,2026-07-24,2026-07-25 19:05:03
2480,敦陽科,159.0,TSE,2026-07-24,2026-07-25 19:05:03
2481,強茂,140.0,TSE,2026-07-24,2026-07-25 19:05:03
2482,連宇,17.65,TSE,2026-07-24,2026-07-25 19:05:03
2483,百容,40.15,TSE,2026-07-24,2026-07-25 19:05:03
2484,希華,71.9,TSE,2026-07-24,2026-07-25 19:05:03
2485,兆赫,40.2,TSE,2026-07-24,2026-07-25 19:05:03
2486,一詮,219.0,TSE,2026-07-24,2026-07-25 19:05:03
2488,漢平,49.75,TSE,2026-07-24,2026-07-25 19:05:03
2489,瑞軒,30.1,TSE,2026-07-24,2026-07-25 19:05:03
2491,吉祥全,29.1,TSE,2026-07-24,2026-07-25 19:05:03
2492,華新科,274.0,TSE,2026-07-24,2026-07-25 19:05:03
2493,揚博,212.5,TSE,2026-07-24,2026-07-25 19:05:03
2495,普安,37.6,TSE,2026-07-24,2026-07-25 19:05:03
2496,卓越,60.0,TSE,2026-07-24,2026-07-25 19:05:03
2497,怡利電,52.1,TSE,2026-07-24,2026-07-25 19:05:03
2498,宏達電,41.75,TSE,2026-07-24,2026-07-25 19:05:03
2501,國建,22.75,TSE,2026-07-24,2026-07-25 19:05:03
2504,國產,31.7,TSE,2026-07-24,2026-07-25 19:05:03
2505,國揚,17.75,TSE,2026-07-24,2026-07-25 19:05:03
2506,太設,8.72,TSE,2026-07-24,2026-07-25 19:05:03
2509,全坤建,13.2,TSE,2026-07-24,2026-07-25 19:05:03
2511,太子,8.54,TSE,2026-07-24,2026-07-25 19:05:03
2514,龍邦,12.8,TSE,2026-07-24,2026-07-25 19:05:03
2515,中工,12.05,TSE,2026-07-24,2026-07-25 19:05:03
2516,新建,14.15,TSE,2026-07-24,2026-07-25 19:05:03
2520,冠德,34.95,TSE,2026-07-24,2026-07-25 19:05:03
2524,京城,35.05,TSE,2026-07-24,2026-07-25 19:05:03
2527,宏璟,46.15,TSE,2026-07-24,2026-07-25 19:05:03
2528,皇普,22.5,TSE,2026-07-24,2026-07-25 19:05:03
2530,華建,20.0,TSE,2026-07-24,2026-07-25 19:05:03
2534,宏盛,17.25,TSE,2026-07-24,2026-07-25 19:05:03
2535,達欣工,87.9,TSE,2026-07-24,2026-07-25 19:05:03
2536,宏普,18.25,TSE,2026-07-24,2026-07-25 19:05:03
2537,聯上發,11.05,TSE,2026-07-24,2026-07-25 19:05:03
2538,基泰,9.95,TSE,2026-07-24,2026-07-25 19:05:03
2539,櫻花建,40.55,TSE,2026-07-24,2026-07-25 19:05:03
2540,愛山林,53.4,TSE,2026-07-24,2026-07-25 19:05:03
2542,興富發,44.2,TSE,2026-07-24,2026-07-25 19:05:03
2543,皇昌,38.6,TSE,2026-07-24,2026-07-25 19:05:03
2545,皇翔,33.3,TSE,2026-07-24,2026-07-25 19:05:03
2546,根基,96.0,TSE,2026-07-24,2026-07-25 19:05:03
2547,日勝生,10.1,TSE,2026-07-24,2026-07-25 19:05:03
2548,華固,98.6,TSE,2026-07-24,2026-07-25 19:05:03
2597,潤弘,161.0,TSE,2026-07-24,2026-07-25 19:05:03
2601,益航,6.65,TSE,2026-07-24,2026-07-25 19:05:03
2603,長榮,206.0,TSE,2026-07-24,2026-07-25 19:05:03
2605,新興,32.3,TSE,2026-07-24,2026-07-25 19:05:03
2606,裕民,64.0,TSE,2026-07-24,2026-07-25 19:05:03
2607,榮運,47.85,TSE,2026-07-24,2026-07-25 19:05:03
2608,嘉里大榮,29.3,TSE,2026-07-24,2026-07-25 19:05:03
2609,陽明,51.5,TSE,2026-07-24,2026-07-25 19:05:03
2610,華航,20.5,TSE,2026-07-24,2026-07-25 19:05:03
2611,志信,14.2,TSE,2026-07-24,2026-07-25 19:05:03
2612,中航,52.9,TSE,2026-07-24,2026-07-25 19:05:03
2613,中櫃,20.9,TSE,2026-07-24,2026-07-25 19:05:03
2614,東森,18.25,TSE,2026-07-24,2026-07-25 19:05:03
2615,萬海,87.0,TSE,2026-07-24,2026-07-25 19:05:03
2616,山隆,13.9,TSE,2026-07-24,2026-07-25 19:05:03
2617,台航,29.2,TSE,2026-07-24,2026-07-25 19:05:03
2618,長榮航,40.7,TSE,2026-07-24,2026-07-25 19:05:03
2630,亞航,53.9,TSE,2026-07-24,2026-07-25 19:05:03
2633,台灣高鐵,26.05,TSE,2026-07-24,2026-07-25 19:05:03
2634,漢翔,65.4,TSE,2026-07-24,2026-07-25 19:05:03
2636,台驊控股,65.7,TSE,2026-07-24,2026-07-25 19:05:03
2637,慧洋-KY,83.8,TSE,2026-07-24,2026-07-25 19:05:03
2642,宅配通,20.55,TSE,2026-07-24,2026-07-25 19:05:03
2645,長榮航太,196.5,TSE,2026-07-24,2026-07-25 19:05:03
2646,星宇航空,21.15,TSE,2026-07-24,2026-07-25 19:05:03
2701,萬企,10.8,TSE,2026-07-24,2026-07-25 19:05:03
2702,華園,13.0,TSE,2026-07-24,2026-07-25 19:05:03
2704,國賓,45.6,TSE,2026-07-24,2026-07-25 19:05:03
2705,六福,16.35,TSE,2026-07-24,2026-07-25 19:05:03
2706,第一店,12.8,TSE,2026-07-24,2026-07-25 19:05:03
2707,晶華,179.0,TSE,2026-07-24,2026-07-25 19:05:03
2712,遠雄來,15.0,TSE,2026-07-24,2026-07-25 19:05:03
2722,夏都,21.95,TSE,2026-07-24,2026-07-25 19:05:03
2723,美食-KY,62.0,TSE,2026-07-24,2026-07-25 19:05:03
2727,王品,220.5,TSE,2026-07-24,2026-07-25 19:05:03
2731,雄獅,145.0,TSE,2026-07-24,2026-07-25 19:05:03
2739,寒舍,35.0,TSE,2026-07-24,2026-07-25 19:05:03
2748,雲品,39.85,TSE,2026-07-24,2026-07-25 19:05:03
2753,八方雲集,178.5,TSE,2026-07-24,2026-07-25 19:05:03
2762,世界健身-KY,85.5,TSE,2026-07-24,2026-07-25 19:05:03
2801,彰銀,24.35,TSE,2026-07-24,2026-07-25 19:05:03
2812,台中銀,20.45,TSE,2026-07-24,2026-07-25 19:05:03
2816,旺旺保,33.7,TSE,2026-07-24,2026-07-25 19:05:03
2820,華票,16.55,TSE,2026-07-24,2026-07-25 19:05:03
2832,台產,56.4,TSE,2026-07-24,2026-07-25 19:05:03
2834,臺企銀,18.0,TSE,2026-07-24,2026-07-25 19:05:03
2836,高雄銀,12.85,TSE,2026-07-24,2026-07-25 19:05:03
2836A,高雄銀甲特,23.95,TSE,2026-07-24,2026-07-25 19:05:03
2838,聯邦銀,20.3,TSE,2026-07-24,2026-07-25 19:05:03
2838A,聯邦銀甲特,52.0,TSE,2026-07-24,2026-07-25 19:05:03
2845,遠東銀,13.35,TSE,2026-07-24,2026-07-25 19:05:03
2849,安泰銀,14.75,TSE,2026-07-24,2026-07-25 19:05:03
2850,新產,147.5,TSE,2026-07-24,2026-07-25 19:05:03
2851,中再保,35.25,TSE,2026-07-24,2026-07-25 19:05:03
2852,第一保,26.65,TSE,2026-07-24,2026-07-25 19:05:03
2855,統一證,44.2,TSE,2026-07-24,2026-07-25 19:05:03
2867,三商壽,9.28,TSE,2026-07-24,2026-07-25 19:05:03
2880,華南金,40.7,TSE,2026-07-24,2026-07-25 19:05:03
2881,富邦金,127.5,TSE,2026-07-24,2026-07-25 19:05:03
2881A,富邦特,61.7,TSE,2026-07-24,2026-07-25 19:05:03
2881B,富邦金乙特,60.7,TSE,2026-07-24,2026-07-25 19:05:03
2881C,富邦金丙特,51.4,TSE,2026-07-24,2026-07-25 19:05:03
2882,國泰金,97.0,TSE,2026-07-24,2026-07-25 19:05:03
2882A,國泰特,60.4,TSE,2026-07-24,2026-07-25 19:05:03
2882B,國泰金乙特,58.8,TSE,2026-07-24,2026-07-25 19:05:03
2883,凱基金,30.65,TSE,2026-07-24,2026-07-25 19:05:03
2883B,凱基金乙特,8.02,TSE,2026-07-24,2026-07-25 19:05:03
2884,玉山金,35.95,TSE,2026-07-24,2026-07-25 19:05:03
2885,元大金,63.1,TSE,2026-07-24,2026-07-25 19:05:03
2886,兆豐金,48.45,TSE,2026-07-24,2026-07-25 19:05:03
2887,台新新光金,34.15,TSE,2026-07-24,2026-07-25 19:05:03
2887E,台新新光戊特一,48.75,TSE,2026-07-24,2026-07-25 19:05:03
2887F,台新新光戊特二,45.95,TSE,2026-07-24,2026-07-25 19:05:03
2887G,台新新光庚特一,42.75,TSE,2026-07-24,2026-07-25 19:05:03
2887H,台新新光庚特二,40.85,TSE,2026-07-24,2026-07-25 19:05:03
2887I,台新新光辛特,9.5,TSE,2026-07-24,2026-07-25 19:05:03
2887Z1,台新新光己特,18.55,TSE,2026-07-24,2026-07-25 19:05:03
2889,國票金,15.75,TSE,2026-07-24,2026-07-25 19:05:03
2890,永豐金,38.55,TSE,2026-07-24,2026-07-25 19:05:03
2891,中信金,63.6,TSE,2026-07-24,2026-07-25 19:05:03
2891B,中信金乙特,62.8,TSE,2026-07-24,2026-07-25 19:05:03
2891C,中信金丙特,0.0,TSE,2026-07-24,2026-07-25 19:05:03
2892,第一金,34.3,TSE,2026-07-24,2026-07-25 19:05:03
2897,王道銀行,10.15,TSE,2026-07-24,2026-07-25 19:05:03
2897B,王道銀乙特,11.5,TSE,2026-07-24,2026-07-25 19:05:03
2901,欣欣,24.45,TSE,2026-07-24,2026-07-25 19:05:03
2903,遠百,22.25,TSE,2026-07-24,2026-07-25 19:05:03
2904,匯僑,13.5,TSE,2026-07-24,2026-07-25 19:05:03
2905,三商,16.1,TSE,2026-07-24,2026-07-25 19:05:03
2906,高林,13.2,TSE,2026-07-24,2026-07-25 19:05:03
2908,特力,21.6,TSE,2026-07-24,2026-07-25 19:05:03
2910,統領,23.55,TSE,2026-07-24,2026-07-25 19:05:03
2911,麗嬰房,7.06,TSE,2026-07-24,2026-07-25 19:05:03
2912,統一超,241.0,TSE,2026-07-24,2026-07-25 19:05:03
2913,農林,11.15,TSE,2026-07-24,2026-07-25 19:05:03
2915,潤泰全,51.4,TSE,2026-07-24,2026-07-25 19:05:03
2923,鼎固-KY,33.2,TSE,2026-07-24,2026-07-25 19:05:03
2929,淘帝-KY,5.83,TSE,2026-07-24,2026-07-25 19:05:03
2939,永邑-KY,18.4,TSE,2026-07-24,2026-07-25 19:05:03
2945,三商家購,41.2,TSE,2026-07-24,2026-07-25 19:05:03
3002,歐格,17.95,TSE,2026-07-24,2026-07-25 19:05:03
3003,健和興,59.1,TSE,2026-07-24,2026-07-25 19:05:03
3004,豐達科,135.5,TSE,2026-07-24,2026-07-25 19:05:03
3005,神基,113.0,TSE,2026-07-24,2026-07-25 19:05:03
3006,晶豪科,206.0,TSE,2026-07-24,2026-07-25 19:05:03
3008,大立光,3920.0,TSE,2026-07-24,2026-07-25 19:05:03
3010,華立,118.5,TSE,2026-07-24,2026-07-25 19:05:03
3011,今皓,12.05,TSE,2026-07-24,2026-07-25 19:05:03
3013,晟銘電,85.0,TSE,2026-07-24,2026-07-25 19:05:03
3014,聯陽,129.0,TSE,2026-07-24,2026-07-25 19:05:03
3015,全漢,54.5,TSE,2026-07-24,2026-07-25 19:05:03
3016,嘉晶,95.3,TSE,2026-07-24,2026-07-25 19:05:03
3017,奇鋐,2380.0,TSE,2026-07-24,2026-07-25 19:05:03
3018,隆銘綠能,13.0,TSE,2026-07-24,2026-07-25 19:05:03
3019,亞光,132.5,TSE,2026-07-24,2026-07-25 19:05:03
3021,鴻名,21.45,TSE,2026-07-24,2026-07-25 19:05:03
3022,威強電,94.0,TSE,2026-07-24,2026-07-25 19:05:03
3023,信邦,285.0,TSE,2026-07-24,2026-07-25 19:05:03
3024,憶聲,13.3,TSE,2026-07-24,2026-07-25 19:05:03
3025,星通,56.0,TSE,2026-07-24,2026-07-25 19:05:03
3026,禾伸堂,640.0,TSE,2026-07-24,2026-07-25 19:05:03
3027,盛達,19.1,TSE,2026-07-24,2026-07-25 19:05:03
3028,增你強,67.3,TSE,2026-07-24,2026-07-25 19:05:03
3029,零壹,104.0,TSE,2026-07-24,2026-07-25 19:05:03
3030,德律,292.5,TSE,2026-07-24,2026-07-25 19:05:03
3031,佰鴻,23.55,TSE,2026-07-24,2026-07-25 19:05:03
3032,偉訓,77.5,TSE,2026-07-24,2026-07-25 19:05:03
3033,威健,50.0,TSE,2026-07-24,2026-07-25 19:05:03
3034,聯詠,507.0,TSE,2026-07-24,2026-07-25 19:05:03
3035,智原,197.5,TSE,2026-07-24,2026-07-25 19:05:03
3036,文曄,205.5,TSE,2026-07-24,2026-07-25 19:05:03
3037,欣興,839.0,TSE,2026-07-24,2026-07-25 19:05:03
3038,全台,20.65,TSE,2026-07-24,2026-07-25 19:05:03
3040,遠見,35.85,TSE,2026-07-24,2026-07-25 19:05:03
3041,揚智,23.7,TSE,2026-07-24,2026-07-25 19:05:03
3042,晶技,165.0,TSE,2026-07-24,2026-07-25 19:05:03
3043,科風,20.75,TSE,2026-07-24,2026-07-25 19:05:03
3044,健鼎,393.0,TSE,2026-07-24,2026-07-25 19:05:03
3045,台灣大,113.5,TSE,2026-07-24,2026-07-25 19:05:03
3046,建碁,55.0,TSE,2026-07-24,2026-07-25 19:05:03
3047,訊舟,14.65,TSE,2026-07-24,2026-07-25 19:05:03
3048,益登,50.4,TSE,2026-07-24,2026-07-25 19:05:03
3049,精金,10.9,TSE,2026-07-24,2026-07-25 19:05:03
3050,鈺德,11.6,TSE,2026-07-24,2026-07-25 19:05:03
3051,力特,22.45,TSE,2026-07-24,2026-07-25 19:05:03
3052,夆典,10.7,TSE,2026-07-24,2026-07-25 19:05:03
3054,立萬利,54.2,TSE,2026-07-24,2026-07-25 19:05:03
3055,蔚華科,135.5,TSE,2026-07-24,2026-07-25 19:05:03
3056,富華新,14.0,TSE,2026-07-24,2026-07-25 19:05:03
3057,喬鼎,16.15,TSE,2026-07-24,2026-07-25 19:05:03
3058,立德,8.5,TSE,2026-07-24,2026-07-25 19:05:03
3059,華晶科,40.0,TSE,2026-07-24,2026-07-25 19:05:03
3060,銘異,28.9,TSE,2026-07-24,2026-07-25 19:05:03
3062,建漢,20.8,TSE,2026-07-24,2026-07-25 19:05:03
3090,日電貿,164.0,TSE,2026-07-24,2026-07-25 19:05:03
3092,鴻碩,24.4,TSE,2026-07-24,2026-07-25 19:05:03
3094,聯傑,36.2,TSE,2026-07-24,2026-07-25 19:05:03
3130,一零四,206.0,TSE,2026-07-24,2026-07-25 19:05:03
3135,凌航,156.0,TSE,2026-07-24,2026-07-25 19:05:03
3138,耀登,98.2,TSE,2026-07-24,2026-07-25 19:05:03
3149,正達,69.6,TSE,2026-07-24,2026-07-25 19:05:03
3150,鈺寶-創,16.8,TSE,2026-07-24,2026-07-25 19:05:03
3164,景岳,16.4,TSE,2026-07-24,2026-07-25 19:05:03
3167,大量,620.0,TSE,2026-07-24,2026-07-25 19:05:03
3168,眾福科,43.8,TSE,2026-07-24,2026-07-25 19:05:03
3189,景碩,711.0,TSE,2026-07-24,2026-07-25 19:05:03
3209,全科,57.9,TSE,2026-07-24,2026-07-25 19:05:03
3229,晟鈦,39.5,TSE,2026-07-24,2026-07-25 19:05:03
3231,緯創,179.0,TSE,2026-07-24,2026-07-25 19:05:03
3257,虹冠電,51.7,TSE,2026-07-24,2026-07-25 19:05:03
3266,昇陽,13.6,TSE,2026-07-24,2026-07-25 19:05:03
3296,勝德,27.0,TSE,2026-07-24,2026-07-25 19:05:03
3305,昇貿,109.5,TSE,2026-07-24,2026-07-25 19:05:03
3308,聯德,20.4,TSE,2026-07-24,2026-07-25 19:05:03
3311,閎暉,34.15,TSE,2026-07-24,2026-07-25 19:05:03
3312,弘憶股,47.25,TSE,2026-07-24,2026-07-25 19:05:03
3321,同泰,18.75,TSE,2026-07-24,2026-07-25 19:05:03
3338,泰碩,64.1,TSE,2026-07-24,2026-07-25 19:05:03
3346,麗清,20.7,TSE,2026-07-24,2026-07-25 19:05:03
3356,奇偶,58.3,TSE,2026-07-24,2026-07-25 19:05:03
3376,新日興,185.5,TSE,2026-07-24,2026-07-25 19:05:03
3380,明泰,29.8,TSE,2026-07-24,2026-07-25 19:05:03
3406,玉晶光,507.0,TSE,2026-07-24,2026-07-25 19:05:03
3413,京鼎,327.5,TSE,2026-07-24,2026-07-25 19:05:03
3416,融程電,183.5,TSE,2026-07-24,2026-07-25 19:05:03
3419,譁裕,12.2,TSE,2026-07-24,2026-07-25 19:05:03
3432,台端,17.5,TSE,2026-07-24,2026-07-25 19:05:03
3437,榮創,17.75,TSE,2026-07-24,2026-07-25 19:05:03
3443,創意,4070.0,TSE,2026-07-24,2026-07-25 19:05:03
3447,展達,29.45,TSE,2026-07-24,2026-07-25 19:05:03
3450,聯鈞,427.0,TSE,2026-07-24,2026-07-25 19:05:03
3481,群創,49.5,TSE,2026-07-24,2026-07-25 19:05:03
3494,誠研,7.36,TSE,2026-07-24,2026-07-25 19:05:03
3501,維熹,40.3,TSE,2026-07-24,2026-07-25 19:05:03
3504,揚明光,62.1,TSE,2026-07-24,2026-07-25 19:05:03
3515,華擎,206.5,TSE,2026-07-24,2026-07-25 19:05:03
3518,柏騰,26.45,TSE,2026-07-24,2026-07-25 19:05:03
3528,安馳,85.1,TSE,2026-07-24,2026-07-25 19:05:03
3530,晶相光,57.5,TSE,2026-07-24,2026-07-25 19:05:03
3532,台勝科,379.5,TSE,2026-07-24,2026-07-25 19:05:03
3533,嘉澤,1970.0,TSE,2026-07-24,2026-07-25 19:05:03
3535,晶彩科,87.1,TSE,2026-07-24,2026-07-25 19:05:03
3543,州巧,27.2,TSE,2026-07-24,2026-07-25 19:05:03
3545,敦泰,49.15,TSE,2026-07-24,2026-07-25 19:05:03
3550,聯穎,21.95,TSE,2026-07-24,2026-07-25 19:05:03
3557,嘉威,26.45,TSE,2026-07-24,2026-07-25 19:05:03
3563,牧德,667.0,TSE,2026-07-24,2026-07-25 19:05:03
3576,聯合再生,18.3,TSE,2026-07-24,2026-07-25 19:05:03
3583,辛耘,715.0,TSE,2026-07-24,2026-07-25 19:05:03
3588,通嘉,54.7,TSE,2026-07-24,2026-07-25 19:05:03
3591,艾笛森,21.1,TSE,2026-07-24,2026-07-25 19:05:03
3592,瑞鼎,239.0,TSE,2026-07-24,2026-07-25 19:05:03
3593,力銘,13.85,TSE,2026-07-24,2026-07-25 19:05:03
3596,智易,185.0,TSE,2026-07-24,2026-07-25 19:05:03
3605,宏致,91.0,TSE,2026-07-24,2026-07-25 19:05:03
3607,谷崧,14.4,TSE,2026-07-24,2026-07-25 19:05:03
3617,碩天,213.0,TSE,2026-07-24,2026-07-25 19:05:03
3622,洋華,53.6,TSE,2026-07-24,2026-07-25 19:05:03
3645,達邁,67.7,TSE,2026-07-24,2026-07-25 19:05:03
3652,精聯,32.35,TSE,2026-07-24,2026-07-25 19:05:03
3653,健策,3430.0,TSE,2026-07-24,2026-07-25 19:05:03
3661,世芯-KY,3405.0,TSE,2026-07-24,2026-07-25 19:05:03
3665,貿聯-KY,2205.0,TSE,2026-07-24,2026-07-25 19:05:03
3669,圓展,40.7,TSE,2026-07-24,2026-07-25 19:05:03
3673,TPK-KY,62.7,TSE,2026-07-24,2026-07-25 19:05:03
3679,新至陞,109.5,TSE,2026-07-24,2026-07-25 19:05:03
3686,達能,15.45,TSE,2026-07-24,2026-07-25 19:05:03
3694,海華,60.5,TSE,2026-07-24,2026-07-25 19:05:03
3701,大眾控,39.3,TSE,2026-07-24,2026-07-25 19:05:03
3702,大聯大,117.5,TSE,2026-07-24,2026-07-25 19:05:03
3703,欣陸,20.8,TSE,2026-07-24,2026-07-25 19:05:03
3704,合勤控,46.8,TSE,2026-07-24,2026-07-25 19:05:03
3705,永信,54.3,TSE,2026-07-24,2026-07-25 19:05:03
3706,神達,91.3,TSE,2026-07-24,2026-07-25 19:05:03
3708,上緯投控,100.0,TSE,2026-07-24,2026-07-25 19:05:03
3711,日月光投控,613.0,TSE,2026-07-24,2026-07-25 19:05:03
3712,永崴投控,18.65,TSE,2026-07-24,2026-07-25 19:05:03
3714,富采,54.6,TSE,2026-07-24,2026-07-25 19:05:03
3715,定穎投控,116.5,TSE,2026-07-24,2026-07-25 19:05:03
3716,中化控股,33.4,TSE,2026-07-24,2026-07-25 19:05:03
3717,聯嘉投控,21.7,TSE,2026-07-24,2026-07-25 19:05:03
4104,佳醫,70.9,TSE,2026-07-24,2026-07-25 19:05:03
4106,雃博,24.9,TSE,2026-07-24,2026-07-25 19:05:03
4108,懷特,11.75,TSE,2026-07-24,2026-07-25 19:05:03
4119,旭富,51.9,TSE,2026-07-24,2026-07-25 19:05:03
4133,亞諾法,21.6,TSE,2026-07-24,2026-07-25 19:05:03
4137,麗豐-KY,94.5,TSE,2026-07-24,2026-07-25 19:05:03
4142,國光生,17.05,TSE,2026-07-24,2026-07-25 19:05:03
4148,全宇生技-KY,31.15,TSE,2026-07-24,2026-07-25 19:05:03
4155,訊映,15.35,TSE,2026-07-24,2026-07-25 19:05:03
4164,承業醫,27.15,TSE,2026-07-24,2026-07-25 19:05:03
4169,泰宗,247.5,TSE,2026-07-24,2026-07-25 19:05:03
4178,永笙-KY,18.65,TSE,2026-07-24,2026-07-25 19:05:03
4190,佐登-KY,26.5,TSE,2026-07-24,2026-07-25 19:05:03
4195,基米-創,16.15,TSE,2026-07-24,2026-07-25 19:05:03
4306,炎洲,14.6,TSE,2026-07-24,2026-07-25 19:05:03
4414,如興,8.58,TSE,2026-07-24,2026-07-25 19:05:03
4426,利勤,8.27,TSE,2026-07-24,2026-07-25 19:05:03
4438,廣越,60.8,TSE,2026-07-24,2026-07-25 19:05:03
4439,冠星-KY,99.7,TSE,2026-07-24,2026-07-25 19:05:03
4440,宜新實業,17.5,TSE,2026-07-24,2026-07-25 19:05:03
4441,振大環球,177.0,TSE,2026-07-24,2026-07-25 19:05:03
4526,東台,30.75,TSE,2026-07-24,2026-07-25 19:05:03
4532,瑞智,24.4,TSE,2026-07-24,2026-07-25 19:05:03
4536,拓凱,165.5,TSE,2026-07-24,2026-07-25 19:05:03
4540,全球傳動,50.4,TSE,2026-07-24,2026-07-25 19:05:03
4545,銘鈺,33.6,TSE,2026-07-24,2026-07-25 19:05:03
4551,智伸科,184.0,TSE,2026-07-24,2026-07-25 19:05:03
4552,力達-KY,18.95,TSE,2026-07-24,2026-07-25 19:05:03
4555,氣立,45.45,TSE,2026-07-24,2026-07-25 19:05:03
4557,永新-KY,52.6,TSE,2026-07-24,2026-07-25 19:05:03
4560,強信-KY,31.4,TSE,2026-07-24,2026-07-25 19:05:03
4562,穎漢,31.7,TSE,2026-07-24,2026-07-25 19:05:03
4564,元翎,17.75,TSE,2026-07-24,2026-07-25 19:05:03
4566,時碩工業,71.3,TSE,2026-07-24,2026-07-25 19:05:03
4569,六方科-KY,155.5,TSE,2026-07-24,2026-07-25 19:05:03
4571,鈞興-KY,151.5,TSE,2026-07-24,2026-07-25 19:05:03
4572,駐龍,143.5,TSE,2026-07-24,2026-07-25 19:05:03
4576,大銀微系統,191.5,TSE,2026-07-24,2026-07-25 19:05:03
4581,光隆精密-KY,51.2,TSE,2026-07-24,2026-07-25 19:05:03
4582,聚恆-創,28.5,TSE,2026-07-24,2026-07-25 19:05:03
4583,台灣精銳,569.0,TSE,2026-07-24,2026-07-25 19:05:03
4585,達明,300.0,TSE,2026-07-24,2026-07-25 19:05:03
4588,玖鼎電力,51.6,TSE,2026-07-24,2026-07-25 19:05:03
4590,富田-創,86.5,TSE,2026-07-24,2026-07-25 19:05:03
4720,德淵,19.75,TSE,2026-07-24,2026-07-25 19:05:03
4722,國精化,202.5,TSE,2026-07-24,2026-07-25 19:05:03
4736,泰博,129.5,TSE,2026-07-24,2026-07-25 19:05:03
4737,華廣,56.4,TSE,2026-07-24,2026-07-25 19:05:03
4739,康普,81.8,TSE,2026-07-24,2026-07-25 19:05:03
4746,台耀,51.2,TSE,2026-07-24,2026-07-25 19:05:03
4755,三福化,116.0,TSE,2026-07-24,2026-07-25 19:05:03
4763,材料*-KY,50.4,TSE,2026-07-24,2026-07-25 19:05:03
4764,雙鍵,279.5,TSE,2026-07-24,2026-07-25 19:05:03
4766,南寶,330.0,TSE,2026-07-24,2026-07-25 19:05:03
4770,上品,227.5,TSE,2026-07-24,2026-07-25 19:05:03
4771,望隼,183.0,TSE,2026-07-24,2026-07-25 19:05:03
4807,日成-KY,38.1,TSE,2026-07-24,2026-07-25 19:05:03
4904,遠傳,105.5,TSE,2026-07-24,2026-07-25 19:05:03
4906,正文,34.1,TSE,2026-07-24,2026-07-25 19:05:03
4912,聯德控股-KY,84.4,TSE,2026-07-24,2026-07-25 19:05:03
4915,致伸,65.2,TSE,2026-07-24,2026-07-25 19:05:03
4916,事欣科,103.0,TSE,2026-07-24,2026-07-25 19:05:03
4919,新唐,135.5,TSE,2026-07-24,2026-07-25 19:05:03
4927,泰鼎-KY,34.25,TSE,2026-07-24,2026-07-25 19:05:03
4930,燦星網,16.3,TSE,2026-07-24,2026-07-25 19:05:03
4934,太極,15.25,TSE,2026-07-24,2026-07-25 19:05:03
4935,茂林-KY,35.4,TSE,2026-07-24,2026-07-25 19:05:03
4938,和碩,88.4,TSE,2026-07-24,2026-07-25 19:05:03
4942,嘉彰,36.9,TSE,2026-07-24,2026-07-25 19:05:03
4943,康控-KY,8.89,TSE,2026-07-24,2026-07-25 19:05:03
4949,有成精密,67.3,TSE,2026-07-24,2026-07-25 19:05:03
4952,凌通,48.85,TSE,2026-07-24,2026-07-25 19:05:03
4956,光鋐,29.75,TSE,2026-07-24,2026-07-25 19:05:03
4958,臻鼎-KY,482.0,TSE,2026-07-24,2026-07-25 19:05:03
4960,誠美材,21.0,TSE,2026-07-24,2026-07-25 19:05:03
4961,天鈺,160.5,TSE,2026-07-24,2026-07-25 19:05:03
4967,十銓,218.5,TSE,2026-07-24,2026-07-25 19:05:03
4968,立積,97.4,TSE,2026-07-24,2026-07-25 19:05:03
4976,佳凌,30.85,TSE,2026-07-24,2026-07-25 19:05:03
4977,眾達-KY,139.0,TSE,2026-07-24,2026-07-25 19:05:03
4989,榮科,65.2,TSE,2026-07-24,2026-07-25 19:05:03
4994,傳奇,92.7,TSE,2026-07-24,2026-07-25 19:05:03
4999,鑫禾,19.25,TSE,2026-07-24,2026-07-25 19:05:03
5007,三星,56.6,TSE,2026-07-24,2026-07-25 19:05:03
5203,訊連,66.6,TSE,2026-07-24,2026-07-25 19:05:03
5215,科嘉-KY,38.3,TSE,2026-07-24,2026-07-25 19:05:03
5222,全訊,115.5,TSE,2026-07-24,2026-07-25 19:05:03
5225,東科-KY,72.7,TSE,2026-07-24,2026-07-25 19:05:03
5234,達興材料,329.5,TSE,2026-07-24,2026-07-25 19:05:03
5236,凌陽創新,150.5,TSE,2026-07-24,2026-07-25 19:05:03
5243,乙盛-KY,86.7,TSE,2026-07-24,2026-07-25 19:05:03
