代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
5514,三豐,106,Y1,0.6,107/05/29,106/01/01~106/12/31,股東會確認,0.6,0.0,0
5515,建國,106,Y1,0.5,107/06/29,106/01/01~106/12/31,股東會確認,0.5,0.0,0
5516,雙喜,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5519,隆大,106,Y1,0.4,107/06/13,106/01/01~106/12/31,股東會確認,0.4,0.0,0
5520,力泰,106,Y1,1.2,107/06/19,106/01/01~106/12/31,股東會確認,1.2,0.0,0
5521,工信,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5522,遠雄,106,Y1,2.5,107/06/08,106/01/01~106/12/31,股東會確認,2.5,0.0,0
5523,豐謙,106,Y1,0.2,107/06/04,106/01/01~106/12/31,股東會確認,0.2,0.0,0
5525,順天,106,Y1,1.2,107/06/08,106/01/01~106/12/31,股東會確認,1.2,0.0,0
5529,鉅陞,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5530,龍巖,106,Y1,2.5,107/06/20,106/01/01~106/12/31,股東會確認,2.5,0.0,0
5531,鄉林,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.5,46321275
5533,皇鼎,106,Y1,0.7,107/06/05,106/01/01~106/12/31,股東會確認,0.7,0.0,0
5534,長虹,106,Y1,6.2,107/06/27,106/01/01~106/12/31,股東會確認,6.2,0.0,0
5536,聖暉*,106,Y1,13.0,107/05/30,106/01/01~106/12/31,股東會確認,13.0,1.5,7072923
5538,東明-KY,106,Y1,2.5,107/06/19,106/01/01~106/12/31,股東會確認,2.5,0.0,0
5543,桓鼎-KY,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5601,台聯櫃,106,Y1,0.3,107/06/14,106/01/01~106/12/31,股東會確認,0.3,0.0,0
5603,陸海,106,Y1,0.6,107/06/20,106/01/01~106/12/31,股東會確認,0.6,0.0,0
5604,中連,106,Y1,0.9,107/06/05,106/01/01~106/12/31,股東會確認,0.9,0.0,0
5607,遠雄港,106,Y1,0.2,107/06/27,106/01/01~106/12/31,股東會確認,0.2,0.0,0
5608,四維航,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5609,中菲行,106,Y1,1.18,107/06/08,106/01/01~106/12/31,股東會確認,1.18,0.0,0
5701,劍湖山,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5703,亞都麗緻,106,Y1,0.2,107/06/27,106/01/01~106/12/31,股東會確認,0.2,0.0,0
5704,老爺知,106,Y1,0.3,107/06/28,106/01/01~106/12/31,股東會確認,0.3,0.0,0
5706,鳳凰,106,Y1,2.9,107/06/15,106/01/01~106/12/31,股東會確認,2.9,0.0,0
5864,致和證,106,Y1,0.5,107/04/24,106/01/01~106/12/31,股東會確認,0.5,0.0,0
5871,中租-KY,106,Y1,3.8,107/05/24,106/01/01~106/12/31,股東會確認,3.8,0.2,25284599
5876,上海商銀,106,Y1,1.8,107/06/15,106/01/01~106/12/31,股東會確認,1.8,0.0,0
5878,台名,106,Y1,3.2,107/06/08,106/01/01~106/12/31,股東會確認,3.2,0.0,0
5880,合庫金,106,Y1,0.75,107/06/22,106/01/01~106/12/31,股東會確認,0.75,0.3,366081109
5902,德記,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5903,全家,106,Y1,5.5,107/06/25,106/01/01~106/12/31,股東會確認,5.5,0.0,0
5904,寶雅,106,Y1,13.0,107/06/05,106/01/01~106/12/31,股東會確認,13.0,0.0,0
5905,南仁湖,106,Y1,0.35,107/06/13,106/01/01~106/12/31,股東會確認,0.35,0.0,0
5906,台南-KY,106,Y1,0.0,107/04/02,106/01/01~106/12/31,股東會確認,0.0,0.0,0
5907,大洋-KY,106,Y1,1.2,107/06/28,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6005,群益證,106,Y1,0.2,107/06/27,106/01/01~106/12/31,股東會確認,0.2,0.7,151835110
6015,宏遠證,106,Y1,0.36,107/05/30,106/01/01~106/12/31,股東會確認,0.36,0.0,0
6016,康和證,106,Y1,0.25,107/06/08,106/01/01~106/12/31,股東會確認,0.25,0.53,32743524
6020,大展證,106,Y1,0.663,107/06/27,106/01/01~106/12/31,股東會確認,0.663,0.0,0
6021,美好證,106,Y1,0.35,107/05/29,106/01/01~106/12/31,股東會確認,0.35,0.0,0
6023,元大期貨,106,Y1,2.0,107/05/24,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6024,群益期,106,Y1,2.87,107/05/24,106/01/01~106/12/31,股東會確認,2.87,0.0,16039780
6026,福邦證,106,Y1,1.38,107/06/08,106/01/01~106/12/31,股東會確認,1.38,0.0,0
6101,寬魚國際,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6103,合邦,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6104,創惟,106,Y1,1.3,107/06/15,106/01/01~106/12/31,股東會確認,1.3,0.0,0
6108,競國,106,Y1,1.35,107/06/11,106/01/01~106/12/31,股東會確認,1.35,0.0,0
6109,亞元,106,Y1,0.5,107/05/30,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6111,大宇資,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6112,邁達特,106,Y1,1.5,107/06/27,106/01/01~106/12/31,股東會確認,1.5,0.5,10112176
6113,亞矽,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6114,久威,106,Y1,1.5,107/06/06,106/01/01~106/12/31,股東會確認,1.5,0.5,2091044
6115,鎰勝,106,Y1,2.2,107/06/20,106/01/01~106/12/31,股東會確認,2.2,0.0,0
6116,彩晶,106,Y1,0.5,107/06/08,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6117,迎廣,106,Y1,0.25,107/06/19,106/01/01~106/12/31,股東會確認,0.25,0.0,0
6118,建達,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6120,達運,106,Y1,0.4,107/06/13,106/01/01~106/12/31,股東會確認,0.4,0.0,0
6121,新普,106,Y1,10.0,107/06/12,106/01/01~106/12/31,股東會確認,10.0,0.0,0
6122,擎邦,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6123,上奇,106,Y1,2.14,107/06/12,106/01/01~106/12/31,股東會確認,2.14,0.0,0
6124,業強,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6125,廣運,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6126,信音,106,Y1,0.35,107/06/11,106/01/01~106/12/31,股東會確認,0.35,0.35,4274559
6127,九豪,106,Y1,0.25,107/06/28,106/01/01~106/12/31,股東會確認,0.25,0.0,0
6128,上福,106,Y1,0.5,107/06/27,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6129,普誠,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6130,上亞科技,106,Y1,0.0,107/06/25,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6133,金橋,106,Y1,0.1455981,107/06/29,106/01/01~106/12/31,股東會確認,0.1455981,0.0,0
6134,萬旭,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6136,富爾特,106,Y1,1.57,107/06/14,106/01/01~106/12/31,股東會確認,1.57,0.0,0
6138,茂達,106,Y1,2.4,107/06/26,106/01/01~106/12/31,股東會確認,2.4,0.0,0
6139,亞翔,106,Y1,1.5,107/05/24,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6140,訊達電腦,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6141,柏承,106,Y1,0.5,107/06/20,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6142,友勁,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6143,振曜,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6144,得利影,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6146,耕興,106,Y1,6.1,107/06/08,106/01/01~106/12/31,股東會確認,6.1,0.1,914557
6147,頎邦,106,Y1,2.35,107/06/15,106/01/01~106/12/31,股東會確認,2.35,0.0,0
6148,驊宏資,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6150,撼訊,106,Y1,5.0,107/06/13,106/01/01~106/12/31,股東會確認,5.0,1.0,3026406
6151,晉倫,106,Y1,2.0,107/05/29,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6152,百一,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6153,嘉聯益,106,Y1,0.2,107/06/12,106/01/01~106/12/31,股東會確認,0.2,0.0,0
6154,順發,106,Y1,1.0,107/06/08,106/01/01~106/12/31,股東會確認,1.0,0.0,0
6155,鈞寶,106,Y1,0.45,107/05/30,106/01/01~106/12/31,股東會確認,0.45,0.0,0
6156,松上,106,Y1,0.4,107/06/15,106/01/01~106/12/31,股東會確認,0.4,0.4,3095254
6158,禾昌,106,Y1,0.6,107/06/12,106/01/01~106/12/31,股東會確認,0.6,0.0,0
6160,欣技,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6161,捷波,106,Y1,1.1,107/06/19,106/01/01~106/12/31,股東會確認,1.1,0.0,0
6163,華電網,106,Y1,0.5,107/06/26,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6164,華興,106,Y1,0.4,107/06/05,106/01/01~106/12/31,股東會確認,0.4,0.0,0
6165,浪凡,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6166,凌華,106,Y1,1.4,107/06/13,106/01/01~106/12/31,股東會確認,1.4,0.0,0
6167,久正,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6168,宏齊,106,Y1,0.98,107/06/21,106/01/01~106/12/31,股東會確認,0.98,0.0,0
6169,昱泉,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6170,統振,106,Y1,0.0,106/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6171,大城地產,106,Y1,0.3,107/06/21,106/01/01~106/12/31,股東會確認,0.3,0.0,0
6173,信昌電,106,Y1,1.5,107/06/13,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6174,安��,106,Y1,0.5,107/06/27,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6175,立敦,106,Y1,2.0,107/06/21,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6176,瑞儀,106,Y1,4.8,107/06/14,106/01/01~106/12/31,股東會確認,4.8,0.0,0
6177,達麗,106,Y1,4.5,107/06/13,106/01/01~106/12/31,股東會確認,4.5,0.0,0
6179,亞通,106,Y1,1.54971055,107/06/15,106/01/01~106/12/31,股東會確認,1.54971055,0.0,0
6180,橘子,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6182,合晶,106,Y1,0.4,107/06/27,106/01/01~106/12/31,股東會確認,0.4,0.0,0
6183,關貿,106,Y1,1.5,107/06/20,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6184,大豐電,106,Y1,2.05,107/06/11,106/01/01~106/12/31,股東會確認,2.05,0.0,0
6185,幃翔,106,Y1,0.7,107/06/14,106/01/01~106/12/31,股東會確認,0.7,0.3,3708382
6186,新潤,106,Y1,1.5,107/06/26,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6187,萬潤,106,Y1,3.09999999,107/06/14,106/01/01~106/12/31,股東會確認,3.09999999,0.0,0
6188,廣明,106,Y1,1.2,107/06/13,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6189,豐藝,106,Y1,1.74,107/06/13,106/01/01~106/12/31,股東會確認,1.74,0.0,0
6190,萬泰科,106,Y1,0.6,107/06/14,106/01/01~106/12/31,股東會確認,0.6,0.0,0
6191,精成科,106,Y1,0.6,107/06/14,106/01/01~106/12/31,股東會確認,0.6,0.0,0
6192,巨路,106,Y1,3.3,107/06/26,106/01/01~106/12/31,股東會確認,3.3,0.0,0
6194,育富,106,Y1,0.75,107/06/14,106/01/01~106/12/31,股東會確認,0.75,0.0,0
6195,詩肯,106,Y1,4.0,107/06/20,106/01/01~106/12/31,股東會確認,4.0,0.0,0
6196,帆宣,106,Y1,2.5,107/05/30,106/01/01~106/12/31,股東會確認,2.5,0.0,0
6197,佳必琪,106,Y1,1.25,107/06/15,106/01/01~106/12/31,股東會確認,1.25,0.0,0
6198,瑞築,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6199,天品,106,Y1,0.2,107/06/15,106/01/01~106/12/31,股東會確認,0.2,0.0,0
6201,亞弘電,106,Y1,2.1,107/06/05,106/01/01~106/12/31,股東會確認,2.1,0.0,0
6202,盛群,106,Y1,3.636,107/05/28,106/01/01~106/12/31,股東會確認,3.636,0.0,0
6203,海韻電,106,Y1,1.2,107/06/15,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6204,艾華,106,Y1,1.1,107/05/31,106/01/01~106/12/31,股東會確認,1.1,0.0,0
6205,詮欣,106,Y1,1.2,107/06/20,106/01/01~106/12/31,股東會確認,1.2,0.0,0
6206,飛捷,106,Y1,4.5,107/06/08,106/01/01~106/12/31,股東會確認,4.5,0.0,0
6207,雷科,106,Y1,1.8,107/06/12,106/01/01~106/12/31,股東會確認,1.8,0.0,0
6208,日揚,106,Y1,1.4,107/06/08,106/01/01~106/12/31,股東會確認,1.4,0.0,0
6209,今國光,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6210,慶生,106,Y1,3.5,107/06/20,106/01/01~106/12/31,股東會確認,3.5,0.0,0
6212,理銘,106,Y1,1.5,107/06/08,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6213,聯茂,106,Y1,3.1,107/06/15,106/01/01~106/12/31,股東會確認,3.1,0.0,0
6214,精誠,106,Y1,2.5,107/06/15,106/01/01~106/12/31,股東會確認,2.5,0.0,0
6215,和椿,106,Y1,0.6,107/06/20,106/01/01~106/12/31,股東會確認,0.6,0.0,0
6216,居易,106,Y1,2.09078563,107/06/26,106/01/01~106/12/31,股東會確認,2.09078563,0.0,0
6217,中探針,106,Y1,1.6,107/06/15,106/01/01~106/12/31,股東會確認,1.6,0.0,0
6218,豪勉,106,Y1,1.16,107/06/29,106/01/01~106/12/31,股東會確認,1.16,0.0,0
6219,富旺,106,Y1,0.74812498,107/05/09,106/01/01~106/12/31,股東會確認,0.74812498,0.0,0
6220,岳豐,106,Y1,2.3,107/06/15,106/01/01~106/12/31,股東會確認,2.3,0.0,0
6221,晉泰,106,Y1,0.5,107/06/14,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6222,立軒,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6223,旺矽,106,Y1,0.5,107/06/12,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6224,聚鼎,106,Y1,3.0,107/06/22,106/01/01~106/12/31,股東會確認,3.0,0.0,0
6225,天瀚,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6226,光鼎,106,Y1,0.055,107/06/08,106/01/01~106/12/31,股東會確認,0.055,0.0,0
6227,茂綸,106,Y1,1.1,107/06/13,106/01/01~106/12/31,股東會確認,1.1,0.0,0
6228,全譜,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6229,研通,106,Y1,0.46,107/06/26,106/01/01~106/12/31,股東會確認,0.46,0.0,0
6230,尼得科超眾,106,Y1,3.95,107/06/19,106/01/01~106/12/31,股東會確認,3.95,0.0,0
6231,系微,106,Y1,0.85,107/05/29,106/01/01~106/12/31,股東會確認,0.85,0.0,0
6233,旺玖,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6234,高僑,106,Y1,0.15,107/06/08,106/01/01~106/12/31,股東會確認,0.15,0.0,0
6235,華孚,106,Y1,0.3,107/06/20,106/01/01~106/12/31,股東會確認,0.3,0.0,0
6236,中湛,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6237,驊訊,106,Y1,0.5,107/06/21,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6239,力成,106,Y1,4.5,107/06/08,106/01/01~106/12/31,股東會確認,4.5,0.0,0
6240,松崗,106,Y1,0.0,107/06/25,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6241,易通展,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6242,立康,106,Y1,2.5,107/06/04,106/01/01~106/12/31,股東會確認,2.5,0.0,0
6243,迅杰,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6244,茂迪,106,Y1,0.0,107/06/11,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6245,立端,106,Y1,2.0,107/06/19,106/01/01~106/12/31,股東會確認,2.0,0.2,2124000
6246,臺龍,106,Y1,0.0,107/06/22,106/01/01~106/12/31,股東會確認,0.0,0.4,1137470
6248,沛波,106,Y1,0.7,107/06/29,106/01/01~106/12/31,股東會確認,0.7,0.0,0
6257,矽格,106,Y1,1.82,107/06/07,106/01/01~106/12/31,股東會確認,1.82,0.0,0
6259,百徽,106,Y1,0.0,107/06/28,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6261,久元,106,Y1,4.1,107/06/11,106/01/01~106/12/31,股東會確認,4.1,0.0,0
6263,普萊德,106,Y1,4.3,107/06/11,106/01/01~106/12/31,股東會確認,4.3,0.0,0
6264,富裔,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6265,方方土昶,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6266,泰詠,106,Y1,1.16,107/05/25,106/01/01~106/12/31,股東會確認,1.16,0.0,0
6269,台郡,106,Y1,5.0,107/06/14,106/01/01~106/12/31,股東會確認,5.0,0.0,0
6270,倍微,106,Y1,0.97,107/06/05,106/01/01~106/12/31,股東會確認,0.97,0.0,0
6271,同欣電,106,Y1,4.97418968,107/06/15,106/01/01~106/12/31,股東會確認,4.97418968,0.0,0
6274,台燿,106,Y1,3.2,107/06/27,106/01/01~106/12/31,股東會確認,3.2,0.0,0
6275,元山,106,Y1,0.6,107/06/14,106/01/01~106/12/31,股東會確認,0.6,0.0,0
6276,安鈦克,106,Y1,0.0,107/06/27,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6277,宏正,106,Y1,5.5,107/06/14,106/01/01~106/12/31,股東會確認,5.5,0.0,0
6278,台表科,106,Y1,1.3,107/06/22,106/01/01~106/12/31,股東會確認,1.3,0.0,0
6279,胡連,106,Y1,8.0,107/06/15,106/01/01~106/12/31,股東會確認,8.0,0.0,0
6281,全國電,106,Y1,4.0,107/06/01,106/01/01~106/12/31,股東會確認,4.0,0.0,0
6282,康舒,106,Y1,0.5,107/06/26,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6283,淳安,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6284,佳邦,106,Y1,0.67220235,107/06/11,106/01/01~106/12/31,股東會確認,0.67220235,0.0,0
6285,啟��,106,Y1,3.7,107/06/15,106/01/01~106/12/31,股東會確認,3.7,0.2,7335542
6290,良維,106,Y1,1.5,107/06/27,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6291,沛亨,106,Y1,0.0,107/06/20,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6292,迅德,106,Y1,2.3,107/06/07,106/01/01~106/12/31,股東會確認,2.3,0.0,0
6294,智基,106,Y1,7.5,107/06/13,106/01/01~106/12/31,股東會確認,7.5,1.0,2127510
6405,悅城,106,Y1,0.5,107/06/13,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6409,旭隼,106,Y1,15.0,107/06/05,106/01/01~106/12/31,股東會確認,15.0,0.0,0
6411,晶焱,106,Y1,3.2,107/06/11,106/01/01~106/12/31,股東會確認,3.2,0.6,4187747
6412,群電,106,Y1,3.1,107/06/07,106/01/01~106/12/31,股東會確認,3.1,0.05,1893713
6414,樺漢,106,Y1,8.87765192,107/06/28,106/01/01~106/12/31,股東會確認,8.87765192,0.0,0
6415,矽力*-KY,106,Y1,6.0,107/06/08,106/01/01~106/12/31,股東會確認,6.0,0.0,0
6416,瑞祺電通,106,Y1,4.0,107/05/17,106/01/01~106/12/31,股東會確認,4.0,0.0,0
6417,韋僑,106,Y1,0.7,107/05/29,106/01/01~106/12/31,股東會確認,0.7,0.0,0
6418,詠昇,106,Y1,1.3,107/06/08,106/01/01~106/12/31,股東會確認,1.3,0.0,0
6419,京晨科,106,Y1,0.0,107/06/15,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6423,億而得-創,106,Y1,0.0,107/05/30,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6425,易發,106,Y1,2.1,107/06/08,106/01/01~106/12/31,股東會確認,2.1,0.0,0
6426,統新,106,Y1,1.5,107/06/12,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6431,光麗-KY,106,Y1,0.0,107/06/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6432,今展科,106,Y1,0.2,107/06/15,106/01/01~106/12/31,股東會確認,0.2,0.19999992,406233
6435,大中,106,Y1,3.5,107/06/21,106/01/01~106/12/31,股東會確認,3.5,0.0,0
6438,迅得,106,Y1,4.0,107/05/29,106/01/01~106/12/31,股東會確認,4.0,0.0,0
6441,廣錠,106,Y1,4.0,107/05/29,106/01/01~106/12/31,股東會確認,4.0,0.50000025,1454632
6442,光聖,106,Y1,2.0,107/05/29,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6443,元晶,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6446,藥華藥,106,Y1,0.0,107/06/25,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6449,鈺邦,106,Y1,1.86842758,107/06/26,106/01/01~106/12/31,股東會確認,1.86842758,0.0,0
6451,訊芯-KY,106,Y1,0.94,107/06/19,106/01/01~106/12/31,股東會確認,0.94,0.0,0
6456,GIS-KY,106,Y1,9.0,107/06/05,106/01/01~106/12/31,股東會確認,9.0,0.0,0
6461,益得,106,Y1,0.0,107/06/12,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6462,神盾,106,Y1,4.25,107/05/30,106/01/01~106/12/31,股東會確認,4.25,0.0,0
6464,台數科,106,Y1,2.0,107/05/30,106/01/01~106/12/31,股東會確認,2.0,0.1,1210182
6465,威潤,106,Y1,1.00000004,107/06/01,106/01/01~106/12/31,股東會確認,1.00000004,0.14982787,2851259
6469,大樹,106,Y1,1.8,107/06/29,106/01/01~106/12/31,股東會確認,1.8,1.0,3050145
6470,宇智,106,Y1,2.0,107/05/31,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6472,保瑞,106,Y1,0.5,107/06/19,106/01/01~106/12/31,股東會確認,0.5,0.0,0
6474,華豫寧,106,Y1,1.5,107/06/29,106/01/01~106/12/31,股東會確認,1.5,0.0,0
6477,安集,106,Y1,0.42,107/06/08,106/01/01~106/12/31,股東會確認,0.42,0.0,0
6482,弘煜科,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,1546040
6485,點序,106,Y1,0.0,107/06/19,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6486,互動,106,Y1,3.2,107/06/15,106/01/01~106/12/31,股東會確認,3.2,0.0,0
6488,環球晶,106,Y1,10.0,107/06/25,106/01/01~106/12/31,股東會確認,10.0,0.0,0
6491,晶碩,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6492,生華科,106,Y1,0.0,107/05/17,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6494,九齊,106,Y1,3.5,107/05/16,106/01/01~106/12/31,股東會確認,3.5,0.0,0
6496,科懋,106,Y1,3.0,107/05/29,106/01/01~106/12/31,股東會確認,3.0,0.0,0
6498,久禾光,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6499,益安,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6504,南六,106,Y1,4.5,107/05/29,106/01/01~106/12/31,股東會確認,4.5,0.0,0
6505,台塑化,106,Y1,6.3,107/06/14,106/01/01~106/12/31,股東會確認,6.3,0.0,0
6506,雙邦,106,Y1,1.0,107/06/19,106/01/01~106/12/31,股東會確認,1.0,0.3,2351820
6508,惠光,106,Y1,1.35,107/06/19,106/01/01~106/12/31,股東會確認,1.35,0.1,832472
6509,聚和,106,Y1,0.02,107/06/26,106/01/01~106/12/31,股東會確認,0.02,0.0,0
6510,精測,106,Y1,10.0,107/06/05,106/01/01~106/12/31,股東會確認,10.0,0.0,0
6512,啟發電,106,Y1,0.46453,107/06/21,106/01/01~106/12/31,股東會確認,0.46453,0.0,0
6516,勤崴國際,106,Y1,0.13,107/05/29,106/01/01~106/12/31,股東會確認,0.13,0.8,4073199
6517,保勝光學,106,Y1,0.0,107/06/27,106/01/01~106/12/31,董事會擬議,0.0,0.0,0
6523,達爾膚,106,Y1,2.5,107/06/21,106/01/01~106/12/31,股東會確認,2.5,0.0,0
6525,捷敏-KY,106,Y1,3.0,107/06/19,106/01/01~106/12/31,股東會確認,3.0,1.0,10665073
6527,明達醫,106,Y1,1.0,107/06/12,106/01/01~106/12/31,股東會確認,1.0,0.0,0
6530,創威,106,Y1,0.755,107/05/29,106/01/01~106/12/31,股東會確認,0.755,0.0,0
6531,愛普*,106,Y1,1.5,107/06/11,106/01/01~106/12/31,股東會確認,1.5,0.5,3560163
6532,瑞耘,106,Y1,1.1,107/06/19,106/01/01~106/12/31,股東會確認,1.1,0.0,0
6533,晶心科,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,2030996
6534,正瀚-創,106,Y1,2.7,107/06/05,106/01/01~106/12/31,股東會確認,2.7,1.2177,6513000
6535,順藥,106,Y1,0.0,107/06/14,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6538,倉和,106,Y1,1.30363036,107/06/21,106/01/01~106/12/31,股東會確認,1.30363036,0.0,0
6541,泰福-KY,106,Y1,0.0,107/06/13,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6542,隆中,106,Y1,0.0,107/06/21,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6546,正基,106,Y1,0.3,107/06/12,106/01/01~106/12/31,股東會確認,0.3,0.0,0
6547,高端疫苗,106,Y1,0.0,107/06/05,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6548,長科*,106,Y1,9.47,107/05/08,106/01/01~106/12/31,股東會確認,9.47,0.0,0
6550,北極星藥業-KY,106,Y1,0.0,107/06/26,106/01/01~106/12/31,股東會確認,0.0,0.0,0
6552,易華電,106,Y1,0.3,107/05/11,106/01/01~106/12/31,股東會確認,0.3,0.0,0
6556,勝品,106,Y1,2.0,107/06/13,106/01/01~106/12/31,股東會確認,2.0,0.0,0
6558,興能高,106,Y1,1.12291239,107/06/01,106/01/01~106/12/31,股東會確認,1.12291239,0.0,0
6560,欣普羅,106,Y1,0.0,107/05/29,106/01/01~106/12/31,股東會確認,0.0,0.0,0
