code,year,quarter,eps,profit,equity,cash_dividend
4707,111,Q2,0.63,206754.0,5306057.0,
4707,111,Q1,0.24,79943.0,5652150.0,
4707,111,Y1,,,,0.15
4707,110,Q4,1.05,342978.0,5825739.0,
4707,110,Q3,0.74,243457.0,5767498.0,
4707,110,Q2,0.47,142900.0,5823537.0,
4707,110,Q1,0.28,84741.0,5392585.0,
4707,110,Y1,,,,0.15
4707,109,Q4,0.82,247931.0,5633744.0,
4707,109,Q3,,,4591355.0,
4707,109,Q2,0.3,86356.0,4209552.0,
4707,109,Q1,0.15,44126.0,3776387.0,
4707,109,Y1,,,,0.15
4707,108,Q4,1.01,290294.0,4565852.0,
4707,108,Q3,0.76,218331.0,4462857.0,
4707,108,Q2,0.42,119664.0,4508954.0,
4707,108,Q1,0.13,34247.0,4627973.0,
4707,108,Y1,,,,0.15
4707,107,Q4,0.92,247122.0,4618168.0,
4707,107,Q3,0.76,203766.0,4892950.0,
4707,107,Q2,0.48,117862.0,4443631.0,
4707,107,Q1,0.17,41412.0,4210759.0,
4707,107,Y1,,,,0.1
4707,106,Q4,0.62,152066.0,4243833.0,
4707,106,Q3,0.47,113657.0,3841720.0,
4707,106,Q2,0.33,74075.0,3705247.0,
4707,106,Q1,0.12,26521.0,3708799.0,
4707,106,Y1,,,,0.1
4711,114,Q3,0.12,7156.0,1014833.0,
4711,114,Q2,,,1008030.0,
4711,114,Q1,0.01,601.0,1038806.0,
4711,113,Q4,0.1,5814.0,1038205.0,
4711,113,Q3,0.02,981.0,1024568.0,
4711,113,Q2,0.06,3546.0,1027133.0,
4711,113,Q1,0.05,2864.0,1056979.0,
4711,113,Y1,,,,0.5
4711,112,Q4,0.3,18378.0,1054115.0,
4711,112,Q3,0.31,19246.0,1052697.0,
4711,112,Q2,0.29,17975.0,1051426.0,
4711,112,Q1,0.3,18098.0,1082077.0,
4711,112,Y1,,,,0.5
4711,111,Q4,-0.31,-19191.0,1063979.0,
4711,111,Q3,-0.15,-9368.0,1069249.0,
4711,111,Q2,0.1,6052.0,1084669.0,
4711,111,Q1,0.02,1193.0,1140866.0,
4711,111,Y1,,,,0.5
4711,110,Q4,1.27,77381.0,1139673.0,
4711,110,Q3,1.08,66041.0,1129901.0,
4711,110,Q2,0.98,60006.0,1172710.0,
4711,110,Q1,0.49,30005.0,1142709.0,
4711,110,Y1,,,,1.0
4711,109,Q4,0.91,55516.0,1112704.0,
4711,109,Q3,,,1086477.0,
4711,109,Q2,0.34,20663.0,1076811.0,
4711,109,Q1,0.25,15265.0,1108046.0,
4711,109,Y1,,,,0.8
4711,108,Q4,0.55,33722.0,1092781.0,
4711,108,Q3,0.35,21607.0,1079137.0,
4711,108,Q2,0.1,6041.0,1063571.0,
4711,108,Q1,0.02,1492.0,1089550.0,
4711,108,Y1,,,,0.6
4711,107,Q4,0.39,23538.0,1088058.0,
4711,107,Q3,0.5,30554.0,1094057.0,
4711,107,Q2,0.48,29062.0,1092565.0,
4711,107,Q1,0.3,18352.0,1155075.0,
4711,107,Y1,,,,0.5
4711,106,Q4,0.97,59049.0,1136561.0,
4711,106,Q3,0.85,51780.0,1130358.0,
4711,106,Q2,0.57,34982.0,1112788.0,
4711,106,Q1,0.43,26491.0,1189500.0,
4711,106,Y1,,,,1.2
4714,114,Q3,0.36,853013.0,8216793.0,
4714,114,Q2,,,7440061.0,
4714,114,Q1,0.34,675365.0,8136805.0,
4714,114,H1,,,,
4714,113,Q4,0.38,728384.0,6067261.0,
4714,113,Q3,0.16,270683.0,5595570.0,
4714,113,Q2,0.24,307687.0,5389324.0,
4714,113,Q1,0.59,560956.0,5279304.0,
4714,113,H1,,,,
4714,113,H2,,,,0.2
4714,112,Q4,0.14,72748.0,3930874.0,
4714,112,Q3,0.06,8659.0,3747992.0,
4714,112,Q2,0.1,36073.0,3426535.0,
4714,112,Q1,0.09,27317.0,3431970.0,
4714,112,H1,,,,
4714,112,H2,,,,
4714,111,Q4,-0.38,-157850.0,3380218.0,
4714,111,Q3,-0.31,-113952.0,3446565.0,
4714,111,Q2,-0.23,-83379.0,3524938.0,
4714,111,Q1,0.03,63927.0,3840291.0,
4714,111,H1,,,,
4714,111,H2,,,,
4714,110,Q4,0.28,159423.0,3868666.0,
4714,110,Q3,0.29,102825.0,3539106.0,
4714,110,Q2,0.0,-69.0,1417873.0,
4714,110,Q1,-0.02,-2628.0,1331041.0,
4714,110,H1,,,,
4714,110,H2,,,,0.4
4714,109,Q4,0.54,61768.0,1389360.0,
4714,109,Q3,,,1379185.0,
4714,109,Q2,0.55,57311.0,1362408.0,
4714,109,Q1,0.68,70347.0,1233789.0,
4714,109,H1,,,,
4714,109,H2,,,,0.1
4714,108,Q4,1.01,103943.0,1277564.0,
4714,108,Q3,0.74,76070.0,1227370.0,
4714,108,Q2,0.28,28379.0,1222343.0,
4714,108,Q1,0.02,2232.0,1369670.0,
4714,108,H1,,,,
4714,108,H2,,,,0.1
4714,107,Q4,0.98,88839.0,1314607.0,
4714,107,Q3,0.82,71313.0,1402899.0,
4714,107,Q2,-0.12,-10137.0,1348093.0,
4714,107,Q1,-0.06,-5530.0,1477683.0,
4714,107,Y1,,,,0.54361
4714,106,Q4,-0.1,-7851.0,1331942.0,
4714,106,Q3,-0.04,-2995.0,1313660.0,
4714,106,Q2,0.01,414.0,1236770.0,
4714,106,Q1,0.0,226.0,1198374.0,
4714,106,Y1,,,,0.48
4716,114,Q3,-0.82,-76053.0,1135956.0,
4716,114,Q2,,,1086970.0,
4716,114,Q1,-0.37,-33173.0,1195528.0,
4716,113,Q4,0.94,76689.0,1146215.0,
4716,113,Q3,1.06,87304.0,1158497.0,
4716,113,Q2,1.1,90886.0,1161807.0,
4716,113,Q1,0.47,38863.0,1085310.0,
4716,113,Y1,,,,0.2
4716,112,Q4,-0.18,-20365.0,1046443.0,
4716,112,Q3,-0.23,-23364.0,1039166.0,
4716,112,Q2,-0.12,-12856.0,1063633.0,
4716,112,Q1,0.02,-50.0,1082395.0,
4716,112,Y1,,,,
4716,111,Q4,-0.17,-13500.0,1071770.0,
4716,111,Q3,0.05,4806.0,1088553.0,
4716,111,Q2,-0.12,-7924.0,1040478.0,
4716,111,Q1,-0.13,-8576.0,1090379.0,
4716,111,Y1,,,,
4716,110,Q4,3.55,251267.0,1097959.0,
4716,110,Q3,2.68,189642.0,1008211.0,
4716,110,Q2,2.62,186553.0,1011835.0,
4716,110,Q1,3.08,220019.0,1068518.0,
4716,110,Y1,,,,0.5
4716,109,Q4,0.26,18345.0,848715.0,
4716,109,Q3,,,858517.0,
4716,109,Q2,0.05,3887.0,831668.0,
4716,109,Q1,-0.08,-5663.0,878068.0,
4716,109,Y1,,,,0.24
4716,108,Q4,0.43,31387.0,883983.0,
4716,108,Q3,0.2,14468.0,864968.0,
4716,108,Q2,-0.05,-3895.0,861028.0,
4716,108,Q1,0.08,6015.0,900792.0,
4716,108,Y1,,,,0.5
4716,107,Q4,0.37,27406.0,884427.0,
4716,107,Q3,0.26,19284.0,901390.0,
4716,107,Q2,0.15,11629.0,894883.0,
4716,107,Q1,-0.1,-7272.0,887468.0,
4716,107,Y1,,,,0.4
4716,106,Q4,0.25,18696.0,894140.0,
4716,106,Q3,0.19,14296.0,888488.0,
4716,106,Q2,0.05,3857.0,877154.0,
4716,106,Q1,0.0,-187.0,886571.0,
4716,106,Y1,,,,0.15
4721,114,Q3,2.1,157826.0,1250368.0,
4721,114,Q2,,,1178110.0,
4721,114,Q1,0.75,56134.0,1383714.0,
4721,113,Q4,3.36,251917.0,1311399.0,
4721,113,Q3,2.65,198465.0,1278603.0,
4721,113,Q2,2.24,167668.0,1217308.0,
4721,113,Q1,0.79,58896.0,1107513.0,
4721,113,Y1,,,,2.36
4721,112,Q4,-0.33,-24543.0,1121738.0,
4721,112,Q3,-0.55,-40985.0,1117989.0,
4721,112,Q2,-1.18,-88841.0,1054801.0,
4721,112,Q1,-0.84,-63099.0,1093641.0,
4721,112,Y1,,,,1.1
4721,111,Q4,5.09,381325.0,1501210.0,
4721,111,Q3,5.51,413293.0,1525891.0,
4721,111,Q2,4.29,321572.0,1427399.0,
4721,111,Q1,2.24,168293.0,1288979.0,
4721,111,Y1,,,,4.6
4721,110,Q4,4.81,360634.0,1381386.0,
4721,110,Q3,3.46,259186.0,1277514.0,
4721,110,Q2,1.88,140960.0,1274027.0,
4721,110,Q1,0.7,52739.0,1200610.0,
4721,110,Y1,,,,3.8
4721,109,Q4,1.64,123268.0,1164522.0,
4721,109,Q3,,,1121954.0,
4721,109,Q2,0.83,62026.0,1082715.0,
4721,109,Q1,0.44,33316.0,1228139.0,
4721,109,Y1,,,,1.39
4721,108,Q4,2.92,218871.0,1230904.0,
4721,108,Q3,2.24,167953.0,1188012.0,
4721,108,Q2,1.3,97139.0,1135732.0,
4721,108,Q1,0.54,40275.0,1287925.0,
4721,108,Y1,,,,2.44
4721,107,Q4,3.26,244138.0,1235837.0,
4721,107,Q3,2.81,210970.0,1196511.0,
4721,107,Q2,2.02,151254.0,1145701.0,
4721,107,Q1,0.62,46559.0,1229243.0,
4721,107,Y1,,,,2.8
4721,106,Q4,2.77,207726.0,1182393.0,
4721,106,Q3,2.24,167604.0,1133557.0,
4721,106,Q2,1.38,103325.0,1068744.0,
4721,106,Q1,0.14,10580.0,1087158.0,
4721,106,Y1,,,,2.4
4726,114,Q3,-1.91,-396178.0,1642568.0,
4726,114,Q2,,,1766814.0,
4726,114,Q1,-0.62,-129137.0,1897519.0,
4726,113,Q4,-2.27,-467125.0,2023479.0,
4726,113,Q3,-1.86,-383839.0,2096645.0,
4726,113,Q2,-1.15,-237227.0,2227873.0,
4726,113,Q1,-0.66,-135611.0,2318153.0,
4726,113,Y1,,,,
4726,112,Q4,-3.32,-682847.0,2447192.0,
4726,112,Q3,-2.58,-530352.0,2599519.0,
4726,112,Q2,-1.99,-408355.0,2715757.0,
4726,112,Q1,-1.17,-240965.0,2870273.0,
4726,112,Y1,,,,
4726,111,Q4,-2.74,-453631.0,3105575.0,
4726,111,Q3,-1.76,-271092.0,1920893.0,
4726,111,Q2,-0.64,-98118.0,1825113.0,
4726,111,Q1,0.12,18313.0,1936045.0,
4726,111,Y1,,,,
4726,110,Q4,-0.61,-89858.0,1906665.0,
4726,110,Q3,-0.23,-33949.0,1947759.0,
4726,110,Q2,0.32,45284.0,2030331.0,
4726,110,Q1,0.85,114386.0,2100086.0,
4726,110,Y1,,,,
4726,109,Q4,0.24,30948.0,1211667.0,
4726,109,Q3,,,1233777.0,
4726,109,Q2,0.45,57045.0,1236003.0,
4726,109,Q1,-0.17,-21603.0,1044536.0,
4726,109,Y1,,,,
4726,108,Q4,-1.74,-218175.0,1101953.0,
4726,108,Q3,-1.4,-175502.0,1138063.0,
4726,108,Q2,-0.67,-82454.0,1250978.0,
4726,108,Q1,-0.44,-52160.0,1239350.0,
4726,108,Y1,,,,
4726,107,Q4,-2.5,-274430.0,907015.0,
4726,107,Q3,-1.65,-181624.0,1007000.0,
4726,107,Q2,-1.14,-125824.0,1047792.0,
4726,107,Q1,-0.64,-70250.0,1106740.0,
4726,107,Y1,,,,
4726,106,Q4,-1.71,-188370.0,1143866.0,
4726,106,Q3,-0.67,-73541.0,1255987.0,
4726,106,Q2,-0.87,-95650.0,1232013.0,
4726,106,Q1,-0.66,-72757.0,1249718.0,
4726,106,Y1,,,,
4728,114,Q3,10.43,567907.0,1444427.0,
4728,114,Q2,,,1244435.0,
4728,114,Q1,4.1,223318.0,1108881.0,
4728,113,Q4,12.47,679405.0,1512838.0,
4728,113,Q3,9.74,530368.0,1367142.0,
4728,113,Q2,6.59,358759.0,1191613.0,
4728,113,Q1,3.24,176364.0,1607596.0,
4728,113,Y1,,,,11.6
4728,112,Q4,11.49,625708.0,1426046.0,
4728,112,Q3,8.39,457122.0,1264698.0,
4728,112,Q2,5.01,272691.0,1073157.0,
4728,112,Q1,2.35,128174.0,1453079.0,
4728,112,Y1,,,,11.0
4728,111,Q4,9.8,533832.0,1325277.0,
4728,111,Q3,7.51,409280.0,1200371.0,
4728,111,Q2,4.99,271965.0,1059457.0,
4728,111,Q1,2.44,132957.0,1167371.0,
4728,111,Y1,,,,9.5
4728,110,Q4,4.51,245642.0,1023577.0,
4728,110,Q3,2.74,149074.0,925497.0,
4728,110,Q2,1.97,107457.0,993326.0,
4728,110,Q1,1.16,62935.0,950168.0,
4728,110,Y1,,,,4.4
4728,109,Q4,4.37,238077.0,888838.0,
4728,109,Q3,,,805280.0,
4728,109,Q2,1.68,91336.0,730478.0,
4728,109,Q1,0.12,6635.0,728660.0,
4728,109,Y1,,,,2.0
4728,108,Q4,2.77,151127.0,727508.0,
4728,108,Q3,2.14,116705.0,694488.0,
4728,108,Q2,1.51,82065.0,663712.0,
4728,108,Q1,0.68,36794.0,690317.0,
4728,108,Y1,,,,1.5
4728,107,Q4,1.38,74657.0,648010.0,
4728,107,Q3,0.83,44763.0,615869.0,
4728,107,Q2,0.57,31040.0,606387.0,
4728,107,Q1,0.28,15315.0,591130.0,
4728,107,Y1,,,,1.2
4728,106,Q4,0.31,16535.0,572703.0,
4728,106,Q3,0.22,11656.0,566963.0,
4728,106,Q2,0.14,7570.0,561036.0,
4728,106,Q1,0.06,3383.0,553723.0,
4728,106,Y1,,,,0.3
4729,114,Q3,0.12,16412.0,1275120.0,
4729,114,Q2,,,1200008.0,
4729,114,Q1,0.11,10743.0,1359166.0,
4729,113,Q4,0.4,38284.0,1398823.0,
4729,113,Q3,0.21,21109.0,1350312.0,
4729,113,Q2,0.05,6870.0,1359888.0,
4729,113,Q1,-0.05,-2418.0,1367116.0,
4729,113,Y1,,,,0.5
4729,112,Q4,0.34,31763.0,1311461.0,
4729,112,Q3,0.53,44776.0,1418864.0,
4729,112,Q2,0.41,34629.0,1350189.0,
4729,112,Q1,0.18,16142.0,1341262.0,
4729,112,Y1,,,,0.5
4729,111,Q4,0.7,65320.0,1339128.0,
4729,111,Q3,0.64,61799.0,1315584.0,
4729,111,Q2,0.33,34240.0,1197373.0,
4729,111,Q1,0.04,3530.0,1153844.0,
4729,111,Y1,,,,0.5
4729,110,Q4,-1.26,-178866.0,1090260.0,
4729,110,Q3,-0.23,-30803.0,1227071.0,
4729,110,Q2,-0.26,-33174.0,1227968.0,
4729,110,Q1,-0.14,-15855.0,1270079.0,
4729,110,Y1,,,,
4729,109,Q4,-1.1,-126355.0,1288370.0,
4729,109,Q3,,,1370248.0,
4729,109,Q2,0.14,17558.0,1485153.0,
4729,109,Q1,0.1,9557.0,1522087.0,
4729,109,Y1,,,,
4729,108,Q4,-0.91,-83352.0,1512580.0,
4729,108,Q3,-0.63,-59773.0,1643682.0,
4729,108,Q2,-0.52,-53334.0,1689732.0,
4729,108,Q1,-0.13,-7672.0,1708289.0,
4729,108,Y1,,,,
4729,107,Q4,-0.41,-33022.0,1550736.0,
4729,107,Q3,-0.27,-28411.0,1697545.0,
4729,107,Q2,0.04,1387.0,2014459.0,
4729,107,Q1,0.01,-24.0,1969531.0,
4729,107,Y1,,,,
4729,106,Q4,3.06,454676.0,1980844.0,
4729,106,Q3,2.52,348335.0,2018795.0,
4729,106,Q2,1.57,226341.0,1905837.0,
4729,106,Q1,0.85,125825.0,1843818.0,
4729,106,Y1,,,,
4735,114,Q3,1.73,65181.0,973757.0,0.7
4735,114,Q2,,,915020.0,0.4
4735,114,Q1,0.29,10259.0,1023966.0,0.4
4735,113,Q4,1.62,57876.0,838111.0,0.8
4735,113,Q3,1.02,37061.0,858724.0,0.45
4735,113,Q2,0.47,17247.0,899928.0,
4735,113,Q1,-0.15,-5507.0,881645.0,
4735,112,Q4,1.17,42716.0,888284.0,
4735,112,Q3,1.61,58895.0,911574.0,
4735,112,Q2,1.24,45356.0,894219.0,0.5
4735,112,Q1,0.67,24563.0,927138.0,0.5
4735,111,Q4,2.75,101128.0,911177.0,0.5
4735,111,Q3,2.23,82174.0,936129.0,0.5
4735,111,Q2,1.27,46779.0,927949.0,0.5
4735,111,Q1,0.65,23980.0,976085.0,0.5
4735,110,Q4,8.65,315473.0,952035.0,1.0
4735,110,Q3,7.95,289699.0,925056.0,1.2
4735,110,Q2,6.93,252623.0,1021603.0,2.5
4735,110,Q1,4.89,178319.0,1106056.0,1.5
4735,109,Q4,14.66,520070.0,909427.0,3.0
4735,109,Q3,,,942816.0,6.0
4735,109,Q2,3.07,107842.0,718054.0,
4735,109,Q1,0.91,30063.0,711618.0,
4735,108,Q4,4.2,130946.0,525494.0,
4735,108,Q3,3.23,100672.0,449737.0,
4735,108,Q2,1.72,53493.0,402575.0,
4735,108,Q1,0.82,25552.0,447523.0,
4735,108,Y1,,,,2.7
4735,107,Q4,3.06,98821.0,422849.0,
4735,107,Q3,1.54,49757.0,407107.0,
4735,107,Q2,0.94,30382.0,387851.0,
4735,107,Q1,0.33,10853.0,462232.0,
4735,107,Y1,,,,2.302
4735,106,Q4,3.18,103185.0,445111.0,
4735,106,Q3,2.49,80951.0,443623.0,
4735,106,Q2,1.4,47556.0,410350.0,
4735,106,Q1,0.65,21900.0,449235.0,
4735,106,Y1,,,,2.14
4741,114,Q3,-0.01,-1167.0,906461.0,
4741,114,Q2,,,903340.0,
4741,114,Q1,0.1,2839.0,912817.0,
4741,113,Q4,1.99,64691.0,949390.0,
4741,113,Q3,1.4,45159.0,930602.0,
4741,113,Q2,1.13,36413.0,921053.0,
4741,113,Q1,0.64,20542.0,905584.0,
4741,113,Y1,,,,1.2
4741,112,Q4,2.02,56218.0,943738.0,
4741,112,Q3,1.4,37148.0,925424.0,
4741,112,Q2,0.94,20215.0,908497.0,
4741,112,Q1,0.54,13047.0,900881.0,
4741,112,Y1,,,,1.8
4741,111,Q4,1.68,44386.0,933347.0,
4741,111,Q3,1.33,37308.0,927105.0,
4741,111,Q2,0.72,19495.0,908279.0,
4741,111,Q1,0.49,15176.0,903962.0,
4741,111,Y1,,,,1.4
4741,110,Q4,0.9,21872.0,908800.0,
4741,110,Q3,0.69,17000.0,903945.0,
4741,110,Q2,0.34,7058.0,893477.0,
4741,110,Q1,0.17,4152.0,884846.0,
4741,110,Y1,,,,0.8
4741,109,Q4,0.91,28733.0,900932.0,
4741,109,Q3,,,881586.0,
4741,109,Q2,0.06,2410.0,875133.0,
4741,109,Q1,0.32,10792.0,918330.0,
4741,109,Y1,,,,0.6
4741,108,Q4,1.18,39691.0,910417.0,
4741,108,Q3,1.0,33466.0,904584.0,
4741,108,Q2,0.5,16955.0,888071.0,
4741,108,Q1,0.16,5555.0,940228.0,
4741,108,Y1,,,,1.2
4741,107,Q4,2.16,70274.0,934258.0,
4741,107,Q3,1.79,58850.0,913346.0,
4741,107,Q2,1.43,46895.0,901391.0,
4741,107,Q1,0.61,19971.0,972987.0,
4741,107,Y1,,,,1.94874887
4741,106,Q4,2.86,86226.0,953018.0,
4741,106,Q3,2.03,59413.0,926259.0,
4741,106,Q2,1.25,36496.0,674273.0,
4741,106,Q1,0.44,12694.0,752642.0,
4741,106,Y1,,,,3.0
4743,114,Q3,-2.11,-1026579.0,10966246.0,
4743,114,Q2,,,10925610.0,
4743,114,Q1,-0.34,-166324.0,12078993.0,
4743,113,Q4,-2.44,-1153019.0,12799894.0,
4743,113,Q3,-1.62,-780861.0,13533013.0,
4743,113,Q2,-0.56,-255481.0,13949363.0,
4743,113,Q1,-0.2,-84857.0,14238061.0,
4743,113,Y1,,,,
4743,112,Q4,-2.91,-1322568.0,14497274.0,
4743,112,Q3,-1.84,-823695.0,14654988.0,
4743,112,Q2,-1.34,-598018.0,14750806.0,
4743,112,Q1,-0.68,-269382.0,14974945.0,
4743,112,Y1,,,,
4743,111,Q4,0.93,351897.0,14880004.0,
4743,111,Q3,2.59,1002169.0,15633995.0,
4743,111,Q2,1.88,725664.0,14451581.0,
4743,111,Q1,1.01,389876.0,14269522.0,
4743,111,Y1,,,,0.1
4743,110,Q4,-1.06,-412823.0,14089324.0,
4743,110,Q3,-1.4,-539409.0,13004752.0,
4743,110,Q2,-0.94,-360060.0,13456936.0,
4743,110,Q1,0.31,117372.0,14253691.0,
4743,110,Y1,,,,
4743,109,Q4,-0.68,-251679.0,13759586.0,
4743,109,Q3,,,9362593.0,
4743,109,Q2,0.86,296086.0,8934680.0,
4743,109,Q1,-0.54,-191597.0,6225852.0,
4743,109,Y1,,,,
4743,108,Q4,-1.28,-326261.0,6458693.0,
4743,108,Q3,-0.69,-152898.0,6649602.0,
4743,108,Q2,-0.48,-98713.0,2107119.0,
4743,108,Q1,-0.16,-30379.0,2218432.0,
4743,108,Y1,,,,
4743,107,Q4,-1.2,-244941.0,2165778.0,
4743,107,Q3,-0.95,-197405.0,2170014.0,
4743,107,Q2,-0.38,-73889.0,2366173.0,
4743,107,Q1,-0.29,-56318.0,2415566.0,
4743,107,Y1,,,,
4743,106,Q4,-0.8,-155923.0,2494929.0,
4743,106,Q3,-0.57,-111939.0,2532113.0,
4743,106,Q2,-0.4,-78813.0,2541396.0,
4743,106,Q1,-0.21,-40676.0,2422569.0,
4743,106,Y1,,,,
4744,114,Q3,1.0,53282.0,1174388.0,
4744,114,Q2,,,1129428.0,
4744,114,Q1,0.29,15522.0,1159673.0,
4744,113,Q4,0.75,45225.0,1281574.0,
4744,113,Q3,-0.32,-22368.0,1250777.0,
4744,113,Q2,0.01,-2755.0,1269979.0,
4744,113,Q1,-0.14,-10236.0,1260730.0,
4744,113,Y1,,,,0.4
4744,112,Q4,0.27,19957.0,1264439.0,
4744,112,Q3,-0.28,-11299.0,1220964.0,
4744,112,Q2,-0.74,-36681.0,1182479.0,
4744,112,Q1,-1.29,-65253.0,958926.0,
4744,112,Y1,,,,0.1
4744,111,Q4,1.24,56255.0,1069001.0,
4744,111,Q3,1.47,65628.0,939372.0,
4744,111,Q2,0.67,29917.0,883893.0,
4744,111,Q1,0.01,401.0,842506.0,
4744,111,Y1,,,,1.0
4744,110,Q4,1.71,76169.0,887199.0,
4744,110,Q3,0.99,44194.0,854480.0,
4744,110,Q2,0.15,6591.0,817698.0,
4744,110,Q1,0.08,3693.0,820650.0,
4744,110,Y1,,,,1.2
4744,109,Q4,1.52,67869.0,869837.0,
4744,109,Q3,,,850717.0,
4744,109,Q2,0.51,22821.0,830381.0,
4744,109,Q1,-0.39,-17783.0,900404.0,
4744,109,Y1,,,,1.2
4744,108,Q4,2.05,93159.0,925996.0,
4744,108,Q3,1.35,61304.0,896208.0,
4744,108,Q2,0.85,38551.0,874222.0,
4744,108,Q1,0.46,20692.0,923910.0,
4744,108,Y1,,,,1.6
4744,107,Q4,2.0,85960.0,907445.0,
4744,107,Q3,1.41,58979.0,913397.0,
4744,107,Q2,1.0,40327.0,688547.0,
4744,107,Q1,0.67,27108.0,712328.0,
4744,107,Y1,,,,1.5
4744,106,Q4,0.84,33734.0,683868.0,
4744,106,Q2,0.13,5233.0,644181.0,
4744,106,Y1,,,,1.13429941
4745,114,Q3,-1.11,-123913.0,4709998.0,
4745,114,Q2,,,4498952.0,
4745,114,Q1,-0.39,-46003.0,5245892.0,
4745,113,Q4,0.01,47997.0,5194311.0,
4745,113,Q3,-0.07,21330.0,5173475.0,
4745,113,Q2,0.0,23660.0,5151195.0,
4745,113,Q1,0.07,22021.0,5166568.0,
4745,113,Y1,,,,
4745,112,Q4,0.63,138360.0,5016438.0,
4745,112,Q3,0.72,134365.0,5120247.0,
4745,112,Q2,0.49,98703.0,4942432.0,
4745,112,Q1,0.35,48130.0,5279218.0,
4745,112,Y1,,,,0.4
4745,111,Q4,1.22,235198.0,5202109.0,
4745,111,Q3,0.88,176871.0,5253473.0,
4745,111,Q2,0.68,123650.0,5111369.0,
4745,111,Q1,0.33,52792.0,5355925.0,
4745,111,Y1,,,,1.6
4745,110,Q4,1.8,215912.0,3525137.0,
4745,110,Q3,1.17,144504.0,3433277.0,
4745,110,Q2,0.88,101896.0,3495583.0,
4745,110,Q1,0.3,36464.0,3449707.0,
4745,110,Y1,,,,1.5
4745,109,Q4,1.61,208916.0,3431203.0,
4745,109,Q3,,,3410185.0,
4745,109,Q2,1.33,156206.0,3315758.0,
4745,109,Q1,0.16,27812.0,3348346.0,
4745,109,Y1,,,,1.2
4745,108,Q4,3.79,337748.0,3344722.0,
4745,108,Q3,3.37,286114.0,3332544.0,
4745,108,Q2,3.22,209214.0,3359863.0,
4745,108,Q1,0.59,38559.0,1978854.0,
4745,108,Y1,,,,1.2
4745,107,Q4,4.54,294476.0,1891744.0,
4745,107,Q3,3.65,235895.0,1938755.0,
4745,107,Q2,2.76,178333.0,1945446.0,
4745,107,Q1,0.53,30549.0,1723434.0,
4745,107,Y1,,,,0.3
4745,106,Q4,3.01,173575.0,1664393.0,
4745,106,Q3,2.16,124490.0,1625269.0,
4745,106,Q2,1.64,94653.0,1571374.0,
4745,106,Q1,0.53,30682.0,1591218.0,
4745,106,Y1,,,,0.2
4747,114,Q3,1.26,56438.0,1708251.0,
4747,114,Q2,,,1666792.0,
4747,114,Q1,0.48,21588.0,1726967.0,
4747,113,Q4,1.87,84123.0,1703906.0,
4747,113,Q3,1.43,64207.0,1683698.0,
4747,113,Q2,0.96,43013.0,1661999.0,
4747,113,Q1,0.45,20358.0,1704273.0,
4747,113,Y1,,,,1.75
4747,112,Q4,2.24,79700.0,1671949.0,
4747,112,Q3,1.9,62078.0,1594761.0,
4747,112,Q2,1.5,44893.0,907813.0,
4747,112,Q1,0.75,22373.0,897791.0,
4747,112,Y1,,,,1.49839697
4747,111,Q4,2.16,64851.0,871656.0,
4747,111,Q3,1.54,46300.0,851211.0,
4747,111,Q2,0.9,27062.0,832464.0,
4747,111,Q1,0.42,12710.0,857164.0,
4747,111,Y1,,,,2.0
4747,110,Q4,1.64,49099.0,848235.0,
4747,110,Q3,1.22,36593.0,843102.0,
4747,110,Q2,0.78,23316.0,829180.0,
4747,110,Q1,0.35,10449.0,872082.0,
4747,110,Y1,,,,1.45
4747,109,Q4,2.12,63561.0,858199.0,
4747,109,Q3,,,842700.0,
4747,109,Q2,1.2,36067.0,836869.0,
4747,109,Q1,0.61,18339.0,865333.0,
4747,109,Y1,,,,1.92
4747,108,Q4,2.15,64471.0,847966.0,
4747,108,Q3,1.43,42929.0,828999.0,
4747,108,Q2,0.98,29303.0,816604.0,
4747,108,Q1,0.49,14794.0,853258.0,
4747,108,Y1,,,,1.8
4747,107,Q4,1.91,57285.0,836526.0,
4747,107,Q3,1.31,39300.0,822247.0,
4747,107,Q2,0.92,27569.0,819298.0,
4747,107,Q1,0.44,13302.0,863982.0,
4747,107,Y1,,,,1.65
4747,106,Q4,2.0,60014.0,835434.0,
4747,106,Q3,1.51,45250.0,820630.0,
4747,106,Q2,1.0,30076.0,805456.0,
4747,106,Q1,0.52,15649.0,848064.0,
4747,106,Y1,,,,1.8
4749,114,Q3,8.49,781808.0,8898902.0,
4749,114,Q2,,,8597459.0,
4749,114,Q1,2.28,207700.0,8354758.0,
4749,113,Q4,8.5,697069.0,2934899.0,
4749,113,Q3,6.39,524004.0,2767965.0,
4749,113,Q2,4.5,368575.0,2612787.0,
4749,113,Q1,2.11,172857.0,2395330.0,
4749,113,Y1,,,,6.0
4749,112,Q4,3.91,318372.0,2440401.0,
4749,112,Q2,2.38,193723.0,2316503.0,
4749,112,Y1,,,,2.8
4749,111,Q4,5.01,403500.0,2387707.0,
4749,111,Q3,3.87,311871.0,2237185.0,
4749,111,Q2,2.06,166092.0,2090366.0,
4749,111,Y1,,,,3.0
4749,110,Q4,1.62,122346.0,1993325.0,
4749,110,Q2,0.45,33814.0,1464802.0,
4749,110,Y1,,,,1.0
4749,109,Q4,0.21,13277.0,1414208.0,
4749,108,Q4,0.09,5192.0,1126491.0,
4754,114,Q3,2.63,79624.0,525223.0,
