出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,權益─具證券性質之虛擬通貨,保留盈餘,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,權益總額,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益
114/10/28,113,2,2027,大成鋼,82139504.00,55724998.00,137864502.00,28451775.00,32460831.00,60912606.00,24342606.00,,23000709.00,,4908797.00,-4386159.00,,--,--,11641222.00,76951896.00,--,0.00,,30.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,17444721.00,65310674.00,290352000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2028,威致,5179171.00,4213382.00,9392553.00,3261653.00,1477324.00,4738977.00,3257148.00,,--,,341245.00,-40711.00,,--,--,--,4653576.00,--,--,,14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1095894.00,--,1693000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2029,盛餘,8286620.00,3058424.00,11345044.00,1336351.00,68255.00,1404606.00,3211800.00,,1557364.00,,3543.00,--,,--,--,66518.00,9940438.00,--,0.00,,30.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,5101213.00,9873920.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2030,彰源,7318025.00,4953850.00,12271875.00,3898077.00,3439140.00,7337217.00,2805260.00,,463471.00,,-37173.00,--,,--,--,--,4934658.00,--,0.00,,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1703100.00,4934658.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2031,新光鋼,17385343.00,13693007.00,31078350.00,10291465.00,6849902.00,17141367.00,3211463.00,,943445.00,,1820504.00,--,,--,--,705081.00,13936983.00,--,0.00,,41.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,7256490.00,13231902.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2032,新鋼,1112695.00,818308.00,1931003.00,84477.00,149127.00,233604.00,1305215.00,,107011.00,,385.00,--,,--,--,--,1697399.00,0.00,0.00,,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,284788.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2033,佳大,487492.00,750198.00,1237690.00,186183.00,16379.00,202562.00,806945.00,,18038.00,,95522.00,0.00,,--,--,--,1035128.00,0.00,0.00,,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,114623.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2034,允強,9993137.00,11657979.00,21651116.00,9878281.00,2547926.00,12426207.00,4702256.00,,1835038.00,,1128791.00,--,,--,--,--,9224909.00,--,0.00,,19.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1558824.00,9224909.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2038,海光,3995821.00,5614149.00,9609970.00,4111591.00,1349059.00,5460650.00,1903277.00,,384489.00,,991860.00,--,,--,--,251725.00,4149320.00,--,0.00,,20.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,617969.00,3897595.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2049,上銀,19566631.00,33252337.00,52818968.00,9012467.00,8390090.00,17402557.00,3537923.00,,7479735.00,,657905.00,--,,--,--,130509.00,35416411.00,--,0.00,,99.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,23610339.00,35285902.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2059,川湖,19102007.00,4508975.00,23610982.00,3554583.00,2086504.00,5641087.00,952971.00,,796691.00,,34926.00,0.00,,--,--,0.00,17969895.00,--,0.00,,188.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,16185307.00,17969895.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2062,橋椿,5869106.00,6191590.00,12060696.00,2899739.00,1369502.00,4269241.00,1999942.00,,1911126.00,,-88459.00,--,,--,--,1952.00,7791455.00,--,0.00,,38.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3966894.00,7789503.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2069,運錩,4473424.00,4688327.00,9161751.00,4480402.00,866352.00,5346754.00,1663868.00,,1243130.00,,-142581.00,0.00,,--,--,--,3814997.00,--,0.00,,22.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1050580.00,3814997.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2101,南港,34052464.00,12118385.00,46170849.00,20513651.00,14510936.00,35024587.00,8339349.00,,293224.00,,354066.00,--,,--,--,--,11146262.00,--,0.00,,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2159623.00,11146262.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2102,泰豐,1184703.00,12432620.00,13617323.00,858741.00,5713431.00,6572172.00,4733292.00,,164221.00,,4748144.00,-183035.00,,--,--,--,7045151.00,--,0.00,,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-2417471.00,7045151.00,13755607.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2103,台橡,19284835.00,23166225.00,42451060.00,10745832.00,9843141.00,20588973.00,8257099.00,,55977.00,,3043646.00,--,,--,--,1475325.00,21862087.00,--,0.00,,24.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,9030040.00,20386762.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2104,國際中橡,26357408.00,32756827.00,59114235.00,15166700.00,8876599.00,24043299.00,9847336.00,,9237013.00,,5276293.00,-290088.00,,--,--,1987276.00,35070936.00,--,0.00,,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,9013106.00,33083660.00,14734663.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2105,正新,59921393.00,84202615.00,144124008.00,26714131.00,31590384.00,58304515.00,32414155.00,,98372.00,,-5235540.00,--,,--,--,580143.00,85819493.00,0.00,0.00,,26.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,57962363.00,85239350.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2106,建大,25141253.00,21029704.00,46170957.00,11177632.00,14440905.00,25618537.00,9548900.00,,41.00,,-20894.00,--,,--,--,0.00,20552420.00,--,0.00,,21.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,11024373.00,20552420.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2107,厚生,11026103.00,4878239.00,15904342.00,2130861.00,261937.00,2392798.00,3035934.00,,449745.00,,1858991.00,0.00,,--,--,0.00,13511544.00,--,0.00,,44.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,8166874.00,13511544.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2108,南帝,13284279.00,4223511.00,17507790.00,1527113.00,527453.00,2054566.00,4924167.00,,28939.00,,333571.00,--,,--,--,1142417.00,15453224.00,0.00,0.00,,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,9024130.00,14310807.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2109,華豐,4511703.00,3425233.00,7936936.00,1243967.00,1637337.00,2881304.00,2793492.00,,37174.00,,14647.00,--,,--,--,1589284.00,5055632.00,0.00,0.00,,12.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,621035.00,3466348.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2114,鑫永銓,2026869.00,1539406.00,3566275.00,325809.00,347022.00,672831.00,779918.00,,258275.00,,--,--,,--,--,--,2893444.00,0.00,0.00,,37.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1855251.00,--,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2115,六暉-KY,2458629.00,2479867.00,4938496.00,963723.00,848382.00,1812105.00,1043732.00,,393999.00,,-294728.00,--,,--,--,0.00,3126391.00,0.00,0.00,,31.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1983388.00,3126391.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2201,裕隆,284797214.00,106134425.00,390931639.00,274728218.00,26006298.00,300734516.00,10700013.00,,16065031.00,,1389282.00,-376301.00,,--,--,28518546.00,90197123.00,--,0.00,,58.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,33900552.00,61678577.00,7526431.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2204,中華,16643667.00,36122055.00,52765722.00,12724968.00,1032887.00,13757855.00,5536203.00,,7454206.00,,-303989.00,--,,--,--,3680547.00,39007867.00,--,0.00,,63.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,22640900.00,35327320.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2206,三陽工業,32222285.00,33654483.00,65876768.00,24404780.00,15224354.00,39629134.00,7974896.00,,1719239.00,,-986491.00,-132816.00,,--,--,3198306.00,26247634.00,0.00,0.00,,29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,14474500.00,23049328.00,5332452.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2208,台船,15258785.00,19151216.00,34410001.00,13235556.00,10009671.00,23245227.00,12745394.00,,2757040.00,,-55386.00,--,,--,--,-23016.00,11164774.00,0.00,0.00,,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-4259258.00,11187790.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2211,長榮鋼,15269749.00,24731830.00,40001579.00,8212397.00,3131679.00,11344076.00,4170915.00,,1319674.00,,8933430.00,--,,--,--,3359846.00,28657503.00,--,0.00,,60.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,10873638.00,25297657.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2227,裕日車,10218993.00,14457903.00,24676896.00,3432563.00,2753980.00,6186543.00,3000000.00,,5988968.00,,-625770.00,--,,--,--,--,18490353.00,--,0.00,,61.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,10127155.00,18490353.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2228,劍麟,4297218.00,2122712.00,6419930.00,1405412.00,544857.00,1950269.00,757803.00,,813473.00,,-223619.00,--,,--,--,--,4469661.00,0.00,0.00,,58.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3122004.00,4469661.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2231,為升,6740772.00,4097047.00,10837819.00,3158781.00,2678229.00,5837010.00,1409176.00,,427327.00,,-15669.00,--,,--,--,1022095.00,5000809.00,--,0.00,,28.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2157880.00,3978714.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2233,宇隆,3361780.00,2447074.00,5808854.00,1436746.00,652324.00,2089070.00,602881.00,,818217.00,,-44284.00,--,,--,--,9200.00,3719784.00,--,0.00,,61.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2333770.00,3710584.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2236,百達-KY,2024638.00,568695.00,2593333.00,591341.00,367011.00,958352.00,515230.00,,652146.00,,-70206.00,--,,--,--,24438.00,1634981.00,--,0.00,,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,513373.00,1610543.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2239,英利-KY,19493985.00,18031933.00,37525918.00,15383529.00,4291163.00,19674692.00,1203466.00,,9221887.00,,-1234948.00,--,,--,--,5678307.00,17851226.00,0.00,0.00,,101.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2982514.00,12172919.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2241,艾姆勒,1190625.00,1407737.00,2598362.00,215510.00,756287.00,971797.00,1046023.00,,1091996.00,,2435.00,--,,--,--,84813.00,1626565.00,0.00,0.00,,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-598702.00,1541752.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2243,宏旭-KY,2686930.00,691820.00,3378750.00,2420084.00,217905.00,2637989.00,693736.00,,622308.00,,-14554.00,--,,--,--,--,740761.00,0.00,0.00,,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-560729.00,740761.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2247,汎德永業,14447593.00,8694178.00,23141771.00,7819554.00,2994091.00,10813645.00,807087.00,,4269075.00,,23672.00,--,,--,--,--,12328126.00,--,0.00,,152.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,7228292.00,12328126.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2248,華勝-KY,1900026.00,498779.00,2398805.00,1293369.00,27006.00,1320375.00,420000.00,,236863.00,,-16235.00,--,,--,--,--,1078430.00,--,0.00,,25.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,437802.00,1078430.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2250,IKKA-KY,2464818.00,1080779.00,3545597.00,1051872.00,697453.00,1749325.00,313454.00,,923665.00,,-106025.00,0.00,,--,--,--,1796272.00,0.00,0.00,,57.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,665178.00,1796272.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2254,巨鎧精密-創,420917.00,2114704.00,2535621.00,628438.00,720163.00,1348601.00,639077.00,,341702.00,,237183.00,--,,--,--,--,1187020.00,0.00,0.00,,18.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-30942.00,1187020.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2258,鴻華先進-創,9409396.00,11767338.00,21176734.00,1802166.00,925981.00,2728147.00,17413140.00,,6060027.00,,39.00,--,,--,--,--,18448587.00,0.00,0.00,,10.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-5024619.00,18448587.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2301,光寶科,160822684.00,31462923.00,192285607.00,98762028.00,5753580.00,104515608.00,23472500.00,,22447040.00,,-298920.00,-2726963.00,,--,--,451774.00,87769999.00,--,0.00,,37.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,44424568.00,87318225.00,47004221.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2302,麗正,939571.00,1488910.00,2428481.00,573897.00,71955.00,645852.00,1663029.00,,9.00,,-78631.00,--,,--,--,0.00,1782629.00,--,0.00,,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,198222.00,1782629.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2303,聯電,207214698.00,379747247.00,586961945.00,124973558.00,105896706.00,230870264.00,125285889.00,,14345840.00,,12438597.00,--,,--,--,312303.00,356091681.00,--,0.00,,28.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,203709052.00,355779378.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2305,全友,1510230.00,1450242.00,2960472.00,262543.00,380548.00,643091.00,2056608.00,,0.00,,268801.00,-49781.00,,--,--,68911.00,2317381.00,0.00,0.00,,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-27158.00,2248470.00,2934365.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2308,台達電,281977064.00,211851194.00,493828258.00,143877495.00,97446498.00,241323993.00,25975433.00,,54638435.00,,4352889.00,--,,--,--,45979714.00,252504265.00,0.00,0.00,,79.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,121557794.00,206524551.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2312,金寶,75081992.00,41549047.00,116631039.00,57133321.00,23491983.00,80625304.00,15028592.00,,1549242.00,,3902739.00,-230380.00,,0.00,--,13961631.00,36005735.00,0.00,0.00,,14.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1793911.00,22044104.00,19750000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2313,華通,43589497.00,37923871.00,81513368.00,25661227.00,15103692.00,40764919.00,11918206.00,,1060226.00,,799111.00,--,,--,--,--,40748449.00,0.00,0.00,,34.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,26970906.00,40748449.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2314,台揚,2739036.00,1874996.00,4614032.00,2435744.00,617406.00,3053150.00,2520283.00,,1091896.00,,-260447.00,--,,--,--,--,1560882.00,0.00,0.00,,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-1790850.00,1560882.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2316,楠梓電,5322790.00,9286695.00,14609485.00,3106841.00,2154679.00,5261520.00,1827405.00,,496059.00,,-422185.00,-93017.00,,--,--,--,9347965.00,--,0.00,,51.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,7539703.00,9347965.00,1306059.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2317,鴻海,3006214387.00,960634681.00,3966849068.00,1871443657.00,373735348.00,2245179005.00,138629906.00,,189218924.00,,-54100995.00,-15194.00,,--,--,195253234.00,1721670063.00,0.00,0.00,,110.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1252684188.00,1526416829.00,1483078.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2321,東訊,704154.00,660365.00,1364519.00,699275.00,218928.00,918203.00,302719.00,,6237.00,,35651.00,-13812.00,,--,--,246107.00,446316.00,0.00,0.00,,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,-130586.00,200209.00,139032.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2323,中環,15958349.00,11019741.00,26978090.00,3871394.00,3690845.00,7562239.00,10893483.00,,6735584.00,,88212.00,--,,--,--,341832.00,19415851.00,--,--,,17.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1356740.00,19074019.00,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2324,仁寶,394407360.00,73280748.00,467688108.00,303265272.00,24751260.00,328016532.00,44071466.00,,3485148.00,,7049432.00,-881247.00,,--,--,13040738.00,139671576.00,--,0.00,,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,72906039.00,126630838.00,50017431.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2327,國巨*,150441614.00,208121880.00,358563494.00,120909916.00,91660932.00,212570848.00,5075317.00,,42549478.00,,6926077.00,-2030720.00,,--,--,2037907.00,145992646.00,--,0.00,,343.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,91434587.00,143954739.00,3985760.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2328,廣宇,17807111.00,7093870.00,24900981.00,8742259.00,638441.00,9380700.00,5183462.00,,1503606.00,,-1138215.00,--,,--,--,1992108.00,15520281.00,0.00,0.00,,26.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,7979320.00,13528173.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2329,華泰,12049480.00,8283420.00,20332900.00,7981327.00,1212345.00,9193672.00,7404883.00,,480901.00,,-263394.00,--,,--,--,--,11139228.00,0.00,0.00,,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3516838.00,11139228.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2330,台積電,2591658093.00,3390705921.00,5982364014.00,1048915680.00,1113300129.00,2162215809.00,259336292.00,,70940676.00,,25540368.00,-3089177.00,,--,--,28745331.00,3820148205.00,--,0.00,,146.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3438674715.00,3791402874.00,3249000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2331,精英,13352558.00,11206457.00,24559015.00,10849553.00,1090451.00,11940004.00,5574030.00,,5437323.00,,240029.00,--,,--,--,10238.00,12619011.00,0.00,0.00,,22.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,1357391.00,12608773.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2332,友訊,12227566.00,4868819.00,17096385.00,4384897.00,1074053.00,5458950.00,6025165.00,,1363283.00,,-1323238.00,-82823.00,,--,--,2623042.00,11637435.00,0.00,0.00,,15.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,3032006.00,9014393.00,5434069.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2337,旺宏,29863205.00,48838792.00,78701997.00,10501530.00,22053358.00,32554888.00,18558264.00,,407176.00,,1926477.00,-159061.00,,--,--,1957.00,46147109.00,--,0.00,,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,25412296.00,46145152.00,1956619.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2338,光罩,6250582.00,15969986.00,22220568.00,10087373.00,7100773.00,17188146.00,2564465.00,,1440745.00,,15807.00,-1167369.00,,--,--,-168670.00,5032422.00,0.00,0.00,,24.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2347444.00,5201092.00,42793440.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2340,台亞,5457428.00,8541970.00,13999398.00,2241207.00,3508477.00,5749684.00,4386228.00,,1525445.00,,20484.00,-23172.00,,--,--,230126.00,8249714.00,--,0.00,,18.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,2110603.00,8019588.00,754543.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2342,茂矽,2153087.00,1267279.00,3420366.00,713519.00,316757.00,1030276.00,1574517.00,,601265.00,,-112204.00,--,,--,--,23502.00,2390090.00,0.00,0.00,,15.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,303010.00,2366588.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2344,華邦電,62269236.00,120232498.00,182501734.00,30036837.00,53317110.00,83353947.00,41800002.00,,10135875.00,,10943615.00,--,,--,--,7533993.00,99147787.00,--,0.00,,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,28734302.00,91613794.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2345,智邦,56141715.00,11478193.00,67619908.00,38221278.00,2535635.00,40756913.00,5605784.00,,897466.00,,1984777.00,-50999.00,,--,--,--,26862995.00,--,0.00,,48.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,18425967.00,26862995.00,2209867.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,113,2,2347,聯強,183341069.00,35583697.00,218924766.00,120268441.00,22689396.00,142957837.00,16679470.00,,13532893.00,,-5260611.00,--,,--,--,2509108.00,75966929.00,0.00,0.00,,44.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,48506069.00,73457821.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
