出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益－具證券性質之虛擬通貨,資本公積,保留盈餘（或累積虧損）,其他權益,庫藏股票,歸屬於母公司業主權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,保留盈餘,歸屬於母公司業主之權益合計,權益總額,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,權益─具證券性質之虛擬通貨,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益,<html>
114/10/28,110,1,2461,光群雷,5953177.00,2457988.00,8411165.00,2534902.00,1898503.00,4433405.00,1593246.00,,623882.00,,-348912.00,-118736.00,,--,--,1461094.00,3977760.00,--,0.00,,16.75,767186.00,2516666.00,,9095000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2462,良得電,3332174.00,1708775.00,5040949.00,2202758.00,287746.00,2490504.00,1419346.00,,271898.00,,-183971.00,0.00,,--,--,--,2550445.00,0.00,0.00,,17.97,1043172.00,2550445.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2464,盟立,7213069.00,3211967.00,10425036.00,4592759.00,1595625.00,6188384.00,1955312.00,,253729.00,,-164725.00,--,,--,--,10105.00,4236652.00,0.00,0.00,,21.62,2182231.00,4226547.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2465,麗臺,1972540.00,279569.00,2252109.00,1791099.00,79094.00,1870193.00,535873.00,,473.00,,-12541.00,--,,--,--,-819.00,381916.00,0.00,0.00,,7.14,-141070.00,382735.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2466,冠西電,1781819.00,2146910.00,3928729.00,900104.00,1434603.00,2334707.00,1563342.00,,272535.00,,-233348.00,--,,--,--,--,1594022.00,0.00,0.00,,10.20,-8507.00,1594022.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2467,志聖,5363843.00,2022169.00,7386012.00,3714415.00,798440.00,4512855.00,1492055.00,,232800.00,,-103783.00,--,,--,--,187735.00,2873157.00,0.00,0.00,,18.00,1064350.00,2685422.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2468,華經,1421753.00,458655.00,1880408.00,728737.00,5948.00,734685.00,699612.00,,62361.00,,-7200.00,--,,--,--,--,1145723.00,--,0.00,,16.38,390950.00,1145723.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2471,資通,1115540.00,173683.00,1289223.00,351302.00,151891.00,503193.00,472539.00,,142965.00,,-5884.00,--,,--,--,3726.00,786030.00,0.00,0.00,,16.56,172684.00,782304.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2472,立隆電,6475733.00,5094490.00,11570223.00,2622614.00,818467.00,3441081.00,1594201.00,,1832355.00,,-316760.00,-343.00,,--,--,2627516.00,8129142.00,0.00,0.00,,35.90,2392173.00,5501626.00,,10000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2474,可成,198277851.00,52594125.00,250871976.00,83771332.00,6553711.00,90325043.00,7616181.00,,20008824.00,,-14441564.00,0.00,,--,--,105427.00,160546933.00,--,0.00,,210.66,147258065.00,160441506.00,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2476,鉅祥,6719828.00,1787268.00,8507096.00,2274086.00,794680.00,3068766.00,1849683.00,,433908.00,,-198324.00,--,,--,--,629870.00,5438330.00,0.00,0.00,,26.00,2723193.00,4808460.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2477,美隆電,6992322.00,2299207.00,9291529.00,1799980.00,2720858.00,4520838.00,1982165.00,,4329.00,,-261179.00,--,,--,--,280954.00,4770691.00,--,0.00,,22.65,2764422.00,4489737.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2478,大毅,5974289.00,3549528.00,9523817.00,2783479.00,620869.00,3404348.00,1447376.00,,1624241.00,,-428919.00,-54007.00,,--,--,89942.00,6119469.00,0.00,0.00,,42.12,3440836.00,6029527.00,,1602000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2480,敦陽科,4869106.00,825272.00,5694378.00,3070432.00,105812.00,3176244.00,1063603.00,,166514.00,,30324.00,0.00,,--,--,0.00,2518134.00,0.00,0.00,,23.68,1257693.00,2518134.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2481,強茂,10146085.00,9949168.00,20095253.00,6441563.00,6614956.00,13056519.00,3328149.00,,2226485.00,,-411175.00,-16507.00,,--,--,146157.00,7038734.00,--,0.00,,20.75,1765625.00,6892577.00,,700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2482,連宇,712674.00,432703.00,1145377.00,326278.00,115892.00,442170.00,620725.00,,80744.00,,-6460.00,--,,--,--,9.00,703207.00,--,0.00,,11.33,8189.00,703198.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2483,百容,1710753.00,2274699.00,3985452.00,1110994.00,526669.00,1637663.00,1090938.00,,296810.00,,70790.00,0.00,,--,--,16981.00,2347789.00,--,0.00,,21.37,872270.00,2330808.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2484,希華,2287134.00,2777390.00,5064524.00,722063.00,908957.00,1631020.00,1594210.00,,888466.00,,335200.00,--,,--,--,7147.00,3433504.00,--,0.00,,21.49,608481.00,3426357.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2485,兆赫,5564953.00,3160528.00,8725481.00,1912204.00,211263.00,2123467.00,3176890.00,,510869.00,,-152806.00,--,,--,--,216503.00,6602014.00,--,0.00,,20.10,2850558.00,6385511.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2486,一詮,3563049.00,2492910.00,6055959.00,2644699.00,437911.00,3082610.00,2019586.00,,1156598.00,,-189475.00,0.00,,--,--,59986.00,2973349.00,0.00,0.00,,14.43,-73346.00,2913363.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2488,漢平,2561744.00,742097.00,3303841.00,901061.00,294757.00,1195818.00,799994.00,,33719.00,,-93518.00,--,,--,--,22790.00,2108023.00,0.00,0.00,,26.07,1345038.00,2085233.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2489,瑞軒,20405075.00,4922023.00,25327098.00,6194471.00,1727392.00,7921863.00,8093620.00,,2293633.00,,-260934.00,--,,--,--,190632.00,17405235.00,0.00,0.00,,21.27,7088284.00,17214603.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2491,吉祥全,2194229.00,85995.00,2280224.00,157911.00,20894.00,178805.00,820080.00,,61996.00,,-2419.00,--,,--,--,885191.00,2101419.00,0.00,0.00,,14.83,336571.00,1216228.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2492,華新科,37648695.00,47515470.00,85164165.00,19829838.00,16726112.00,36555950.00,4858043.00,,6041161.00,,1858185.00,-113254.00,,--,--,7314060.00,48608215.00,--,0.00,,85.08,28650020.00,41294155.00,,450000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2493,揚博,3084397.00,694665.00,3779062.00,1466477.00,155290.00,1621767.00,1144373.00,,322023.00,,25434.00,--,,--,--,--,2157295.00,0.00,0.00,,18.85,665465.00,2157295.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2495,普安,4522379.00,684346.00,5206725.00,1125097.00,82866.00,1207963.00,2735515.00,,88802.00,,5829.00,0.00,,--,--,0.00,3998762.00,0.00,0.00,,14.62,1168616.00,3998762.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2496,卓越,187366.00,1062130.00,1249496.00,317502.00,109805.00,427307.00,191854.00,,341190.00,,-2506.00,-38317.00,,--,--,3622.00,822189.00,--,0.00,,43.69,326346.00,818567.00,,449000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2497,怡利電,1418733.00,1291671.00,2710404.00,953909.00,420797.00,1374706.00,1187985.00,,216787.00,,-43899.00,--,,--,--,--,1335698.00,--,0.00,,11.24,-25175.00,1335698.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2498,宏達電,27126566.00,17225251.00,44351817.00,13512996.00,1832227.00,15345223.00,8186444.00,,15799390.00,,-5238948.00,--,,--,--,43465.00,29006594.00,--,0.00,,35.38,10216243.00,28963129.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2501,國建,35567063.00,22356190.00,57923253.00,21844281.00,10372114.00,32216395.00,11595611.00,,39391.00,,485578.00,--,,--,--,950803.00,25706858.00,--,0.00,,21.35,12635475.00,24756055.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2504,國產,12700387.00,22429504.00,35129891.00,6945445.00,6207818.00,13153263.00,11800000.00,,1178547.00,,-12111.00,-4789.00,,--,--,1160836.00,21976628.00,--,0.00,,17.69,7854145.00,20815792.00,,3116108.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2505,國揚,15093845.00,2234012.00,17327857.00,7710191.00,63178.00,7773369.00,3800000.00,,627683.00,,299616.00,--,,--,--,33926.00,9554488.00,0.00,0.00,,25.05,4793263.00,9520562.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2506,太設,8162007.00,6127459.00,14289466.00,4316421.00,1190023.00,5506444.00,3870000.00,,371732.00,,802075.00,-193207.00,,--,--,1822413.00,8783022.00,--,0.00,,19.25,2110009.00,6960609.00,,25443994.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2509,全坤建,5133633.00,2649410.00,7783043.00,1744894.00,1108518.00,2853412.00,2245505.00,,647978.00,,-178212.00,--,,--,--,313721.00,4929631.00,0.00,0.00,,20.56,1900639.00,4615910.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2511,太子,22982175.00,27565673.00,50547848.00,5902580.00,19077648.00,24980228.00,16233261.00,,2260513.00,,1569967.00,-1003.00,,--,--,205410.00,25567620.00,0.00,0.00,,15.63,5299472.00,25362210.00,,655424.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2514,龍邦,16548318.00,7992370.00,24540688.00,9223763.00,5430083.00,14653846.00,3947293.00,,146633.00,,-69236.00,-681835.00,,--,--,279591.00,9886842.00,0.00,0.00,,26.83,6264396.00,9607251.00,,36608592.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2515,中工,33291700.00,8243563.00,41535263.00,18419841.00,2672823.00,21092664.00,15308998.00,,73871.00,,-520228.00,0.00,,0.00,--,104718.00,20442599.00,0.00,0.00,,13.28,5475240.00,20337881.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2516,新建,4151659.00,1683154.00,5834813.00,4016503.00,47905.00,4064408.00,2262785.00,,13156.00,,-68317.00,0.00,,--,--,0.00,1770405.00,0.00,0.00,,7.82,-437219.00,1770405.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2520,冠德,48249967.00,10883675.00,59133642.00,31490396.00,9632632.00,41123028.00,5037910.00,,1396097.00,,-26954.00,-71196.00,,--,--,2236015.00,18010614.00,--,0.00,,31.99,9438742.00,15774599.00,,10625450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2524,京城,30942709.00,1088763.00,32031472.00,10130751.00,6863707.00,16994458.00,3711931.00,,0.00,,0.00,0.00,,--,--,--,15037014.00,0.00,0.00,,40.51,11325083.00,15037014.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2527,宏璟,8118885.00,10125859.00,18244744.00,6526763.00,2043016.00,8569779.00,2703060.00,,312561.00,,3730681.00,-455812.00,,--,--,357973.00,9674965.00,0.00,0.00,,35.59,3026502.00,9316992.00,,8547695.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2528,皇普,14556212.00,90412.00,14646624.00,5321855.00,5492169.00,10814024.00,3299974.00,,921765.00,,0.00,--,,--,--,--,3832600.00,--,0.00,,11.61,-389139.00,--,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2530,華建,9769589.00,428563.00,10198152.00,3807676.00,10277.00,3817953.00,5207525.00,,658613.00,,2045.00,--,,--,--,251412.00,6380199.00,0.00,0.00,,11.77,260604.00,6128787.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2534,宏盛,23026560.00,10275494.00,33302054.00,15299826.00,4791186.00,20091012.00,4742280.00,,2334866.00,,39111.00,-45822.00,,--,--,--,13211042.00,--,0.00,,27.93,6140607.00,13211042.00,,1227150.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2535,達欣工,17798338.00,1555952.00,19354290.00,10627340.00,907779.00,11535119.00,3370377.00,,2265760.00,,-107279.00,-151331.00,,--,--,234047.00,7819171.00,--,0.00,,23.45,2207597.00,7585124.00,,13627785.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2536,宏普,20282823.00,3220152.00,23502975.00,11246857.00,9396.00,11256253.00,3328087.00,,2042348.00,,0.00,--,,--,--,27786.00,12246722.00,--,0.00,,36.71,6848501.00,12218936.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2537,聯上發,12183555.00,503322.00,12686877.00,7672598.00,1019203.00,8691801.00,3005579.00,,564732.00,,0.00,--,,--,--,--,3995076.00,--,0.00,,13.29,424765.00,--,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2538,基泰,15679460.00,5153596.00,20833056.00,11094457.00,3038282.00,14132739.00,4384488.00,,58479.00,,-19609.00,--,,--,--,399060.00,6700317.00,--,0.00,,14.37,1877899.00,6301257.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2539,櫻花建,19959225.00,110016.00,20069241.00,8686713.00,3637675.00,12324388.00,5596090.00,,179656.00,,0.00,0.00,,--,--,--,7744853.00,0.00,691728.00,,13.84,1969107.00,--,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2540,愛山林,13323978.00,2650105.00,15974083.00,8370897.00,2055869.00,10426766.00,1466000.00,,2076211.00,,--,--,,--,--,0.00,5547317.00,--,0.00,,37.84,2005106.00,5547317.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2542,興富發,166493778.00,18617864.00,185111642.00,115040932.00,33733026.00,148773958.00,12909636.00,,758984.00,,498635.00,-86568.00,,0.00,--,3893115.00,36337684.00,--,0.00,,25.72,18363882.00,32444569.00,,29317240.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2543,皇昌,5579818.00,2258100.00,7837918.00,4933147.00,723983.00,5657130.00,2419837.00,,37087.00,,0.00,-44386.00,,--,--,172981.00,2180788.00,--,0.00,,8.45,-404731.00,2007807.00,,4500000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2545,皇翔,26156165.00,16439219.00,42595384.00,18763694.00,12182434.00,30946128.00,3277348.00,,17130.00,,--,--,,--,--,--,11649256.00,0.00,0.00,,35.54,8354778.00,11649256.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2546,根基,8233253.00,741062.00,8974315.00,5564595.00,159758.00,5724353.00,1060357.00,,518294.00,,208356.00,0.00,,--,--,188.00,3249962.00,0.00,0.00,,30.65,1462767.00,3249774.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2547,日勝生,13599494.00,42410722.00,56010216.00,11470491.00,32293667.00,43764158.00,9000946.00,,1307843.00,,129.00,0.00,,--,--,547020.00,12246058.00,--,0.00,,13.00,1390120.00,11699038.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2548,華固,32925443.00,4113344.00,37038787.00,16793991.00,4467035.00,21261026.00,2768127.00,,75875.00,,6081.00,-850.00,,--,--,133331.00,15777761.00,0.00,0.00,,56.55,12795197.00,15644430.00,,174354.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2597,潤弘,6816585.00,6670619.00,13487204.00,5183380.00,1956826.00,7140206.00,1350000.00,,757693.00,,659335.00,--,,--,--,1477992.00,6346998.00,0.00,0.00,,36.07,2101978.00,4869006.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2601,益航,6979170.00,27717815.00,34696985.00,9948055.00,12074052.00,22022107.00,7459680.00,,1914015.00,,-787376.00,-94491.00,,--,--,3633808.00,12674878.00,0.00,0.00,,12.28,549242.00,9041070.00,,10000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2603,長榮,123425089.00,267643922.00,391069011.00,84890926.00,156340683.00,241231609.00,52709360.00,,15132876.00,,413559.00,--,,--,--,12049087.00,149837402.00,0.00,0.00,,26.39,69532520.00,137788315.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2605,新興,5606005.00,15334376.00,20940381.00,2368033.00,3122235.00,5490268.00,5853533.00,,243203.00,,-2180833.00,--,,--,--,1163749.00,15450113.00,0.00,0.00,,24.41,10370461.00,14286364.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2606,裕民,23558114.00,37607858.00,61165972.00,19124491.00,18366042.00,37490533.00,8450557.00,,115164.00,,-865852.00,--,,--,--,0.00,23675439.00,0.00,0.00,,28.02,15975570.00,23675439.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2607,榮運,7170968.00,28727754.00,35898722.00,2448937.00,9467445.00,11916382.00,10671411.00,,4267758.00,,1344297.00,--,,--,--,0.00,23982340.00,0.00,0.00,,22.47,7698874.00,23982340.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2608,嘉里大榮,3701420.00,18424380.00,22125800.00,3417542.00,7564419.00,10981961.00,4670005.00,,2308.00,,-45548.00,--,,--,--,570171.00,11143839.00,--,0.00,,22.64,5946903.00,10573668.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2609,陽明,62162532.00,146691581.00,208854113.00,58123563.00,88280716.00,146404279.00,33321043.00,,403657.00,,1925227.00,--,,--,--,621937.00,62449834.00,--,0.00,,18.56,26177970.00,61827897.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2610,華航,48704072.00,221815699.00,270519771.00,52393035.00,158822640.00,211215675.00,54209926.00,,1187345.00,,2352322.00,-30875.00,,--,--,2955335.00,59304096.00,--,0.00,,10.40,-1369957.00,56348761.00,,2074628.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2611,志信,2125746.00,2236511.00,4362257.00,873782.00,536735.00,1410517.00,1718202.00,,20832.00,,283825.00,0.00,,--,--,213604.00,2951740.00,--,0.00,,15.94,715277.00,2738136.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,110,1,2612,中航,4573454.00,13885813.00,18459267.00,2354125.00,6070214.00,8424339.00,1974846.00,,53411.00,,-810159.00,0.00,,--,--,0.00,10034928.00,0.00,0.00,,50.81,8816830.00,10034928.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
