出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,權益－具證券性質之虛擬通貨,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,租賃負債,遞延所得稅負債,其他負債,負債總額,權益總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,避險之衍生金融負債,應付商業本票－淨額,應付債券,其他借款,歸屬於母公司業主之權益,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,其他資產,分離帳戶保險商品資產,短期債務,本期所得稅負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,分離帳戶保險商品負債
114/10/28,111,4,6799,來頡,1430900.00,82171.00,1513071.00,243529.00,0.00,243529.00,412161.00,--,494954.00,496509.00,753.00,-134835.00,1269542.00,--,--,--,1269542.00,--,0.00,1276000.00,31.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6805,富世達,5272135.00,431435.00,5703570.00,2700795.00,616833.00,3317628.00,604539.00,--,676954.00,1111148.00,-6699.00,--,2385942.00,--,--,--,2385942.00,--,0.00,0.00,39.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6806,森崴能源,13319560.00,4897758.00,18217318.00,6090718.00,1550105.00,7640823.00,2161500.00,--,7850282.00,358890.00,-16978.00,--,10353694.00,--,--,222801.00,10576495.00,--,0.00,0.00,47.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6807,峰源-KY,1835471.00,1192986.00,3028457.00,1014041.00,36357.00,1050398.00,540000.00,--,1001612.00,359987.00,76460.00,--,1978059.00,--,--,--,1978059.00,0.00,0.00,0.00,36.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6830,汎銓,1820193.00,2009169.00,3829362.00,483211.00,772430.00,1255641.00,467812.00,--,1385494.00,726086.00,-5671.00,--,2573721.00,--,--,--,2573721.00,--,0.00,0.00,55.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6834,天二科技,1087664.00,1066434.00,2154098.00,511776.00,31733.00,543509.00,884711.00,--,455675.00,254688.00,15515.00,--,1610589.00,--,--,--,1610589.00,--,0.00,0.00,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6835,圓裕,2415425.00,366100.00,2781525.00,1216124.00,27115.00,1243239.00,661723.00,--,410368.00,515724.00,-49529.00,--,1538286.00,0.00,--,--,1538286.00,--,0.00,0.00,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6838,台新藥,456314.00,421593.00,877907.00,69568.00,340941.00,410509.00,1136421.00,--,978515.00,-1629967.00,-18137.00,--,466832.00,--,--,566.00,467398.00,--,0.00,0.00,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6854,錼創科技-KY創,2144822.00,792505.00,2937327.00,447955.00,41752.00,489707.00,1071786.00,--,6431139.00,-5249958.00,194653.00,0.00,2447620.00,--,--,--,2447620.00,0.00,0.00,0.00,22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6861,睿生光電,1730167.00,269774.00,1999941.00,1091160.00,92159.00,1183319.00,357865.00,--,77070.00,396026.00,-14339.00,--,816622.00,--,--,--,816622.00,--,3450.00,0.00,22.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6862,三集瑞-KY,1119385.00,753954.00,1873339.00,634920.00,103011.00,737931.00,420000.00,--,110000.00,604146.00,1262.00,--,1135408.00,--,--,--,1135408.00,--,0.00,0.00,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6863,永道-KY,1630886.00,2902731.00,4533617.00,473556.00,51942.00,525498.00,660600.00,--,3168965.00,302084.00,-124319.00,--,4007330.00,--,--,789.00,4008119.00,--,0.00,0.00,60.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6869,雲豹能源,5414578.00,2792273.00,8206851.00,4238748.00,1109082.00,5347830.00,1127091.00,--,644399.00,892280.00,--,--,2663770.00,--,--,195251.00,2859021.00,0.00,0.00,0.00,23.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6873,泓德能源,4388503.00,1712364.00,6100867.00,2438414.00,267747.00,2706161.00,850000.00,--,1745474.00,758482.00,--,--,3353956.00,--,--,40750.00,3394706.00,0.00,0.00,0.00,39.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6885,全福生技,848990.00,91000.00,939990.00,22484.00,2814.00,25298.00,932540.00,--,749962.00,-771194.00,3384.00,--,--,--,--,--,914692.00,0.00,0.00,0.00,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6887,寶綠特-KY,2595522.00,845101.00,3440623.00,1748805.00,16722.00,1765527.00,651995.00,--,704250.00,291319.00,27532.00,--,1675096.00,--,--,--,1675096.00,0.00,0.00,0.00,25.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6890,來億-KY,13715374.00,11758346.00,25473720.00,5901705.00,987213.00,6888918.00,2200000.00,--,12661753.00,2621990.00,82209.00,--,17565952.00,--,--,1018850.00,18584802.00,--,0.00,0.00,79.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6901,鑽石投資,10740573.00,453848.00,11194421.00,144061.00,0.00,144061.00,6350000.00,--,12750.00,4687610.00,--,--,--,--,--,--,11050360.00,--,0.00,0.00,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6902,GOGOLOOK,358413.00,45817.00,404230.00,160311.00,8392.00,168703.00,308988.00,--,21397.00,-94999.00,141.00,--,235527.00,--,--,--,235527.00,0.00,0.00,0.00,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6906,現觀科,570644.00,138101.00,708745.00,167000.00,26054.00,193054.00,305424.00,--,78102.00,129772.00,2393.00,--,515691.00,--,--,--,515691.00,0.00,0.00,0.00,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6909,創控,710306.00,125051.00,835357.00,141156.00,6026.00,147182.00,558753.00,--,49142.00,80280.00,--,--,--,--,--,--,688175.00,0.00,0.00,0.00,12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6914,阜爾運通,933968.00,5034104.00,5968072.00,1770743.00,2300223.00,4070966.00,602320.00,--,679975.00,615427.00,-616.00,--,1897106.00,--,--,--,1897106.00,--,0.00,0.00,31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6916,華凌,1604755.00,753023.00,2357778.00,1246774.00,155960.00,1402734.00,525000.00,--,66078.00,366307.00,-4444.00,--,952941.00,--,--,2103.00,955044.00,--,0.00,0.00,18.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6918,愛派司,708776.00,465737.00,1174513.00,173629.00,123079.00,296708.00,304710.00,--,360006.00,209468.00,3621.00,--,877805.00,--,--,0.00,877805.00,0.00,0.00,0.00,28.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6919,康霈*,1132026.00,101055.00,1233081.00,48363.00,20458.00,68821.00,615549.00,--,834457.00,-286155.00,488.00,-79.00,1164260.00,--,--,--,1164260.00,0.00,0.00,13000.00,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6923,中台,401163.00,3106299.00,3507462.00,357297.00,1565243.00,1922540.00,811244.00,--,464061.00,312610.00,-3934.00,--,1583981.00,--,--,941.00,1584922.00,--,0.00,0.00,19.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6924,榮惠-KY創,582627.00,70003.00,652630.00,364783.00,20280.00,385063.00,175500.00,--,--,97117.00,-5050.00,--,267567.00,--,--,--,267567.00,0.00,0.00,0.00,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6928,攸泰科技,1980190.00,160112.00,2140302.00,941154.00,52686.00,993840.00,750000.00,--,307778.00,87192.00,1492.00,--,1146462.00,--,--,--,1146462.00,0.00,0.00,0.00,15.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6931,青松健康,402216.00,1141443.00,1543659.00,176246.00,771303.00,947549.00,532000.00,--,231.00,29294.00,63.00,--,561588.00,--,--,34522.00,596110.00,0.00,0.00,0.00,10.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6933,AMAX-KY,2112693.00,145278.00,2257971.00,1029690.00,22677.00,1052367.00,361758.00,--,801656.00,59889.00,-17699.00,--,1205604.00,--,--,--,1205604.00,0.00,0.00,0.00,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6936,永鴻生技,716742.00,756308.00,1473050.00,411241.00,12001.00,423242.00,662120.00,--,30953.00,356735.00,--,--,--,--,--,--,1049808.00,0.00,0.00,0.00,15.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6937,天虹,2130778.00,839868.00,2970646.00,817605.00,303546.00,1121151.00,606773.00,--,668132.00,556661.00,17929.00,--,1849495.00,0.00,--,0.00,1849495.00,0.00,0.00,0.00,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6944,兆聯實業,7143793.00,1394160.00,8537953.00,5561323.00,552914.00,6114237.00,608803.00,--,918971.00,894611.00,1331.00,--,2423716.00,--,--,--,2423716.00,0.00,0.00,0.00,39.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6949,沛爾生醫-創,725389.00,319006.00,1044395.00,57235.00,172558.00,229793.00,445777.00,--,774250.00,-419090.00,--,--,800937.00,--,--,13665.00,814602.00,0.00,213.00,0.00,18.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6951,青新-創,496592.00,554884.00,1051476.00,363597.00,90646.00,454243.00,400000.00,--,84669.00,102576.00,--,--,587245.00,0.00,--,9988.00,597233.00,0.00,0.00,0.00,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6952,大武山,451243.00,1530992.00,1982235.00,311383.00,601182.00,912565.00,550000.00,--,50000.00,459367.00,0.00,--,1059367.00,--,--,10303.00,1069670.00,--,0.00,0.00,19.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6955,邦睿生技-創,240774.00,39256.00,280030.00,24153.00,3077.00,27230.00,170860.00,--,80511.00,1689.00,-260.00,--,252800.00,--,--,--,252800.00,0.00,0.00,0.00,14.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6957,裕慶-KY,2090258.00,689430.00,2779688.00,1278004.00,305737.00,1583741.00,437150.00,--,200730.00,553941.00,4126.00,--,1195947.00,--,--,--,1195947.00,0.00,0.00,0.00,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6958,日盛台駿,57342547.00,18840959.00,76183506.00,50579131.00,16066418.00,66645549.00,3511931.00,--,4714915.00,1245218.00,65893.00,--,9537957.00,--,--,0.00,9537957.00,--,0.00,0.00,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6962,奕力-KY,18894637.00,10105925.00,29000562.00,13130999.00,3076419.00,16207418.00,3758240.00,--,1759775.00,7533965.00,-258836.00,--,12793144.00,--,--,--,12793144.00,0.00,0.00,0.00,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6965,中傑-KY,11478168.00,4656669.00,16134837.00,7166126.00,720065.00,7886191.00,1400000.00,--,2677907.00,4179787.00,-177410.00,--,8080284.00,--,--,168362.00,8248646.00,--,0.00,0.00,57.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6969,成信實業*-創,220277.00,394964.00,615241.00,142264.00,225670.00,367934.00,302260.00,--,--,-54953.00,--,--,247307.00,--,--,--,247307.00,0.00,0.00,0.00,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,6994,富威電力,385307.00,1760127.00,2145434.00,123450.00,1141302.00,1264752.00,600000.00,--,252813.00,27869.00,0.00,--,--,--,--,--,880682.00,--,0.00,0.00,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7610,聯友金屬-創,485248.00,709210.00,1194458.00,344570.00,402633.00,747203.00,207462.00,--,142934.00,96859.00,--,--,447255.00,--,--,--,447255.00,0.00,0.00,0.00,21.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7631,聚賢研發-創,694672.00,36760.00,731432.00,365204.00,18161.00,383365.00,155000.00,--,5566.00,196705.00,-9204.00,--,348067.00,--,--,--,348067.00,--,0.00,0.00,22.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7705,三商餐飲,618737.00,2493360.00,3112097.00,1395635.00,686738.00,2082373.00,604193.00,--,149758.00,369603.00,-94258.00,--,1029296.00,--,--,428.00,1029724.00,0.00,0.00,0.00,17.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7721,微程式,391018.00,112193.00,503211.00,151892.00,14718.00,166610.00,330578.00,--,90154.00,-81015.00,-3116.00,--,336601.00,--,--,--,336601.00,0.00,0.00,0.00,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7722,LINEPAY,10494808.00,369600.00,10864408.00,5941605.00,38754.00,5980359.00,547065.00,--,4593411.00,-256427.00,--,--,--,--,--,--,4884049.00,--,0.00,0.00,89.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7732,金興精密,901472.00,924893.00,1826365.00,541362.00,19893.00,561255.00,511860.00,--,531028.00,273921.00,-51699.00,--,1265110.00,0.00,--,--,1265110.00,--,0.00,0.00,24.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7736,虎山,2293579.00,997224.00,3290803.00,1053156.00,109353.00,1162509.00,600000.00,--,0.00,1526765.00,1529.00,0.00,2128294.00,0.00,--,0.00,2128294.00,--,0.00,0.00,35.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7765,中華資安,977396.00,232049.00,1209445.00,535018.00,39872.00,574890.00,347627.00,--,46183.00,240745.00,--,--,--,--,--,--,634555.00,--,1009000.00,0.00,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,7788,松川精密,5299569.00,3746234.00,9045803.00,3787798.00,2550333.00,6338131.00,560760.00,--,1530967.00,630318.00,-12696.00,--,2709349.00,0.00,--,-1677.00,2707672.00,0.00,0.00,0.00,48.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8011,台通,1394852.00,5045082.00,6439934.00,706723.00,2354420.00,3061143.00,1509219.00,--,1314824.00,-185757.00,-2993.00,--,2635293.00,--,--,743498.00,3378791.00,--,0.00,0.00,17.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8016,矽創,14945438.00,5010901.00,19956339.00,4696956.00,493511.00,5190467.00,1201369.00,--,1690740.00,8868615.00,-281762.00,-56009.00,11422953.00,--,--,3342919.00,14765872.00,--,0.00,606000.00,95.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8021,尖點,4917622.00,2435828.00,7353450.00,1324795.00,719597.00,2044392.00,1421805.00,--,1227638.00,2368691.00,-305480.00,--,4712654.00,--,--,596404.00,5309058.00,--,0.00,0.00,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8028,昇陽半導體,2051142.00,6547812.00,8598954.00,1254390.00,4353256.00,5607646.00,1526280.00,--,744225.00,720803.00,--,--,2991308.00,--,--,0.00,2991308.00,0.00,0.00,0.00,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8033,雷虎,1076833.00,608327.00,1685160.00,554861.00,125708.00,680569.00,1326298.00,--,108257.00,-581920.00,1485.00,--,854120.00,--,--,150471.00,1004591.00,--,0.00,0.00,6.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8039,台虹,7913120.00,4934407.00,12847527.00,2069208.00,2726244.00,4795452.00,2091197.00,--,1140566.00,4986445.00,-310176.00,--,7908032.00,--,--,144043.00,8052075.00,--,0.00,0.00,37.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8045,達運光電,1211891.00,649045.00,1860936.00,314220.00,426080.00,740300.00,815208.00,--,124394.00,201080.00,-19682.00,--,1121000.00,--,--,-364.00,1120636.00,0.00,0.00,0.00,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8046,南電,41310375.00,40440102.00,81750477.00,13688530.00,14339380.00,28027910.00,6461655.00,--,18125608.00,29896951.00,-761647.00,--,53722567.00,--,--,--,53722567.00,0.00,0.00,0.00,83.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8070,長華*,15826129.00,17295137.00,33121266.00,9299580.00,7434740.00,16734320.00,689419.00,--,5316428.00,4847665.00,1108567.00,-380400.00,11581679.00,--,--,4805267.00,16386946.00,--,0.00,10998925.00,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8072,陞泰,1709693.00,824300.00,2533993.00,137245.00,31549.00,168794.00,800000.00,--,17722.00,1451795.00,-9015.00,--,2260502.00,--,--,104697.00,2365199.00,--,0.00,0.00,28.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8081,致新,6815851.00,2316507.00,9132358.00,1717743.00,175680.00,1893423.00,861721.00,--,1187722.00,4515060.00,9880.00,-47131.00,6527252.00,--,--,711683.00,7238935.00,0.00,0.00,443433.00,76.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8101,華冠,254743.00,526316.00,781059.00,377973.00,103619.00,481592.00,728311.00,--,32443.00,-447196.00,-14620.00,--,298938.00,--,--,529.00,299467.00,--,0.00,0.00,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8103,瀚荃,3752490.00,1370078.00,5122568.00,1063002.00,994215.00,2057217.00,789534.00,--,608100.00,1759936.00,-92225.00,--,3065345.00,--,--,6.00,3065351.00,--,0.00,0.00,38.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8104,錸寶,2453550.00,2837760.00,5291310.00,1589070.00,1303956.00,2893026.00,746517.00,--,859145.00,650485.00,-5371.00,-51486.00,2199290.00,0.00,--,198994.00,2398284.00,--,0.00,1000000.00,29.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8105,凌巨,6462271.00,5976145.00,12438416.00,3323411.00,1333812.00,4657223.00,4415449.00,--,2618982.00,826867.00,-80105.00,--,7781193.00,--,--,--,7781193.00,--,0.00,0.00,17.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8110,華東,8080399.00,11240954.00,19321353.00,5110938.00,3970323.00,9081261.00,5177399.00,--,378390.00,4183400.00,300794.00,0.00,10039983.00,--,--,200109.00,10240092.00,--,0.00,0.00,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8112,至上,44086734.00,1380655.00,45467389.00,21028539.00,9753926.00,30782465.00,4584965.00,--,4068185.00,5694621.00,-388427.00,-112193.00,13847151.00,--,--,837773.00,14684924.00,--,0.00,3000000.00,30.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,111,4,8114,振樺電,8434304.00,7363795.00,15798099.00,3554247.00,5880567.00,9434814.00,755148.00,--,953103.00,2212008.00,-164267.00,--,3755992.00,--,--,2607293.00,6363285.00,0.00,32000.00,0.00,49.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
