出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,權益－具證券性質之虛擬通貨,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,現金及約當現金,應收款項,本期所得稅資產,待出售資產,待分配予業主之資產（或處分群組）,投資,再保險合約資產,不動產及設備,使用權資產,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,短期債務,應付款項,本期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,應付債券,特別股負債,其他金融負債,租賃負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,透過其他綜合損益按公允價值衡量之金融資產,按攤銷後成本衡量之債務工具投資,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,待分配予業主之資產－淨額,貼現及放款－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,使用權資產－淨額,投資性不動產投資－淨額,無形資產－淨額,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,避險之衍生金融負債－淨額,附買回票券及債券負債,當期所得稅負債,存款及匯款,應付金融債券,應付公司債,負債總額,權益總額,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,Unnamed: 15,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,應付商業本票－淨額,其他借款,歸屬於母公司業主之權益
114/10/28,114,2,1612,宏泰,5624715.00,4044183.00,9668898.00,2072827.00,154016.00,2226843.00,3160801.00,--,200074.00,4170273.00,-90635.00,--,7440513.00,--,--,1542.00,7442055.00,--,0.00,0.00,23.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1614,三洋電,3041252.00,4199018.00,7240270.00,1222528.00,452678.00,1675206.00,2691134.00,--,303968.00,2492031.00,165523.00,-132298.00,5520358.00,--,--,44706.00,5565064.00,0.00,0.00,10182744.00,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1615,大山,3258686.00,2178403.00,5437089.00,1679372.00,193312.00,1872684.00,1966637.00,--,0.00,1587152.00,10616.00,--,3564405.00,--,--,--,3564405.00,--,0.00,0.00,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1616,億泰,3278790.00,888807.00,4167597.00,2014959.00,21115.00,2036074.00,1941485.00,--,2480.00,362066.00,-89431.00,-85077.00,2131523.00,--,--,--,2131523.00,--,0.00,4654499.00,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1617,榮星,2298970.00,1140915.00,3439885.00,1356322.00,77105.00,1433427.00,1695147.00,--,257098.00,284593.00,-240190.00,0.00,1996648.00,--,--,9810.00,2006458.00,0.00,0.00,0.00,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1618,合機,3756142.00,4245759.00,8001901.00,1939246.00,53363.00,1992609.00,1926917.00,--,100026.00,3064550.00,917799.00,--,6009292.00,--,--,--,6009292.00,--,0.00,0.00,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1626,艾美特-KY,5834465.00,2779254.00,8613719.00,5698191.00,250469.00,5948660.00,1498217.00,--,1198630.00,562616.00,-594404.00,--,2665059.00,--,--,--,2665059.00,0.00,0.00,0.00,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1702,南僑,14478739.00,16711134.00,31189873.00,7037108.00,11462401.00,18499509.00,2941330.00,--,4883872.00,4251233.00,-1655981.00,-530114.00,9890340.00,--,--,2800024.00,12690364.00,--,0.00,46041259.00,39.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1707,葡萄王,5150591.00,9745251.00,14895842.00,3495654.00,277672.00,3773326.00,1481374.00,--,2880783.00,5585696.00,-142758.00,--,9805095.00,--,--,1317421.00,11122516.00,--,0.00,0.00,66.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1708,東鹼,3488151.00,8795862.00,12284013.00,3376278.00,2451233.00,5827511.00,2490017.00,--,72761.00,4243612.00,-349888.00,--,6456502.00,--,--,--,6456502.00,--,0.00,0.00,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1709,和益,5468588.00,7284562.00,12753150.00,2351529.00,1228335.00,3579864.00,4770163.00,--,76139.00,2929336.00,1130051.00,--,8905689.00,--,--,267597.00,9173286.00,--,0.00,0.00,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1710,東聯,4387252.00,24663294.00,29050546.00,7796286.00,9008593.00,16804879.00,8857031.00,--,1091942.00,3775408.00,-3571809.00,-118460.00,10034112.00,--,--,2211555.00,12245667.00,--,0.00,8675554.00,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1711,永光,6659645.00,6311469.00,12971114.00,3401072.00,1253298.00,4654370.00,5477522.00,--,475236.00,2348007.00,-233425.00,--,8067340.00,--,--,249404.00,8316744.00,0.00,0.00,0.00,14.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1712,興農,7579863.00,7225155.00,14805018.00,5181345.00,1594733.00,6776078.00,4204926.00,--,465767.00,3550187.00,-250036.00,--,7970844.00,--,--,58096.00,8028940.00,--,0.00,0.00,18.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1713,國化,1778868.00,2908451.00,4687319.00,1193524.00,84276.00,1277800.00,1509517.00,--,92930.00,1643790.00,163282.00,0.00,--,--,--,--,3409519.00,0.00,0.00,0.00,22.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1714,和桐,14415068.00,7917541.00,22332609.00,4333388.00,2713414.00,7046802.00,10168248.00,--,78566.00,3238408.00,-2126406.00,-288271.00,11070545.00,--,--,4215262.00,15285807.00,0.00,0.00,35141558.00,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1717,長興,30088728.00,26966601.00,57055329.00,16196345.00,15934333.00,32130678.00,11782655.00,--,1118015.00,14443264.00,-2967832.00,-122758.00,24253344.00,--,--,671307.00,24924651.00,--,0.00,4846000.00,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1720,生達,5223618.00,6361489.00,11585107.00,2527457.00,406476.00,2933933.00,1786961.00,--,300500.00,3598998.00,-7404.00,--,5679055.00,--,--,2972119.00,8651174.00,0.00,0.00,0.00,31.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1721,三晃,1420085.00,1665842.00,3085927.00,594719.00,715077.00,1309796.00,1848841.00,--,42255.00,-124712.00,9747.00,--,1776131.00,--,--,--,1776131.00,--,0.00,0.00,9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1722,台肥,8304822.00,72648741.00,80953563.00,4195709.00,23448286.00,27643995.00,9800000.00,0.00,2245107.00,37764600.00,3499861.00,0.00,53309568.00,0.00,--,0.00,53309568.00,0.00,0.00,0.00,54.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1723,中碳,3308108.00,7625145.00,10933253.00,1914978.00,1572509.00,3487487.00,2369044.00,--,967954.00,4623873.00,-397467.00,-117638.00,7445766.00,--,--,--,7445766.00,--,0.00,4753537.00,32.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1725,元禎,7010980.00,1000646.00,8011626.00,2551777.00,61904.00,2613681.00,1818300.00,--,2287.00,1050460.00,2526897.00,0.00,5397944.00,--,--,1.00,5397945.00,--,0.00,0.00,29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1726,永記,8005278.00,3766969.00,11772247.00,2039524.00,102919.00,2142443.00,1620000.00,--,109873.00,8478536.00,-578605.00,--,9629804.00,--,--,--,9629804.00,--,0.00,0.00,59.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1727,中華化,987839.00,2124325.00,3112164.00,711795.00,389381.00,1101176.00,1253655.00,--,369260.00,388073.00,--,--,--,--,--,--,2010988.00,--,0.00,0.00,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1730,花仙子,1928494.00,774644.00,2703138.00,706128.00,22095.00,728223.00,632339.00,--,234657.00,1049998.00,-63657.00,--,1853337.00,--,--,121578.00,1974915.00,--,0.00,0.00,29.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1731,美吾華,1239763.00,1982414.00,3222177.00,550375.00,638024.00,1188399.00,1329152.00,--,192208.00,608641.00,-96223.00,--,2033778.00,--,--,--,2033778.00,--,0.00,0.00,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1732,毛寶,419177.00,229805.00,648982.00,150566.00,26945.00,177511.00,424439.00,--,2704.00,51099.00,-6771.00,--,471471.00,--,--,--,471471.00,0.00,0.00,0.00,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1733,五鼎,1650993.00,750601.00,2401594.00,500776.00,109712.00,610488.00,999502.00,--,68368.00,714795.00,7803.00,--,1790468.00,--,--,638.00,1791106.00,--,0.00,0.00,17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1734,杏輝,2539652.00,3569729.00,6109381.00,1226307.00,1424375.00,2650682.00,1901968.00,--,924140.00,533669.00,-161185.00,--,3198592.00,--,--,260107.00,3458699.00,--,0.00,0.00,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1735,日勝化,1544302.00,1609560.00,3153862.00,1663366.00,74669.00,1738035.00,993880.00,--,98017.00,387174.00,-63244.00,--,1415827.00,--,--,--,1415827.00,--,0.00,0.00,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1736,喬山,28768541.00,13749667.00,42518208.00,21107323.00,11089341.00,32196664.00,3033946.00,--,449131.00,9498062.00,-2663106.00,0.00,10318033.00,--,--,3511.00,10321544.00,--,0.00,0.00,34.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1737,臺鹽,2957116.00,5414023.00,8371139.00,1264620.00,534180.00,1798800.00,2000000.00,--,2490850.00,2086388.00,-4899.00,--,6572339.00,--,--,0.00,6572339.00,--,0.00,0.00,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1752,南光,1472200.00,2339156.00,3811356.00,1155684.00,271339.00,1427023.00,1009885.00,--,245012.00,1129471.00,-35.00,--,2384333.00,--,--,--,2384333.00,0.00,0.00,0.00,23.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1760,寶齡富錦,1467196.00,1733203.00,3200399.00,1114644.00,264842.00,1379486.00,857391.00,--,770859.00,221233.00,-28570.00,--,1820913.00,--,--,--,1820913.00,0.00,0.00,0.00,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1762,中化生,1295166.00,3297496.00,4592662.00,460021.00,874360.00,1334381.00,775600.00,--,334526.00,2237221.00,-70541.00,-18525.00,3258281.00,--,--,--,3258281.00,0.00,0.00,642000.00,42.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1773,勝一,3965658.00,11986338.00,15951996.00,3636711.00,2317618.00,5954329.00,3000000.00,--,103724.00,7022059.00,-128116.00,0.00,9997667.00,--,--,0.00,9997667.00,--,0.00,0.00,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1776,展宇,1037733.00,451981.00,1489714.00,329438.00,255750.00,585188.00,601070.00,--,13104.00,304803.00,-110261.00,--,808716.00,--,--,95810.00,904526.00,--,0.00,0.00,13.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1783,和康生,931332.00,760543.00,1691875.00,271832.00,7189.00,279021.00,896801.00,--,328360.00,375439.00,-187746.00,--,1412854.00,--,--,--,1412854.00,0.00,0.00,0.00,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1786,科妍,961508.00,1232730.00,2194238.00,339126.00,135394.00,474520.00,721917.00,--,844176.00,154597.00,-972.00,--,1719718.00,--,--,--,1719718.00,--,0.00,0.00,23.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1789,神隆,5655887.00,6306621.00,11962508.00,1059636.00,634413.00,1694049.00,7907392.00,--,1294689.00,1253365.00,-186987.00,--,10268459.00,--,--,--,10268459.00,0.00,0.00,0.00,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1795,美時,15105182.00,23058949.00,38164131.00,9768805.00,8031140.00,17799945.00,2670438.00,--,7663200.00,13304354.00,-2449646.00,-824160.00,20364186.00,--,--,--,20364186.00,0.00,0.00,4064000.00,77.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1802,台玻,33471593.00,49899355.00,83370948.00,31324839.00,6823365.00,38148204.00,29080608.00,--,1894630.00,17601601.00,-5882268.00,--,42694571.00,--,--,2528173.00,45222744.00,--,0.00,0.00,14.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1805,寶徠,1834685.00,234617.00,2069302.00,422650.00,27977.00,450627.00,1349705.00,--,227353.00,49784.00,-8167.00,0.00,1618675.00,--,--,0.00,1618675.00,--,0.00,0.00,11.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1806,冠軍,4429451.00,3853073.00,8282524.00,1596975.00,1572187.00,3169162.00,3904039.00,--,157999.00,789719.00,308197.00,-46592.00,5113362.00,--,--,0.00,5113362.00,0.00,0.00,3887000.00,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1808,潤隆,47340117.00,4538290.00,51878407.00,29699146.00,9888019.00,39587165.00,9922575.00,--,26735.00,2068918.00,273014.00,--,12291242.00,--,--,--,12291242.00,--,0.00,0.00,12.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1809,中釉,1950901.00,2484123.00,4435024.00,1035202.00,150012.00,1185214.00,1670419.00,--,128560.00,1229031.00,-185910.00,--,2842100.00,--,--,407710.00,3249810.00,--,0.00,0.00,17.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1810,和成,4381981.00,5837501.00,10219482.00,2727825.00,801625.00,3529450.00,3023037.00,--,16962.00,3126613.00,456174.00,-4781.00,6618005.00,--,--,72027.00,6690032.00,--,0.00,445484.00,21.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1817,凱撒衛,1772226.00,1093872.00,2866098.00,554615.00,245074.00,799689.00,726000.00,--,283555.00,1368030.00,-348538.00,0.00,2029047.00,--,--,37362.00,2066409.00,--,0.00,0.00,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1903,士紙,3761930.00,6835073.00,10597003.00,3355408.00,1725594.00,5081002.00,2600391.00,--,0.00,60308.00,2855302.00,--,5516001.00,--,--,0.00,5516001.00,0.00,0.00,0.00,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1904,正隆,20553506.00,46431838.00,66985344.00,19057152.00,19295828.00,38352980.00,11082745.00,--,1156400.00,17119151.00,-1534410.00,--,27823886.00,--,--,808478.00,28632364.00,--,0.00,0.00,25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1905,華紙,18082722.00,20169518.00,38252240.00,16662734.00,4458409.00,21121143.00,11028353.00,--,163903.00,2165514.00,1525901.00,0.00,14883671.00,--,--,2247426.00,17131097.00,--,0.00,0.00,13.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1906,寶隆,350803.00,4790396.00,5141199.00,2380304.00,316810.00,2697114.00,1510000.00,--,18303.00,2558944.00,-1643162.00,--,--,--,--,--,2444085.00,--,0.00,0.00,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1907,永豐餘,62210830.00,95564243.00,157775073.00,56459048.00,23237707.00,79696755.00,16603715.00,--,3921808.00,22289467.00,19549733.00,--,62364723.00,--,--,15713595.00,78078318.00,--,0.00,0.00,37.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,1909,榮成,11542729.00,52259576.00,63802305.00,17390074.00,27154614.00,44544688.00,13276857.00,--,4346976.00,4703334.00,-2987976.00,-111649.00,19227542.00,--,--,30075.00,19257617.00,--,0.00,11305000.00,14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2002,中鋼,177359289.00,496795445.00,674154734.00,144915497.00,206529104.00,351444601.00,157731290.00,--,41053537.00,111182056.00,-10695189.00,-13118233.00,286153461.00,--,--,36556672.00,322710133.00,--,0.00,674286000.00,18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2006,東和鋼鐵,30587836.00,22996699.00,53584535.00,18471494.00,3446919.00,21918413.00,7302138.00,--,7742308.00,17128203.00,-603878.00,--,31568771.00,--,--,97351.00,31666122.00,--,0.00,0.00,43.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2007,燁興,2002188.00,10501367.00,12503555.00,3953107.00,3762875.00,7715982.00,5306516.00,--,220486.00,-734134.00,-5295.00,0.00,--,--,--,--,4787573.00,--,0.00,0.00,9.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2008,高興昌,2207342.00,5553835.00,7761177.00,2196704.00,2310486.00,4507190.00,1908523.00,--,0.00,1205744.00,139720.00,--,--,--,--,--,3253987.00,--,0.00,0.00,17.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2009,第一銅,2155326.00,6653297.00,8808623.00,1686062.00,267178.00,1953240.00,3596222.00,--,0.00,375991.00,2883170.00,--,--,--,--,--,6855383.00,0.00,0.00,0.00,19.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2010,春源,16221754.00,8125198.00,24346952.00,10489214.00,1652250.00,12141464.00,6476554.00,--,177964.00,5671335.00,-464929.00,--,11860924.00,--,--,344564.00,12205488.00,--,0.00,0.00,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2012,春雨,7092897.00,4271792.00,11364689.00,3241459.00,3885061.00,7126520.00,3021627.00,--,559704.00,1170704.00,-897067.00,-267195.00,3587773.00,--,--,650396.00,4238169.00,0.00,0.00,23430173.00,12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2013,中鋼構,10981303.00,4245392.00,15226695.00,9350560.00,612011.00,9962571.00,2000000.00,--,1375681.00,2064942.00,-176499.00,--,5264124.00,--,--,--,5264124.00,--,0.00,0.00,26.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2014,中鴻,10625490.00,18881302.00,29506792.00,7679969.00,8842417.00,16522386.00,14355444.00,--,903.00,-44857.00,-1327084.00,--,12984406.00,--,--,--,12984406.00,--,0.00,0.00,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2015,豐興,10386830.00,14185154.00,24571984.00,2417367.00,742071.00,3159438.00,5815994.00,--,455825.00,15308785.00,-180816.00,--,21399788.00,--,--,12758.00,21412546.00,--,0.00,0.00,36.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2017,官田鋼,4162230.00,9106240.00,13268470.00,3544142.00,2826730.00,6370872.00,4468747.00,--,579374.00,89064.00,248138.00,-267966.00,5117357.00,--,--,1780241.00,6897598.00,--,0.00,19533437.00,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2020,美亞,6831839.00,2952107.00,9783946.00,4806506.00,748689.00,5555195.00,2670313.00,--,281622.00,1220476.00,46653.00,--,4219064.00,--,--,9687.00,4228751.00,--,0.00,0.00,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2022,聚亨,4396714.00,4477118.00,8873832.00,2053476.00,405747.00,2459223.00,3371682.00,--,110116.00,-159991.00,-41159.00,--,3280648.00,--,--,3133961.00,6414609.00,--,0.00,0.00,9.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114/10/28,114,2,2023,燁輝,26084841.00,70887915.00,96972756.00,28080623.00,33414301.00,61494924.00,19519972.00,--,4564985.00,12706038.00,-1416571.00,-482614.00,34891810.00,--,--,586022.00,35477832.00,0.00,0.00,31923000.00,18.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
