公司代號,公司名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
1303,南亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"     23,792,464,767",0.0,0.0,0.0,                  0
1303,南亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"     23,792,464,767",0.0,0.0,0.0,                  0
1303,南亞,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"     23,792,464,767",0.0,0.0,0.0,                  0
1304,台聚,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,0.70000000,0.0,0.0,"        832,134,450",0.0,0.0,0.0,                  0
1304,台聚,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,0.70000000,0.0,0.0,"        832,134,450",0.0,0.0,0.0,                  0
1304,台聚,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,0.70000000,0.0,0.0,"        832,134,450",0.0,0.0,0.0,                  0
1304,台聚,111,Y1,112/05/31,111/01/01~111/12/31,股東會確認,0.70000000,0.0,0.0,"        832,134,450",0.0,0.0,0.0,                  0
1305,華夏,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"        174,315,148",0.0,0.0,0.0,                  0
1305,華夏,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"        174,315,148",0.0,0.0,0.0,                  0
1305,華夏,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"        174,315,148",0.0,0.0,0.0,                  0
1305,華夏,111,Y1,112/05/26,111/01/01~111/12/31,股東會確認,0.30000000,0.0,0.0,"        174,315,148",0.0,0.0,0.0,                  0
1307,三芳,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"        318,254,501",0.0,0.0,0.0,                  0
1307,三芳,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"        318,254,501",0.0,0.0,0.0,                  0
1307,三芳,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"        318,254,501",0.0,0.0,0.0,                  0
1307,三芳,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"        318,254,501",0.0,0.0,0.0,                  0
1308,亞聚,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.20000000,0.0,0.0,"        712,492,702",0.0,0.0,0.0,                  0
1308,亞聚,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.20000000,0.0,0.0,"        712,492,702",0.0,0.0,0.0,                  0
1308,亞聚,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.20000000,0.0,0.0,"        712,492,702",0.0,0.0,0.0,                  0
1308,亞聚,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,1.20000000,0.0,0.0,"        712,492,702",0.0,0.0,0.0,                  0
1309,台達化,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"        198,793,424",0.0,0.0,0.0,                  0
1309,台達化,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"        198,793,424",0.0,0.0,0.0,                  0
1309,台達化,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"        198,793,424",0.0,0.0,0.0,                  0
1309,台達化,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.50000000,0.0,0.0,"        198,793,424",0.0,0.0,0.0,                  0
1310,台苯,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        105,573,953",0.0,0.0,0.0,                  0
1310,台苯,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        105,573,953",0.0,0.0,0.0,                  0
1310,台苯,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        105,573,953",0.0,0.0,0.0,                  0
1310,台苯,111,Y1,112/05/30,111/01/01~111/12/31,股東會確認,0.20000000,0.0,0.0,"        105,573,953",0.0,0.0,0.0,                  0
1312A,國喬特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"         22,000,000",0.0,0.0,0.0,                  0
1312,國喬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"        453,310,164",0.0,0.0,0.0,                  0
1312,國喬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"        453,310,164",0.0,0.0,0.0,                  0
1312A,國喬特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"         22,000,000",0.0,0.0,0.0,                  0
1312,國喬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"        453,310,164",0.0,0.0,0.0,                  0
1312A,國喬特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"         22,000,000",0.0,0.0,0.0,                  0
1312,國喬,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"        453,310,164",0.0,0.0,0.0,                  0
1312A,國喬特,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"         22,000,000",0.0,0.0,0.0,                  0
1313,聯成,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"        263,582,721",0.0,0.0,0.0,                  0
1313,聯成,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"        263,582,721",0.0,0.0,0.0,                  0
1313,聯成,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"        263,582,721",0.0,0.0,0.0,                  0
1313,聯成,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"        263,582,721",0.0,0.0,0.0,                  0
1314,中石化,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1314,中石化,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1314,中石化,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1314,中石化,111,Y1,112/06/30,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1315,達新,111,H1,不適用,111/01/01~111/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315,達新,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.50000000,0.0,0.0,"        346,846,500",0.0,0.0,0.0,                  0
1315,達新,111,H1,不適用,111/01/01~111/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315,達新,111,H1,不適用,111/01/01~111/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315,達新,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.50000000,0.0,0.0,"        346,846,500",0.0,0.0,0.0,                  0
1315,達新,111,H1,不適用,111/01/01~111/06/30,董事會決議,2.50000000,0.0,0.0,"        247,747,500",0.0,0.0,0.0,                  0
1315,達新,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.50000000,0.0,0.0,"        346,846,500",0.0,0.0,0.0,                  0
1315,達新,111,H2,不適用,111/07/01~111/12/31,董事會決議,3.50000000,0.0,0.0,"        346,846,500",0.0,0.0,0.0,                  0
1316,上曜,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.40000000,0.0,0.30000000,"        153,329,460",0.0,0.0,0.0,                  0
1316,上曜,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316,上曜,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316,上曜,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.40000000,0.0,0.30000000,"        153,329,460",0.0,0.0,0.0,                  0
1316,上曜,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.40000000,0.0,0.30000000,"        153,329,460",0.0,0.0,0.0,                  0
1316,上曜,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1316,上曜,111,H2,不適用,111/07/01~111/12/31,董事會決議,0.40000000,0.0,0.30000000,"        153,329,460",0.0,0.0,0.0,                  0
1316,上曜,111,H1,不適用,111/01/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1319,東陽,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"      1,478,692,670",0.0,0.0,0.0,                  0
1319,東陽,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"      1,478,692,670",0.0,0.0,0.0,                  0
1319,東陽,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"      1,478,692,670",0.0,0.0,0.0,                  0
1319,東陽,111,Y1,不適用,111/01/01~111/12/31,董事會決議,2.50000000,0.0,0.0,"      1,478,692,670",0.0,0.0,0.0,                  0
1321,大洋,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1321,大洋,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1321,大洋,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1321,大洋,111,Y1,112/06/19,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1323,永裕,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"        100,402,009",0.0,0.0,0.0,                  0
1323,永裕,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"        100,402,009",0.0,0.0,0.0,                  0
1323,永裕,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"        100,402,009",0.0,0.0,0.0,                  0
1323,永裕,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.10000000,0.0,0.0,"        100,402,009",0.0,0.0,0.0,                  0
1324,地球,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1324,地球,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1324,地球,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1324,地球,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.20000000,0.0,0.0,"         15,024,376",0.0,0.0,0.0,                  0
1325,恆大,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"         42,640,599",0.0,0.0,0.0,                  0
1325,恆大,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"         42,640,599",0.0,0.0,0.0,                  0
1325,恆大,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"         42,640,599",0.0,0.0,0.0,                  0
1325,恆大,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.50000000,0.0,0.0,"         42,640,599",0.0,0.0,0.0,                  0
1326,台化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.95000000,0.0,0.0,"      5,568,126,976",0.0,0.0,0.0,                  0
1326,台化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.95000000,0.0,0.0,"      5,568,126,976",0.0,0.0,0.0,                  0
1326,台化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.95000000,0.0,0.0,"      5,568,126,976",0.0,0.0,0.0,                  0
1326,台化,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.95000000,0.0,0.0,"      5,568,126,976",0.0,0.0,0.0,                  0
1336,台翰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.41000000,0.0,0.0,"         32,315,552",0.0,0.0,0.0,                  0
1336,台翰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.41000000,0.0,0.0,"         32,315,552",0.0,0.0,0.0,                  0
1336,台翰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.41000000,0.0,0.0,"         32,315,552",0.0,0.0,0.0,                  0
1336,台翰,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.41000000,0.0,0.0,"         32,315,552",0.0,0.0,0.0,                  0
1337,再生-KY,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1337,再生-KY,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1337,再生-KY,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1337,再生-KY,111,Y1,112/06/15,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1338,廣華-KY,111,Y1,112/05/29,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,"        167,680,000",0.0,0.0,0.0,                  0
1338,廣華-KY,111,Y1,112/05/29,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,"        167,680,000",0.0,0.0,0.0,                  0
1338,廣華-KY,111,Y1,112/05/29,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,"        167,680,000",0.0,0.0,0.0,                  0
1338,廣華-KY,111,Y1,112/05/29,111/01/01~111/12/31,股東會確認,2.00000000,0.0,0.0,"        167,680,000",0.0,0.0,0.0,                  0
1339,昭輝,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1339,昭輝,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1339,昭輝,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1339,昭輝,111,Y1,不適用,111/01/01~111/12/31,董事會決議,3.00000000,0.0,0.0,"        222,371,625",0.0,0.0,0.0,                  0
1340,勝悅-KY,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1340,勝悅-KY,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1340,勝悅-KY,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1340,勝悅-KY,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341,富林-KY,111,Q3,不適用,111/07/01~111/09/30,董事會決議,3.13101743,0.0,0.0,"        158,534,772",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q4,不適用,111/10/01~111/12/31,董事會決議,1.99616100,0.0,0.99134397,"        153,700,000",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q2,不適用,111/04/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341,富林-KY,111,Q3,不適用,111/07/01~111/09/30,董事會決議,3.13101743,0.0,0.0,"        158,534,772",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q4,不適用,111/10/01~111/12/31,董事會決議,1.99616100,0.0,0.99134397,"        153,700,000",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q2,不適用,111/04/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341,富林-KY,111,Q3,不適用,111/07/01~111/09/30,董事會決議,3.13101743,0.0,0.0,"        158,534,772",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q2,不適用,111/04/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341,富林-KY,111,Q3,不適用,111/07/01~111/09/30,董事會決議,3.13101743,0.0,0.0,"        158,534,772",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q2,不適用,111/04/01~111/06/30,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1341,富林-KY,111,Q4,不適用,111/10/01~111/12/31,董事會決議,1.99616100,0.0,0.99134397,"        153,700,000",0.0,0.0,0.0,                  0
1341,富林-KY,111,Q4,不適用,111/10/01~111/12/31,董事會決議,1.99616100,0.0,0.99134397,"        153,700,000",0.0,0.0,0.0,                  0
1342,八貫,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.36853600,0.0,0.0,"        380,010,188",0.0,0.0,0.0,                  0
1342,八貫,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.36853600,0.0,0.0,"        380,010,188",0.0,0.0,0.0,                  0
1342,八貫,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.36853600,0.0,0.0,"        380,010,188",0.0,0.0,0.0,                  0
1342,八貫,111,Y1,不適用,111/01/01~111/12/31,董事會決議,5.36853600,0.0,0.0,"        380,010,188",0.0,0.0,0.0,                  0
1402,遠東新,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,1.35000000,0.0,0.0,"      7,226,381,556",0.0,0.0,0.0,                  0
1402,遠東新,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,1.35000000,0.0,0.0,"      7,226,381,556",0.0,0.0,0.0,                  0
1402,遠東新,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,1.35000000,0.0,0.0,"      7,226,381,556",0.0,0.0,0.0,                  0
1402,遠東新,111,Y1,112/06/28,111/01/01~111/12/31,股東會確認,1.35000000,0.0,0.0,"      7,226,381,556",0.0,0.0,0.0,                  0
1409,新纖,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"      1,618,409,286",0.0,0.0,0.0,                  0
1409,新纖,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"      1,618,409,286",0.0,0.0,0.0,                  0
1409,新纖,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"      1,618,409,286",0.0,0.0,0.0,                  0
1409,新纖,111,Y1,不適用,111/01/01~111/12/31,董事會決議,1.00000000,0.0,0.0,"      1,618,409,286",0.0,0.0,0.0,                  0
1410,南染,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         50,400,000",0.0,0.0,0.0,                  0
1410,南染,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         50,400,000",0.0,0.0,0.0,                  0
1410,南染,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         50,400,000",0.0,0.0,0.0,                  0
1410,南染,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.80000000,0.0,0.0,"         50,400,000",0.0,0.0,0.0,                  0
1413,宏洲,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1413,宏洲,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1413,宏洲,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1413,宏洲,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
1414,東和,111,Y1,不適用,111/01/01~111/12/31,董事會決議,0.32000000,0.0,0.0,"         70,400,000",0.0,0.0,0.0,                  0
