公司代號名稱,股東會日期,股利所屬年(季)度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股)
4961 - 天鈺,109/06/24,108年 年度,1.00000000,"        165,310,812",0.0
4966 - 譜瑞-KY,不適用,108年 第3季,0.0,                  0,0.0
4966 - 譜瑞-KY,不適用,108年 第2季,0.0,                  0,0.0
4966 - 譜瑞-KY,不適用,108年 第3季,0.0,                  0,0.0
4966 - 譜瑞-KY,109/06/15,108年 年度,15.23000000,"      1,216,886,608",0.0
4966 - 譜瑞-KY,109/06/15,108年 年度,15.23000000,"      1,216,886,608",0.0
4966 - 譜瑞-KY,不適用,108年 第3季,0.0,                  0,0.0
4966 - 譜瑞-KY,不適用,108年 第2季,0.0,                  0,0.0
4966 - 譜瑞-KY,109/06/15,108年 年度,15.23000000,"      1,216,886,608",0.0
4966 - 譜瑞-KY,不適用,108年 第3季,0.0,                  0,0.0
4966 - 譜瑞-KY,109/06/15,108年 年度,15.23000000,"      1,216,886,608",0.0
4966 - 譜瑞-KY,不適用,108年 第2季,0.0,                  0,0.0
4966 - 譜瑞-KY,不適用,108年 第2季,0.0,                  0,0.0
4967 - 十銓,不適用,108年 年度,0.11000000,"         66,257,490",0.0
4967 - 十銓,不適用,108年 年度,0.11000000,"         66,257,490",0.0
4967 - 十銓,不適用,108年 年度,0.11000000,"         66,257,490",0.0
4967 - 十銓,不適用,108年 年度,0.11000000,"         66,257,490",0.0
4968 - 立積,109/05/29,108年 年度,1.94000000,"        120,185,091",0.0
4968 - 立積,109/05/29,108年 年度,1.94000000,"        120,185,091",0.0
4968 - 立積,109/05/29,108年 年度,1.94000000,"        120,185,091",0.0
4968 - 立積,109/05/29,108年 年度,1.94000000,"        120,185,091",0.0
4971 - IET-KY,109/06/22,108年 年度,1.00000000,"         36,535,543",0.0
4971 - IET-KY,109/06/22,108年 年度,1.00000000,"         36,535,543",0.0
4971 - IET-KY,109/06/22,108年 年度,1.00000000,"         36,535,543",0.0
4971 - IET-KY,109/06/22,108年 年度,1.00000000,"         36,535,543",0.0
4972 - 湯石照明,109/05/28,108年 年度,2.15000000,"         84,394,601",0.0
4972 - 湯石照明,109/05/28,108年 年度,2.15000000,"         84,394,601",0.0
4972 - 湯石照明,109/05/28,108年 年度,2.15000000,"         84,394,601",0.0
4972 - 湯石照明,109/05/28,108年 年度,2.15000000,"         84,394,601",0.0
4973 - 廣穎電通,不適用,108年 年度,1.20000000,"         76,207,000",0.0
4973 - 廣穎電通,不適用,108年 年度,1.20000000,"         76,207,000",0.0
4973 - 廣穎電通,不適用,108年 年度,1.20000000,"         76,207,000",0.0
4973 - 廣穎電通,不適用,108年 年度,1.20000000,"         76,207,000",0.0
4974 - 亞泰,109/06/12,108年 年度,3.30000000,"        239,250,344",0.0
4974 - 亞泰,109/06/12,108年 年度,3.30000000,"        239,250,344",0.0
4974 - 亞泰,109/06/12,108年 年度,3.30000000,"        239,250,344",0.0
4974 - 亞泰,109/06/12,108年 年度,3.30000000,"        239,250,344",0.0
4976 - 佳凌,不適用,108年 年度,0.0,                  0,0.0
4976 - 佳凌,不適用,108年 年度,0.0,                  0,0.0
4976 - 佳凌,不適用,108年 年度,0.0,                  0,0.0
4976 - 佳凌,不適用,108年 年度,0.0,                  0,0.0
4977 - 眾達-KY,109/06/09,108年 年度,3.50000000,"        240,414,443",0.0
4977 - 眾達-KY,109/06/09,108年 年度,3.50000000,"        240,414,443",0.0
4977 - 眾達-KY,109/06/09,108年 年度,3.50000000,"        240,414,443",0.0
4977 - 眾達-KY,109/06/09,108年 年度,3.50000000,"        240,414,443",0.0
4979 - 華星光,109/06/16,108年 年度,0.0,                  0,0.0
4979 - 華星光,109/06/16,108年 年度,0.0,                  0,0.0
4979 - 華星光,109/06/16,108年 年度,0.0,                  0,0.0
4979 - 華星光,109/06/16,108年 年度,0.0,                  0,0.0
4987 - 科誠,109/06/15,108年 年度,3.20000000,"         80,640,000",0.0
4987 - 科誠,109/06/15,108年 年度,3.20000000,"         80,640,000",0.0
4987 - 科誠,109/06/15,108年 年度,3.20000000,"         80,640,000",0.0
4987 - 科誠,109/06/15,108年 年度,3.20000000,"         80,640,000",0.0
4989 - 榮科,109/06/24,108年 年度,0.60000000,"         91,851,000",0.0
4989 - 榮科,109/06/24,108年 年度,0.60000000,"         91,851,000",0.0
4989 - 榮科,109/06/24,108年 年度,0.60000000,"         91,851,000",0.0
4989 - 榮科,109/06/24,108年 年度,0.60000000,"         91,851,000",0.0
4991 - 環宇-KY,109/06/05,108年 年度,0.51000000,"         45,622,817",0.0
4991 - 環宇-KY,109/06/05,108年 年度,0.51000000,"         45,622,817",0.0
4991 - 環宇-KY,109/06/05,108年 年度,0.51000000,"         45,622,817",0.0
4991 - 環宇-KY,109/06/05,108年 年度,0.51000000,"         45,622,817",0.0
4994 - 傳奇,109/06/15,108年 年度,0.0,"        110,639,000",0.0
4994 - 傳奇,109/06/15,108年 年度,0.0,"        110,639,000",0.0
4994 - 傳奇,109/06/15,108年 年度,0.0,"        110,639,000",0.0
4994 - 傳奇,109/06/15,108年 年度,0.0,"        110,639,000",0.0
4995 - 晶達,109/06/09,108年 年度,3.70000000,"        154,563,933",0.0
4995 - 晶達,109/06/09,108年 年度,3.70000000,"        154,563,933",0.0
4995 - 晶達,109/06/09,108年 年度,3.70000000,"        154,563,933",0.0
4995 - 晶達,109/06/09,108年 年度,3.70000000,"        154,563,933",0.0
4999 - 鑫禾,109/06/24,108年 年度,2.50000000,"        186,043,000",0.0
4999 - 鑫禾,109/06/24,108年 年度,2.50000000,"        186,043,000",0.0
4999 - 鑫禾,109/06/24,108年 年度,2.50000000,"        186,043,000",0.0
4999 - 鑫禾,109/06/24,108年 年度,2.50000000,"        186,043,000",0.0
5007 - 三星,109/06/11,108年 年度,2.00000000,"        589,880,308",0.0
5007 - 三星,109/06/11,108年 年度,2.00000000,"        589,880,308",0.0
5007 - 三星,109/06/11,108年 年度,2.00000000,"        589,880,308",0.0
5007 - 三星,109/06/11,108年 年度,2.00000000,"        589,880,308",0.0
5009 - 榮剛,不適用,108年 第2季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第3季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第4季,0.50000000,"        228,367,996",0.0
5009 - 榮剛,不適用,108年 第1季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第2季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第4季,0.50000000,"        228,367,996",0.0
5009 - 榮剛,不適用,108年 第3季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第2季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第3季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第4季,0.50000000,"        228,367,996",0.0
5009 - 榮剛,不適用,108年 第1季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第1季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第4季,0.50000000,"        228,367,996",0.0
5009 - 榮剛,不適用,108年 第1季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第2季,0.0,                  0,0.0
5009 - 榮剛,不適用,108年 第3季,0.0,                  0,0.0
5011 - 久陽,109/06/11,108年 年度,0.0,                  0,0.0
5011 - 久陽,109/06/11,108年 年度,0.0,                  0,0.0
5011 - 久陽,109/06/11,108年 年度,0.0,                  0,0.0
5011 - 久陽,109/06/11,108年 年度,0.0,                  0,0.0
5013 - 強新,109/06/09,108年 年度,0.50000000,"         66,708,000",0.0
5013 - 強新,109/06/09,108年 年度,0.50000000,"         66,708,000",0.0
5013 - 強新,109/06/09,108年 年度,0.50000000,"         66,708,000",0.0
5013 - 強新,109/06/09,108年 年度,0.50000000,"         66,708,000",0.0
5014 - 建錩,109/06/22,108年 年度,0.0,                  0,0.0
5014 - 建錩,109/06/22,108年 年度,0.0,                  0,0.0
5014 - 建錩,109/06/22,108年 年度,0.0,                  0,0.0
5014 - 建錩,109/06/22,108年 年度,0.0,                  0,0.0
5015 - 華祺,109/06/15,108年 年度,2.40000000,"        145,534,054",0.0
5015 - 華祺,109/06/15,108年 年度,2.40000000,"        145,534,054",0.0
5015 - 華祺,109/06/15,108年 年度,2.40000000,"        145,534,054",0.0
5015 - 華祺,109/06/15,108年 年度,2.40000000,"        145,534,054",0.0
5016 - 松和,109/06/09,108年 年度,1.30000000,"         64,508,699",0.0
5016 - 松和,109/06/09,108年 年度,1.30000000,"         64,508,699",0.0
5016 - 松和,109/06/09,108年 年度,1.30000000,"         64,508,699",0.0
5016 - 松和,109/06/09,108年 年度,1.30000000,"         64,508,699",0.0
5201 - 凱衛,109/06/15,108年 年度,0.30000000,"          9,202,380",0.0
5201 - 凱衛,109/06/15,108年 年度,0.30000000,"          9,202,380",0.0
5201 - 凱衛,109/06/15,108年 年度,0.30000000,"          9,202,380",0.0
5201 - 凱衛,109/06/15,108年 年度,0.30000000,"          9,202,380",0.0
5202 - 力新,109/06/15,108年 年度,0.0,                  0,0.0
5202 - 力新,109/06/15,108年 年度,0.0,                  0,0.0
5202 - 力新,109/06/15,108年 年度,0.0,                  0,0.0
5202 - 力新,109/06/15,108年 年度,0.0,                  0,0.0
5203 - 訊連,109/06/23,108年 年度,3.60000000,"        305,330,580",0.0
5203 - 訊連,109/06/23,108年 年度,3.60000000,"        305,330,580",0.0
5203 - 訊連,109/06/23,108年 年度,3.60000000,"        305,330,580",0.0
5203 - 訊連,109/06/23,108年 年度,3.60000000,"        305,330,580",0.0
5205 - 中茂,109/06/02,108年 年度,0.0,                  0,0.0
5205 - 中茂,109/06/02,108年 年度,0.0,                  0,0.0
5205 - 中茂,109/06/02,108年 年度,0.0,                  0,0.0
5205 - 中茂,109/06/02,108年 年度,0.0,                  0,0.0
5206 - 坤悅,109/06/10,108年 年度,0.75000000,"        111,375,000",0.50000000
5206 - 坤悅,109/06/10,108年 年度,0.75000000,"        111,375,000",0.50000000
5206 - 坤悅,109/06/10,108年 年度,0.75000000,"        111,375,000",0.50000000
5206 - 坤悅,109/06/10,108年 年度,0.75000000,"        111,375,000",0.50000000
5209 - 新鼎,109/05/27,108年 年度,2.97610000,"         69,913,745",0.0
5209 - 新鼎,109/05/27,108年 年度,2.97610000,"         69,913,745",0.0
5209 - 新鼎,109/05/27,108年 年度,2.97610000,"         69,913,745",0.0
5209 - 新鼎,109/05/27,108年 年度,2.97610000,"         69,913,745",0.0
5210 - 寶碩,109/06/22,108年 年度,0.0,                  0,0.0
5210 - 寶碩,109/06/22,108年 年度,0.0,                  0,0.0
5210 - 寶碩,109/06/22,108年 年度,0.0,                  0,0.0
5210 - 寶碩,109/06/22,108年 年度,0.0,                  0,0.0
5211 - 蒙恬,109/05/21,108年 年度,0.40000000,"         12,809,891",0.0
5211 - 蒙恬,109/05/21,108年 年度,0.40000000,"         12,809,891",0.0
5211 - 蒙恬,109/05/21,108年 年度,0.40000000,"         12,809,891",0.0
5211 - 蒙恬,109/05/21,108年 年度,0.40000000,"         12,809,891",0.0
5212 - 凌網,109/06/09,108年 年度,2.18000000,"         75,499,940",0.0
5212 - 凌網,109/06/09,108年 年度,2.18000000,"         75,499,940",0.0
5212 - 凌網,109/06/09,108年 年度,2.18000000,"         75,499,940",0.0
5212 - 凌網,109/06/09,108年 年度,2.18000000,"         75,499,940",0.0
5213 - 亞昕,109/06/16,108年 年度,0.0,                  0,0.0
5213 - 亞昕,109/06/16,108年 年度,0.0,                  0,0.0
5213 - 亞昕,109/06/16,108年 年度,0.0,                  0,0.0
5213 - 亞昕,109/06/16,108年 年度,0.0,                  0,0.0
5215 - 科嘉-KY,不適用,108年 年度,3.28000000,"        178,012,500",0.0
5215 - 科嘉-KY,不適用,108年 年度,3.28000000,"        178,012,500",0.0
5215 - 科嘉-KY,不適用,108年 年度,3.28000000,"        178,012,500",0.0
5215 - 科嘉-KY,不適用,108年 年度,3.28000000,"        178,012,500",0.0
5220 - 萬達光電,109/06/24,108年 年度,0.40000000,"         55,533,800",0.0
5220 - 萬達光電,109/06/24,108年 年度,0.40000000,"         55,533,800",0.0
5220 - 萬達光電,109/06/24,108年 年度,0.40000000,"         55,533,800",0.0
5220 - 萬達光電,109/06/24,108年 年度,0.40000000,"         55,533,800",0.0
5222 - 全訊,不適用,108年 年度,3.00000000,"        110,311,800",0.0
5222 - 全訊,不適用,108年 年度,3.00000000,"        110,311,800",0.0
5222 - 全訊,不適用,108年 年度,3.00000000,"        110,311,800",0.0
5222 - 全訊,不適用,108年 年度,3.00000000,"        110,311,800",0.0
5223 - 安力-KY,109/06/30,108年 年度,1.20000000,"         51,897,240",0.0
5223 - 安力-KY,109/06/30,108年 年度,1.20000000,"         51,897,240",0.0
5223 - 安力-KY,109/06/30,108年 年度,1.20000000,"         51,897,240",0.0
5223 - 安力-KY,109/06/30,108年 年度,1.20000000,"         51,897,240",0.0
5225 - 東科-KY,不適用,108年 年度,0.51000000,"         31,343,070",0.0
5225 - 東科-KY,不適用,108年 年度,0.51000000,"         31,343,070",0.0
5225 - 東科-KY,不適用,108年 年度,0.51000000,"         31,343,070",0.0
5225 - 東科-KY,不適用,108年 年度,0.51000000,"         31,343,070",0.0
5227 - 立凱-KY,109/04/10,108年 年度,0.0,                  0,0.0
5227 - 立凱-KY,109/04/10,108年 年度,0.0,                  0,0.0
5227 - 立凱-KY,109/04/10,108年 年度,0.0,                  0,0.0
5227 - 立凱-KY,109/04/10,108年 年度,0.0,                  0,0.0
5228 - 鈺鎧,109/06/19,108年 年度,0.0,                  0,0.0
5228 - 鈺鎧,109/06/19,108年 年度,0.0,                  0,0.0
5228 - 鈺鎧,109/06/19,108年 年度,0.0,                  0,0.0
5228 - 鈺鎧,109/06/19,108年 年度,0.0,                  0,0.0
5230 - 雷笛克光學,109/05/25,108年 年度,0.10000000,"         29,973,494",0.0
5230 - 雷笛克光學,109/05/25,108年 年度,0.10000000,"         29,973,494",0.0
5230 - 雷笛克光學,109/05/25,108年 年度,0.10000000,"         29,973,494",0.0
5230 - 雷笛克光學,109/05/25,108年 年度,0.10000000,"         29,973,494",0.0
5234 - 達興材料,109/06/19,108年 年度,5.00000000,"        513,579,555",0.0
5234 - 達興材料,109/06/19,108年 年度,5.00000000,"        513,579,555",0.0
5234 - 達興材料,109/06/19,108年 年度,5.00000000,"        513,579,555",0.0
5234 - 達興材料,109/06/19,108年 年度,5.00000000,"        513,579,555",0.0
5236 - 凌陽創新,109/06/22,108年 年度,2.35000000,"        120,907,721",0.0
5236 - 凌陽創新,109/06/22,108年 年度,2.35000000,"        120,907,721",0.0
5236 - 凌陽創新,109/06/22,108年 年度,2.35000000,"        120,907,721",0.0
5236 - 凌陽創新,109/06/22,108年 年度,2.35000000,"        120,907,721",0.0
5243 - 乙盛-KY,109/06/19,108年 年度,1.60000000,"        303,352,047",0.0
5243 - 乙盛-KY,109/06/19,108年 年度,1.60000000,"        303,352,047",0.0
5243 - 乙盛-KY,109/06/19,108年 年度,1.60000000,"        303,352,047",0.0
5243 - 乙盛-KY,109/06/19,108年 年度,1.60000000,"        303,352,047",0.0
5244 - 弘凱,109/06/03,108年 年度,1.50000000,"         90,748,620",0.0
5244 - 弘凱,109/06/03,108年 年度,1.50000000,"         90,748,620",0.0
5244 - 弘凱,109/06/03,108年 年度,1.50000000,"         90,748,620",0.0
5244 - 弘凱,109/06/03,108年 年度,1.50000000,"         90,748,620",0.0
5245 - 智晶,109/06/22,108年 年度,0.43000000,"         19,345,700",0.0
5245 - 智晶,109/06/22,108年 年度,0.43000000,"         19,345,700",0.0
5245 - 智晶,109/06/22,108年 年度,0.43000000,"         19,345,700",0.0
5245 - 智晶,109/06/22,108年 年度,0.43000000,"         19,345,700",0.0
5251 - 天鉞電,109/06/16,108年 年度,0.0,                  0,0.0
5251 - 天鉞電,109/06/16,108年 年度,0.0,                  0,0.0
5251 - 天鉞電,109/06/16,108年 年度,0.0,                  0,0.0
5251 - 天鉞電,109/06/16,108年 年度,0.0,                  0,0.0
5258 - 虹堡,109/06/18,108年 年度,0.0,                  0,0.0
5258 - 虹堡,109/06/18,108年 年度,0.0,                  0,0.0
5258 - 虹堡,109/06/18,108年 年度,0.0,                  0,0.0
5258 - 虹堡,109/06/18,108年 年度,0.0,                  0,0.0
5263 - 智崴,109/05/28,108年 年度,5.60000000,"        312,185,496",0.0
5263 - 智崴,109/05/28,108年 年度,5.60000000,"        312,185,496",0.0
5263 - 智崴,109/05/28,108年 年度,5.60000000,"        312,185,496",0.0
5263 - 智崴,109/05/28,108年 年度,5.60000000,"        312,185,496",0.0
5264 - 鎧勝-KY,109/06/18,108年 年度,1.00000000,"        420,456,991",0.0
5264 - 鎧勝-KY,109/06/18,108年 年度,1.00000000,"        420,456,991",0.0
5264 - 鎧勝-KY,109/06/18,108年 年度,1.00000000,"        420,456,991",0.0
5264 - 鎧勝-KY,109/06/18,108年 年度,1.00000000,"        420,456,991",0.0
5269 - 祥碩,不適用,108年 年度,13.80000000,"        828,522,482",0.0
5269 - 祥碩,不適用,108年 年度,13.80000000,"        828,522,482",0.0
5269 - 祥碩,不適用,108年 年度,13.80000000,"        828,522,482",0.0
5269 - 祥碩,不適用,108年 年度,13.80000000,"        828,522,482",0.0
5272 - 笙科,109/06/10,108年 年度,0.0,                  0,0.0
5272 - 笙科,109/06/10,108年 年度,0.0,                  0,0.0
5272 - 笙科,109/06/10,108年 年度,0.0,                  0,0.0
5272 - 笙科,109/06/10,108年 年度,0.0,                  0,0.0
5274 - 信驊,109/05/19,108年 年度,22.00000000,"        752,945,622",0.0
5274 - 信驊,109/05/19,108年 年度,22.00000000,"        752,945,622",0.0
5274 - 信驊,109/05/19,108年 年度,22.00000000,"        752,945,622",0.0
5274 - 信驊,109/05/19,108年 年度,22.00000000,"        752,945,622",0.0
5276 - 達輝-KY,109/06/18,108年 年度,0.0,                  0,0.0
5276 - 達輝-KY,109/06/18,108年 年度,0.0,                  0,0.0
5276 - 達輝-KY,109/06/18,108年 年度,0.0,                  0,0.0
5276 - 達輝-KY,109/06/18,108年 年度,0.0,                  0,0.0
5278 - 尚凡*,不適用,108年 第2季,5.00000000,"         71,780,125",0.0
5278 - 尚凡*,109/06/09,108年 第4季,5.94821532,"         90,694,521",0.0
5278 - 尚凡*,109/06/09,108年 第4季,5.94821532,"         90,694,521",0.0
5278 - 尚凡*,不適用,108年 第3季,2.26000000,"         32,444,616",0.0
5278 - 尚凡*,不適用,108年 第2季,5.00000000,"         71,780,125",0.0
