公司代號名稱,股東會日期,股利所屬年(季)度,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積發放之現金(元/股),股東配發-資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積轉增資配股(元/股),股東配發-資本公積轉增資配股(元/股),股東配發-股東配股總股數(股)
5871A - 中租-KY甲特,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,3.80000000,0.0,0.0,"        570,000,000",0.0,0.0,0.0,                  0
5871 - 中租-KY,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,6.50000000,0.0,0.0,"     10,494,720,834",0.20000000,0.0,0.0,"         32,291,448"
5871A - 中租-KY甲特,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,3.80000000,0.0,0.0,"        570,000,000",0.0,0.0,0.0,                  0
5871 - 中租-KY,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,6.50000000,0.0,0.0,"     10,494,720,834",0.20000000,0.0,0.0,"         32,291,448"
5871A - 中租-KY甲特,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,3.80000000,0.0,0.0,"        570,000,000",0.0,0.0,0.0,                  0
5871A - 中租-KY甲特,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,3.80000000,0.0,0.0,"        570,000,000",0.0,0.0,0.0,                  0
5871 - 中租-KY,113/05/22,112年 年度,112/01/01~112/12/31,股東會確認,6.50000000,0.0,0.0,"     10,494,720,834",0.20000000,0.0,0.0,"         32,291,448"
5876 - 上海商銀,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,1.80000000,0.0,0.0,"      8,750,885,652",0.0,0.0,0.0,                  0
5876 - 上海商銀,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,1.80000000,0.0,0.0,"      8,750,885,652",0.0,0.0,0.0,                  0
5876 - 上海商銀,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,1.80000000,0.0,0.0,"      8,750,885,652",0.0,0.0,0.0,                  0
5876 - 上海商銀,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,1.80000000,0.0,0.0,"      8,750,885,652",0.0,0.0,0.0,                  0
5878 - 台名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"         62,560,758",0.0,0.0,0.0,                  0
5878 - 台名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"         62,560,758",0.0,0.0,0.0,                  0
5878 - 台名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"         62,560,758",0.0,0.0,0.0,                  0
5878 - 台名,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.50000000,0.0,0.0,"         62,560,758",0.0,0.0,0.0,                  0
5880 - 合庫金,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"      9,561,098,442",0.35000000,0.0,0.0,"        514,828,378"
5880 - 合庫金,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"      9,561,098,442",0.35000000,0.0,0.0,"        514,828,378"
5880 - 合庫金,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"      9,561,098,442",0.35000000,0.0,0.0,"        514,828,378"
5880 - 合庫金,113/06/21,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"      9,561,098,442",0.35000000,0.0,0.0,"        514,828,378"
5902 - 德記,113/05/29,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"        141,750,000",0.0,0.0,0.0,                  0
5902 - 德記,113/05/29,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"        141,750,000",0.0,0.0,0.0,                  0
5902 - 德記,113/05/29,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"        141,750,000",0.0,0.0,0.0,                  0
5902 - 德記,113/05/29,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"        141,750,000",0.0,0.0,0.0,                  0
5903 - 全家,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.80000000,0.0,0.0,"      1,294,676,000",0.0,0.0,0.0,                  0
5903 - 全家,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.80000000,0.0,0.0,"      1,294,676,000",0.0,0.0,0.0,                  0
5903 - 全家,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.80000000,0.0,0.0,"      1,294,676,000",0.0,0.0,0.0,                  0
5903 - 全家,不適用,112年 年度,112/01/01~112/12/31,董事會決議,5.80000000,0.0,0.0,"      1,294,676,000",0.0,0.0,0.0,                  0
5904 - 寶雅,113/05/28,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,21.00000000,0.0,0.0,"      2,173,352,391",0.10000000,0.0,0.0,"          1,034,929"
5904 - 寶雅,113/05/28,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,21.00000000,0.0,0.0,"      2,173,352,391",0.10000000,0.0,0.0,"          1,034,929"
5904 - 寶雅,113/05/28,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,21.00000000,0.0,0.0,"      2,173,352,391",0.10000000,0.0,0.0,"          1,034,929"
5904 - 寶雅,113/05/28,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,21.00000000,0.0,0.0,"      2,173,352,391",0.10000000,0.0,0.0,"          1,034,929"
5905 - 南仁湖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5905 - 南仁湖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5905 - 南仁湖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5905 - 南仁湖,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5906 - 台南-KY,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         50,058,000",0.50000000,0.0,0.0,"          1,668,600"
5906 - 台南-KY,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         50,058,000",0.50000000,0.0,0.0,"          1,668,600"
5906 - 台南-KY,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         50,058,000",0.50000000,0.0,0.0,"          1,668,600"
5906 - 台南-KY,113/06/12,112年 年度,112/01/01~112/12/31,股東會確認,1.50000000,0.0,0.0,"         50,058,000",0.50000000,0.0,0.0,"          1,668,600"
5907 - 大洋-KY,113/06/17,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5907 - 大洋-KY,113/06/17,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5907 - 大洋-KY,113/06/17,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
5907 - 大洋-KY,113/06/17,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6005 - 群益證,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.33000000,0.0,0.0,"      2,887,307,769",0.0,0.0,0.0,                  0
6005 - 群益證,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.33000000,0.0,0.0,"      2,887,307,769",0.0,0.0,0.0,                  0
6005 - 群益證,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.33000000,0.0,0.0,"      2,887,307,769",0.0,0.0,0.0,                  0
6005 - 群益證,113/06/27,112年 年度,112/01/01~112/12/31,股東會確認,1.33000000,0.0,0.0,"      2,887,307,769",0.0,0.0,0.0,                  0
6015 - 宏遠證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.25000000,0.0,0.0,"         87,812,899",0.0,0.0,0.0,                  0
6015 - 宏遠證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.25000000,0.0,0.0,"         87,812,899",0.0,0.0,0.0,                  0
6015 - 宏遠證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.25000000,0.0,0.0,"         87,812,899",0.0,0.0,0.0,                  0
6015 - 宏遠證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.25000000,0.0,0.0,"         87,812,899",0.0,0.0,0.0,                  0
6016 - 康和證,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"        386,395,741",0.50000000,0.0,0.0,"         29,722,749"
6016 - 康和證,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"        386,395,741",0.50000000,0.0,0.0,"         29,722,749"
6016 - 康和證,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"        386,395,741",0.50000000,0.0,0.0,"         29,722,749"
6016 - 康和證,113/06/06,112年 年度,112/01/01~112/12/31,股東會確認,0.65000000,0.0,0.0,"        386,395,741",0.50000000,0.0,0.0,"         29,722,749"
6020 - 大展證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.89916258,0.0,0.0,"        226,906,514",0.0,0.0,0.0,                  0
6020 - 大展證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.89916258,0.0,0.0,"        226,906,514",0.0,0.0,0.0,                  0
6020 - 大展證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.89916258,0.0,0.0,"        226,906,514",0.0,0.0,0.0,                  0
6020 - 大展證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.89916258,0.0,0.0,"        226,906,514",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         93,454,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         93,454,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.30000000,0.0,0.0,"         93,289,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.30000000,0.0,0.0,"         93,289,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         93,454,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.30000000,0.0,0.0,"         93,289,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 上半年,112/01/01~112/06/30,董事會決議,0.30000000,0.0,0.0,"         93,289,792",0.0,0.0,0.0,                  0
6021 - 美好證,不適用,112年 下半年,112/07/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         93,454,792",0.0,0.0,0.0,                  0
6023 - 元大期貨,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,5.00000000,0.0,0.0,"      1,449,881,440",0.0,0.0,0.0,                  0
6023 - 元大期貨,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,5.00000000,0.0,0.0,"      1,449,881,440",0.0,0.0,0.0,                  0
6023 - 元大期貨,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,5.00000000,0.0,0.0,"      1,449,881,440",0.0,0.0,0.0,                  0
6023 - 元大期貨,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,5.00000000,0.0,0.0,"      1,449,881,440",0.0,0.0,0.0,                  0
6024 - 群益期,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,3.44000000,0.0,0.0,"        723,905,289",0.0,0.0,0.0,                  0
6024 - 群益期,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,3.44000000,0.0,0.0,"        723,905,289",0.0,0.0,0.0,                  0
6024 - 群益期,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,3.44000000,0.0,0.0,"        723,905,289",0.0,0.0,0.0,                  0
6024 - 群益期,113/05/30,112年 年度,112/01/01~112/12/31,股東會確認,3.44000000,0.0,0.0,"        723,905,289",0.0,0.0,0.0,                  0
6026 - 福邦證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.28000000,0.0,0.0,"        507,087,156",0.0,0.0,0.0,                  0
6026 - 福邦證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.28000000,0.0,0.0,"        507,087,156",0.0,0.0,0.0,                  0
6026 - 福邦證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.28000000,0.0,0.0,"        507,087,156",0.0,0.0,0.0,                  0
6026 - 福邦證,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.28000000,0.0,0.0,"        507,087,156",0.0,0.0,0.0,                  0
6101 - 寬魚國際,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.16800000,0.0,0.0,"         19,226,318",0.0,0.0,0.0,                  0
6101 - 寬魚國際,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.16800000,0.0,0.0,"         19,226,318",0.0,0.0,0.0,                  0
6101 - 寬魚國際,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.16800000,0.0,0.0,"         19,226,318",0.0,0.0,0.0,                  0
6101 - 寬魚國際,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.16800000,0.0,0.0,"         19,226,318",0.0,0.0,0.0,                  0
6103 - 合邦,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6103 - 合邦,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6103 - 合邦,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6103 - 合邦,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6104 - 創惟,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        162,503,923",0.0,0.0,0.0,                  0
6104 - 創惟,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        162,503,923",0.0,0.0,0.0,                  0
6104 - 創惟,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        162,503,923",0.0,0.0,0.0,                  0
6104 - 創惟,不適用,112年 年度,112/01/01~112/12/31,董事會決議,1.80000000,0.0,0.0,"        162,503,923",0.0,0.0,0.0,                  0
6108 - 競國,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         79,949,656",0.0,0.0,0.0,                  0
6108 - 競國,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         79,949,656",0.0,0.0,0.0,                  0
6108 - 競國,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         79,949,656",0.0,0.0,0.0,                  0
6108 - 競國,113/06/19,112年 年度,112/01/01~112/12/31,股東會確認,0.50000000,0.0,0.0,"         79,949,656",0.0,0.0,0.0,                  0
6109 - 亞元,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         20,272,324",0.0,0.0,0.0,                  0
6109 - 亞元,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         20,272,324",0.0,0.0,0.0,                  0
6109 - 亞元,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         20,272,324",0.0,0.0,0.0,                  0
6109 - 亞元,不適用,112年 年度,112/01/01~112/12/31,董事會決議,0.30000000,0.0,0.0,"         20,272,324",0.0,0.0,0.0,                  0
6111 - 大宇資,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6111 - 大宇資,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6111 - 大宇資,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6111 - 大宇資,113/06/25,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6112 - 邁達特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.75000000,0.0,0.0,"        517,982,674",0.0,0.0,0.0,                  0
6112 - 邁達特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.75000000,0.0,0.0,"        517,982,674",0.0,0.0,0.0,                  0
6112 - 邁達特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.75000000,0.0,0.0,"        517,982,674",0.0,0.0,0.0,                  0
6112 - 邁達特,不適用,112年 年度,112/01/01~112/12/31,董事會決議,2.75000000,0.0,0.0,"        517,982,674",0.0,0.0,0.0,                  0
6113 - 亞矽,113/06/20,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0.50000000,"         25,023,550",0.0,0.0,0.50000000,"          2,502,355"
6113 - 亞矽,113/06/20,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0.50000000,"         25,023,550",0.0,0.0,0.50000000,"          2,502,355"
6113 - 亞矽,113/06/20,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0.50000000,"         25,023,550",0.0,0.0,0.50000000,"          2,502,355"
6113 - 亞矽,113/06/20,112年 年度,112/01/01~112/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0.50000000,"         25,023,550",0.0,0.0,0.50000000,"          2,502,355"
6114 - 久威,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6114 - 久威,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6114 - 久威,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6114 - 久威,113/05/27,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6115 - 鎰勝,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,3.00000000,0.0,0.0,"        562,986,462",0.0,0.0,0.0,                  0
6115 - 鎰勝,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,3.00000000,0.0,0.0,"        562,986,462",0.0,0.0,0.0,                  0
6115 - 鎰勝,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,3.00000000,0.0,0.0,"        562,986,462",0.0,0.0,0.0,                  0
6115 - 鎰勝,113/06/20,112年 年度,112/01/01~112/12/31,股東會確認,3.00000000,0.0,0.0,"        562,986,462",0.0,0.0,0.0,                  0
6116 - 彩晶,113/05/24,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
6116 - 彩晶,113/05/24,112年 年度,112/01/01~112/12/31,股東會確認,0.0,0.0,0.0,                  0,0.0,0.0,0.0,                  0
